"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Episode-Driven Insights: Can Large Language Models Tackle Multimodal Diabetes Data?","https://scispace.com/paper/episode-driven-insights-can-large-language-models-tackle-55kj2qrzwqfh","2025","Journal Article","","Hee Jung Choi
Shriti Raj","10.1101/2025.04.24.25326385","","This study explores the potential of state-of-the-art large language models (LLM) to scaffold type 1 diabetes management by automating the analysis of multimodal diabetes device data, including blood glucose, carbohydrate, and insulin. By conducting a series of empirically grounded data analysis tasks, such as detecting glycemic episodes, clustering similar episodes into patterns, identifying counterfactual days, and performing visual data analysis, we assess whether models like ChatGPT 4o, Claude 3.5 Sonnet, and Gemini Advanced can offer meaningful insights from diabetes data. Our findings show that ChatGPT 4o demonstrates strong potential in accurately interpreting data in the context of specific glycemic episodes, identifying glycemic patterns, and analyzing patterns. However, limitations in handling edge cases and visual reasoning tasks highlight areas for future development. Using LLMs to automate data analysis tasks and generate narrative summaries could scaffold clinical decision-making in diabetes management, which could make frequent data review feasible for improved patient outcomes. ","This study evaluates the potential of large language models to analyze multimodal diabetes data, finding that ChatGPT 4o demonstrates strong potential in interpreting data, identifying patterns, and analyzing glycemic episodes, but requires further development in handling edge cases and visual reasoning tasks."
"Artificial Intelligence Aided Continuous Glucose Monitoring and its Effectiveness in the Management of Type 2 Diabetes; A Narrative Review","https://scispace.com/paper/artificial-intelligence-aided-continuous-glucose-monitoring-jol3patq","2023","Journal Article","Journal of Internal Medicine and Emergency Research","","10.37191/mapsci-2582-7367-4(1)-056","","This literature review offers a thorough summary of current research on continuous glucose monitoring (CGM) for the treatment of diabetes. Continuous glucose monitoring is a non-invasive technique proven efficient in enhancing diabetes management by reducing HbA1C and achieving better sugar control. Patients who use CGM for managing their diabetes have also experienced decreased fear of hypoglycemia and improved diabetes self-management skills, increasing their confidence to control their blood sugars efficiently. Although data management is challenging, CGM systems offer helpful insights into glucose levels for the management of diabetes. The review covers various CGM-related topics, including accuracy, efficacy, patient outcomes, technological advancements, patient challenges, limitations, and future research recommendations referring to the literature published in the past on the topic. The review also discusses optical signalling, biosensors, and other technologies used in glucose-sensing technology for continuous monitoring.","Continuous glucose monitoring (CGM) as discussed by the authors is a non-invasive technique proven efficient in enhancing diabetes management by reducing HbA1C and achieving better sugar control, patients who use CGM for managing their diabetes have also experienced decreased fear of hypoglycemia and improved diabetes selfmanagement skills, increasing their confidence to control their blood sugars efficiently."
"Real-Time Hypoglycemia Detection from Continuous Glucose Monitoring Data of Subjects with Type 1 Diabetes","https://scispace.com/paper/real-time-hypoglycemia-detection-from-continuous-glucose-3ep4hrn1bc","2013","Journal Article","Diabetes Technology & Therapeutics","Morten Hasselstrøm Jensen
Toke Folke Christensen
Lise Tarnow
Edmund Seto
Mette Dencker Johansen
Ole K. Hejlesen","10.1089/DIA.2013.0069","","Background: Hypoglycemia is a potentially fatal condition. Continuous glucose monitoring (CGM) has the potential to detect hypoglycemia in real time and thereby reduce time in hypoglycemia and avoid any further decline in blood glucose level. However, CGM is inaccurate and shows a substantial number of cases in which the hypoglycemic event is not detected by the CGM. The aim of this study was to develop a pattern classification model to optimize real-time hypoglycemia detection. Materials and Methods: Features such as time since last insulin injection and linear regression, kurtosis, and skewness of the CGM signal in different time intervals were extracted from data of 10 male subjects experiencing 17 insulin-induced hypoglycemic events in an experimental setting. Nondiscriminative features were eliminated with SEPCOR and forward selection. The feature combinations were used in a Support Vector Machine model and the performance assessed by sample-based sensitivity and specificity and event-based ...","This optimized real-time hypoglycemia detection provides a unique approach for the diabetes patient to reduce time in hypoglycesmia and learn about patterns in glucose excursions."
"AI methods in unraveling EHR complexity for predicting diabetic complications","https://scispace.com/paper/ai-methods-in-unraveling-ehr-complexity-for-predicting-5r5lntcml089","2024","Journal Article","","Humayera Islam","10.32469/10355/106081","","[EMBARGOED UNTIL 08/01/2025] This dissertation presents a comprehensive exploration of predictive modeling for diabetesrelated complications using advanced machine learning (ML) and artificial intelligence (AI) methodologies based on electronic health records (EHR) data. Phase I of the study addresses the challenges of data-sharing among healthcare systems by leveraging federated learning and transfer learning architectures, ensuring privacy protection while constructing robust predictive models. Notably, Phase II of the dissertation shifts towards harnessing the BERT framework's capabilities for EHR-specific complexities, proposing the taskoriented- predictive (Top)-BERT model. This model is uniquely designed for end-to-end training and evaluation on single-center EHR data, optimizing the predictive tasks for multiple complications simultaneously. The research underscores the obstacles posed by patient privacy laws and proprietary data rights that inhibit conventional data sharing and model sharing approaches. This study investigates whether BERT's capabilities can yield valuable predictions in a single medical center's dataset. The findings suggest that BERT can indeed manage EHR-specific complexities and provide interpretable predictions. Integrated Gradients (IG) is utilized to enhance the explainability of the models, offering clinically significant feature attributions. Moreover, Phase II investigates the integration of numerical features, such as blood pressure measurements and lab test values, into the BERT model to augment its predictive power for diabetic complications. These numerical features are considered crucial predictors in the augmentation process. The dissertation contributes to the field by advancing the understanding of ML and AI applications in predicting diabetes complications, and it addresses the pressing need for privacy-preserved, robust predictive models. Through its novel use of AI techniques such as federated learning and transfer learning, the research sets a new precedent for future studies, facilitating the use of expansive, multi-institutional EHR datasets while safeguarding patient privacy. Additionally, contributions from Phase II introduce an innovative approach utilizing the task-oriented-predictive (Top)-BERT model, which tailors end-to-end training and evaluation to single-center EHR data, improving the prediction of multiple complications simultaneously and integrating crucial numerical features. This phase exemplifies the potential of AI to incorporate a broader range of clinical data, pushing the boundaries of predictive accuracy and model interpretability in healthcare. ","This dissertation explores AI methods for predicting diabetic complications using EHR data, leveraging federated learning, transfer learning, and BERT to construct robust, interpretable models while ensuring patient privacy and addressing data sharing challenges."
"Trustworthy AI in Digital Health: A Comprehensive Review of Robustness and Explainability","https://scispace.com/paper/trustworthy-ai-in-digital-health-a-comprehensive-review-of-59zy28ps4ytu","2025","Journal Article","","Abdullah Mamun
Shovito Barua Soumma
Hassan Ghasemzadeh","10.20944/preprints202507.2387.v1","","Ensuring trust in AI systems is essential for the safe and ethical integration of machine learning systems into high-stakes domains such as digital health. Key dimensions, including robustness, explainability, fairness, accountability, and privacy, need to be addressed throughout the AI lifecycle, from problem formulation and data collection to model deployment and human interaction. While various contributions address different aspects of trustworthy AI, a focused synthesis on robustness and explainability, especially tailored to the healthcare context, remains limited. This review addresses that need by organizing recent advancements into an accessible framework, highlighting both technical and practical considerations. We present a structured overview of methods, challenges, and solutions, aiming to support researchers and practitioners in developing reliable and explainable AI solutions for digital health. This review article is organized into three main parts. First, we introduce the pillars of trustworthy AI and discuss the technical and ethical challenges, particularly in the context of digital health. Second, we explore application-specific trust considerations across domains such as intensive care, neonatal health, and metabolic health, highlighting how robustness and explainability support trust. Lastly, we present recent advancements in techniques aimed at improving robustness under data scarcity and distributional shifts, as well as explainable AI methods ranging from feature attribution to gradient-based interpretations and counterfactual explanations. This paper is further enriched with detailed discussions of the contributions toward robustness and explainability in digital health, the development of trustworthy AI systems in the era of LLMs, and various evaluation metrics for measuring trust and related parameters such as validity, fidelity, and diversity. ","This review synthesizes recent advancements in trustworthy AI for digital health, focusing on robustness and explainability, and presents a structured framework to support researchers and practitioners in developing reliable and explainable AI solutions for high-stakes healthcare applications."
"Artificial intelligence-based decision support systems for diabetes","https://scispace.com/paper/artificial-intelligence-based-decision-support-systems-for-5dmmbz7287","2020","Book Chapter","","Ivan Contreras
Arthur Bertachi
Arthur Bertachi
Lyvia Biagi
Lyvia Biagi
Silvia Oviedo
Charrise Mary Ramkissoon
Josep Vehí","10.1016/B978-0-12-817133-2.00014-8","","The promising potential of artificial intelligence methods and its convergence with the latest technologies such as medical devices, mobile computing, and sensor technologies allows for creation and delivery of better management services to deal with chronic diseases. Diabetes mellitus is one of the most lethal and prevalent chronic diseases and it is characterized by the malfunctioning of the glucose homeostasis process. The objective of this chapter is to provide a general overview of the key research efforts in the use of artificial intelligence techniques for decision support systems aimed to assist in the management of diabetes. On the one hand, this chapter introduces this chronic disease and its consequences, as well as delving into the more complex challenges of managing diabetes. On the other hand, we present a series of artificial intelligence applications for diabetes management support systems.","This chapter introduces this chronic disease and its consequences, as well as delving into the more complex challenges of managing diabetes, and presents a series of artificial intelligence applications for diabetes management support systems."
"Beyond A1C: exploring continuous glucose monitoring metrics in managing diabetes","https://scispace.com/paper/beyond-a1c-exploring-continuous-glucose-monitoring-metrics-24znz62e","2023","Journal Article","Endocrine connections","Kasey Coyne
Grazia Aleppo
Emily D. Szmuilowicz","10.1530/EC-23-0085","","Hemoglobin A1c (HbA1c) has long been considered a cornerstone of diabetes mellitus (DM) management, as both an indicator of average glycemia and a predictor of long-term complications among people with DM. However, HbA1c is subject to non-glycemic influences which confound interpretation and as a measure of average glycemia does not provide information regarding glucose trends or about the occurrence of hypoglycemia and/or hyperglycemia episodes. As such, solitary use of HbA1c, without accompanying glucose data, does not confer actionable information that can be harnessed to guide targeted therapy in many patients with DM. While conventional capillary blood glucose monitoring (BGM) sheds light on momentary glucose levels, in practical use the inherent infrequency of measurement precludes elucidation of glycemic trends or reliable detection of hypoglycemia or hyperglycemia episodes. In contrast, continuous glucose monitoring (CGM) data reveal glucose trends and potentially undetected hypo- and hyperglycemia patterns that can occur between discrete BGM measurements. The use of CGM has grown significantly over the past decades as an ever-expanding body of literature demonstrates a multitude of clinical benefits for people with DM. Continually improving CGM accuracy and ease of use have further fueled the widespread adoption of CGM. Furthermore, percent time in range correlates well with HbA1c, is accepted as a validated indicator of glycemia, and is associated with the risk of several DM complications. We explore the benefits and limitations of CGM use, the use of CGM in clinical practice, and the application of CGM to advanced diabetes technologies.","In this paper , the benefits and limitations of continuous glucose monitoring (CGM) use, the use of CGM in clinical practice, and the application of CRF to advanced diabetes technologies are explored."
"Viewpoint: Hybrid Intelligence Supports Application Development for Diabetes Lifestyle Management","https://scispace.com/paper/viewpoint-hybrid-intelligence-supports-application-1nchc6gm5u","2024","Journal Article","Journal of Artificial Intelligence Research","Bernd Dudzik
Jasper S. Van der Waa
Pei‐Yu Chen
Roel Dobbe
Inago M.D.R. de Troya
Roos M. Bakker
Maaike de Boer
Quirine T. S. Smit
Davide Dell’Anna
Emre Erdogan
Pınar Yolum
Mehdi Dastani
Selene Baez
Lea Krause
Bart A. Kamphorst","10.1613/jair.1.15916","","Type II diabetes is a complex health condition requiring patients to closely and continuously collaborate with healthcare professionals and other caretakers on lifestyle changes. While intelligent products have tremendous potential to support such Diabetes Lifestyle Management (DLM), existing products are typically conceived from a technology-centered perspective that insufficiently acknowledges the degree to which collaboration and inclusion of stakeholders is required. In this article, we argue that the emergent design philosophy of Hybrid Intelligence (HI) forms a suitable alternative lens for research and development. In particular, we (1) highlight a series of pragmatic challenges for effective AI-based DLM support based on results from an expert focus group, and (2) argue for HI’s potential to address these by outlining relevant research trajectories. ","This article argues that Hybrid Intelligence is a suitable design philosophy for Diabetes Lifestyle Management, addressing collaboration and stakeholder inclusion gaps in existing AI-based products, and outlines research trajectories to support effective AI-based DLM support."
"Multimodal Integration in Healthcare: Development with Applications in Disease Management (Preprint)","https://scispace.com/paper/multimodal-integration-in-healthcare-development-with-noocjf828mqb","2025","Journal Article","Journal of Medical Internet Research","Yan Hao
C. H. Cheng
Juanjuan Li
Hongwen Li
Xingsi Di
Xueqing Zeng
Shan Jin
Xiaobo Han
Chongsong Liu
Qianqian Wang
Bingying Luo
Xi Zeng
K Li","10.2196/76557","","Abstract Multimodal data integration has emerged as a transformative approach in the health care sector, systematically combining complementary biological and clinical data sources such as genomics, medical imaging, electronic health records, and wearable device outputs. This approach provides a multidimensional perspective of patient health that enhances the diagnosis, treatment, and management of various medical conditions. This viewpoint presents an overview of the current state of multimodal integration in health care, spanning clinical applications, current challenges, and future directions. We focus primarily on its applications across different disease domains, particularly in oncology and ophthalmology. Other diseases are briefly discussed due to the few available literature. In oncology, the integration of multimodal data enables more precise tumor characterization and personalized treatment plans. Multimodal fusion demonstrates accurate prediction of anti–human epidermal growth factor receptor 2 therapy response (area under the curve=0.91). In ophthalmology, multimodal integration through the combination of genetic and imaging data facilitates the early diagnosis of retinal diseases. However, substantial challenges remain regarding data standardization, model deployment, and model interpretability. We also highlight the future directions of multimodal integration, including its expanded disease applications, such as neurological and otolaryngological diseases, and the trend toward large-scale multimodal models, which enhance accuracy. Overall, the innovative potential of multimodal integration is expected to further revolutionize the health care industry, providing more comprehensive and personalized solutions for disease management.","Multimodal data integration in healthcare combines biological and clinical data to enhance disease diagnosis, treatment, and management, with applications in oncology and ophthalmology, and future directions in neurological and otolaryngological diseases, improving personalized solutions."
"GlySim: Modeling and Simulating Glycemic Response for Behavioral Lifestyle Interventions","https://scispace.com/paper/glysim-modeling-and-simulating-glycemic-response-for-u0d5vb42s6","2023","Proceedings Article","","Asiful Arefeen
Hassan Ghasemzadeh","10.1109/bhi58575.2023.10313443","","Effective prevention and management of diabetes relies on maintaining a normal blood glucose level, thus avoiding abnormal events such as hyperglycemia and hypoglycemia. Predicting anomalous events beforehand can potentially help patients and caregivers intervene to prevent such events through modifiable behaviors such as exercise, diet, and medication. Although Continuous Glucose Monitor (CGM) sensors have been used to monitor and forecast blood glucose level, current research lacks a computational approach that recommends a behavioral intervention to bring the glucose level to a normal range. To address this shortcoming, we present GlySim1, a CGM simulator that uses multimodal data to not only forecast future glucose readings but also enable a user to examine the impacts of behavior change on glucose response in advance. GlySim creates opportunities for change in food consumption, medication, and physical activity to avoid dysglycemia by pinpointing factors that cause anomalous events using Grad-CAM (Gradient-weighted Class Activation Mapping) and allowing users to observe how adjusting a behavioral factor changes glucose trajectories. We validate GlySim on a dataset of 10 patients with type 1 diabetes and achieve an overall mean absolute error (MAE) as low as 16.5 mg/dl in simulating glycemic response. Furthermore, GlySim detects hyperglycemic events with 0.89 average precision.","GlySim1 is presented, a CGM simulator that uses multimodal data to not only forecast future glucose readings but also enable a user to examine the impacts of behavior change on glucose response in advance and validate GlySim on a dataset of 10 patients with type 1 diabetes."
"Hybrid CNN-GRU Model for Real-Time Blood Glucose Forecasting: Enhancing IoT-Based Diabetes Management with AI","https://scispace.com/paper/hybrid-cnn-gru-model-for-real-time-blood-glucose-forecasting-6us5q68vbxsd","2024","Journal Article","Sensors","Reem Alkanhel
Hager Saleh
Ahmed Elaraby
Saleh Alharbi
Hela Elmannai
Saad Alaklabi
Saeed Hamood Alsamhi
Sherif Mostafa","10.3390/s24237670","","For people with diabetes, controlling blood glucose level (BGL) is a significant issue since the disease affects how the body metabolizes food, which makes careful insulin regulation necessary. Patients have to manually check their blood sugar levels, which can be laborious and inaccurate. Many variables affect BGL changes, making accurate prediction challenging. To anticipate BGL many steps ahead, we propose a novel hybrid deep learning model framework based on Gated Recurrent Units (GRUs) and Convolutional Neural Networks (CNNs), which can be integrated into the Internet of Things (IoT)-enabled diabetes management systems, improving prediction accuracy and timeliness by allowing real-time data processing on edge devices. While the GRU layer records temporal relationships and sequence information, the CNN layer analyzes the incoming data to extract significant features. Using a publicly accessible type 1 diabetes dataset, the hybrid model's performance is compared to that of the standalone Long Short-Term Memory (LSTM), CNN, and GRU models. The findings show that the hybrid CNN-GRU model performs better than the single models, indicating its potential to significantly improve real-time BGL forecasting in IoT-based diabetes management systems. ","A hybrid CNN-GRU model is proposed for real-time blood glucose forecasting in IoT-based diabetes management, outperforming standalone models by leveraging temporal relationships and feature extraction from incoming data, enhancing prediction accuracy and timeliness."
