"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Artificial intelligence for diabetes care: current and future prospects","https://scispace.com/paper/artificial-intelligence-for-diabetes-care-current-and-future-14t86giivx","2024","Journal Article","The Lancet Diabetes & Endocrinology","Bin Sheng
Krithi Pushpanathan
Zhouyu Guan
QH Lim
Zhi Wei Lim
Samantha Min Er Yew
Jocelyn Hui Lin Goh
Yong Mong Bee
Charumathi Sabanayagam
Nick Sevdalis
Cynthia Ciwei Lim
Chwee Teck Lim
Jonathan Shaw
Weiping Jia
Elif I. Ekinci
Rafael Simó
Lee‐Ling Lim
Huating Li
Yih‐Chung Tham","10.1016/s2213-8587(24)00154-2","","Artificial intelligence (AI) use in diabetes care is increasingly being explored to personalise care for people with diabetes and adapt treatments for complex presentations. However, the rapid advancement of AI also introduces challenges such as potential biases, ethical considerations, and implementation challenges in ensuring that its deployment is equitable. Ensuring inclusive and ethical developments of AI technology can empower both health-care providers and people with diabetes in managing the condition. In this Review, we explore and summarise the current and future prospects of AI across the diabetes care continuum, from enhancing screening and diagnosis to optimising treatment and predicting and managing complications. ","The current and future prospects of AI across the diabetes care continuum are explored, from enhancing screening and diagnosis to optimising treatment and predicting and managing complications."
"Integrated image-based deep learning and language models for primary diabetes care","https://scispace.com/paper/integrated-image-based-deep-learning-and-language-models-for-3igwcas8v1","2024","Journal Article","Nature Medicine","Jiajia Li
Zhouyu Guan
Li Wang
Carol Y. Cheung
Yingfeng Zheng
Lee‐Ling Lim
Cynthia Ciwei Lim
Paisan Ruamviboonsuk
Rajiv Raman
Leonor Corsino
Justin B. Echouffo‐Tcheugui
Andrea O. Y. Luk
Li Jia Chen
Xiaodong Sun
Haslina Hamzah
Qiang Wu
Xiangning Wang
Ruhan Liu
Ya Xing Wang
Ting‐Li Chen
Xiao Zhang
Xiaolong Yang
Jun Yin
Jing Wan
Du Wei
Ten Cheer Quek
Jocelyn Hui Lin Goh
Dawei Yang
Xiaoyan Hu
Truong Nguyen
Simon Szeto
Peranut Chotcomwongse
Rachid Malek
Nargiza Normatova
Nilufar Ibragimova
Ramyaa Srinivasan
Pingting Zhong
Wenyong Huang
Chenxin Deng
Lei Ruan
Cuntai Zhang
Chenxi Zhang
Yan Zhou
Chan Wu
Rongping Dai
Sky Wei Chee Koh
Adina Abdullah
Nicholas Ken Yoong Hee
Hong Chang Tan
Zhong Hong Liew
Carolyn Shan‐Yeu Tien
Shih Ling Kao
Amanda Yuan Ling Lim
Shao Feng Mok
Lina Sun
Jing Gu
Liang Wu
Tingyao Li
Di Cheng
Zheyuan Wang
Yanyan Qin
Ling Dai
Ziyao Meng
Jia Shu
Yuwei Lu
Nan Jiang
Tingting Hu
Shan Huang
Gengyou Huang
Sungwook Yu
Dan Liu
Weizhi Ma
Minyi Guo
Xinping Guan
Xiaokang Yang
Covadonga Bascarán
Charles R Cleland
Yuqian Bao
Elif I. Ekinci
Alicia J. Jenkins
Juliana C.N. Chan
Yong Mong Bee
Sobha Sivaprasad
Jonathan E. Shaw
Rafael Simó
Pearse A. Keane
Ching‐Yu Cheng
Gavin Siew Wei Tan
Weiping Jia
Yih‐Chung Tham
Huating Li
Bin Sheng
Tien Yin Wong","10.1038/s41591-024-03139-8","","Abstract Primary diabetes care and diabetic retinopathy (DR) screening persist as major public health challenges due to a shortage of trained primary care physicians (PCPs), particularly in low-resource settings. Here, to bridge the gaps, we developed an integrated image–language system (DeepDR-LLM), combining a large language model (LLM module) and image-based deep learning (DeepDR-Transformer), to provide individualized diabetes management recommendations to PCPs. In a retrospective evaluation, the LLM module demonstrated comparable performance to PCPs and endocrinology residents when tested in English and outperformed PCPs and had comparable performance to endocrinology residents in Chinese. For identifying referable DR, the average PCP’s accuracy was 81.0% unassisted and 92.3% assisted by DeepDR-Transformer. Furthermore, we performed a single-center real-world prospective study, deploying DeepDR-LLM. We compared diabetes management adherence of patients under the unassisted PCP arm ( n = 397) with those under the PCP+DeepDR-LLM arm ( n = 372). Patients with newly diagnosed diabetes in the PCP+DeepDR-LLM arm showed better self-management behaviors throughout follow-up ( P &lt; 0.05). For patients with referral DR, those in the PCP+DeepDR-LLM arm were more likely to adhere to DR referrals ( P &lt; 0.01). Additionally, DeepDR-LLM deployment improved the quality and empathy level of management recommendations. Given its multifaceted performance, DeepDR-LLM holds promise as a digital solution for enhancing primary diabetes care and DR screening. ","An integrated image-language system (DeepDR-LLM), combining a large language model (LLM module) and image-based deep learning (DeepDR-Transformer) to provide individualized diabetes management recommendations to PCPs, holds promise as a digital solution for enhancing primary diabetes care and DR screening."
"AI-Driven Predictive Models for Early Detection of Diabetes: A Review Study","https://scispace.com/paper/ai-driven-predictive-models-for-early-detection-of-diabetes-3ww3l53xbnlb","2024","Journal Article","International journal of computer science and mobile computing","Srishti Giri","10.47760/ijcsmc.2024.v13i09.004","","Diabetes is a chronic condition with profound global health implications, making early detection critical for effective management and prevention of complications. This paper offers a comprehensive review of AI-driven predictive models for diabetes detection, highlighting their evolution, current trends, and clinical relevance. The review traces the progression from early statistical methods like logistic regression to sophisticated machine learning and deep learning approaches, such as neural networks and gradient boosting machines. These AI techniques have significantly enhanced the accuracy of diabetes risk prediction by leveraging diverse data sources, including electronic health records (EHRs) and continuous glucose monitoring (CGM) devices. The review also explores the integration of multi-omics data, further refining predictive capabilities. Case studies demonstrate the real-world impact of these models, showing substantial improvements in early detection and personaliSed treatment. However, challenges persist, particularly in data security, interdisciplinary collaboration, and ethical AI deployment. This review identifies existing research gaps and proposes future directions, emphasizing the ongoing need for innovation in predictive modelling. The insights provided are intended to inform researchers, clinicians, and policymakers in advancing AI-driven strategies for diabetes prediction and prevention. ","This review study examines AI-driven predictive models for early diabetes detection, tracing their evolution from statistical methods to machine learning and deep learning approaches, highlighting their accuracy, clinical relevance, and real-world impact, while identifying research gaps and future directions."
"A Longitudinal Multimodal Dataset of Type 1 Diabetes","https://scispace.com/paper/a-longitudinal-multimodal-dataset-of-type-1-diabetes-106cpb1rqvxn","2025","Journal Article","Scientific Data","Ashwaq Alsuhaymi
Ahmad Bilal
Daniel Gasca García
Rujiravee Kongdee
Nicole Lubasinski
Hood Thabit
Paul W. Nutter
Simon Harper","10.1038/s41597-025-05695-1","","People living with Type 1 Diabetes (PwT1D) must continuously monitor blood glucose levels and make critical clinical and safety-related decisions multiple times a day to maintain glycaemic control within recommended ranges. While significant efforts have been made to develop algorithms that assist PwT1D in managing blood glucose more effectively, access to automated insulin delivery (AID) systems remains highly variable across the world. Moreover, there is a lack of publicly available, comprehensive datasets necessary for developing algorithms to support scenarios where AID systems revert to manual mode. This study addresses this gap by providing a detailed, multimodal dataset encompassing five key aspects: blood glucose levels; basal and bolus insulin dosages; nutritional intake (carbohydrates, protein, fat, and fibre content); physical activity (step count, active calories, distance covered, MET, and intensity level); and sleep patterns. The dataset includes longitudinal (3-month) real-world data collected from 17 PwT1D participants. By making this resource available, the study aims to advance algorithm development and improve diabetes management, particularly in settings where AID technology is less accessible. ","This study presents a 3-month longitudinal multimodal dataset of 17 Type 1 Diabetes patients, including blood glucose levels, insulin dosages, nutritional intake, physical activity, and sleep patterns, to advance algorithm development and improve diabetes management worldwide."
"Artificial Intelligence for Predicting and Diagnosing Complications of Diabetes","https://scispace.com/paper/artificial-intelligence-for-predicting-and-diagnosing-1rva7tgg9hll","2024","Journal Article","","Pavithra Vijayakumar
P.Deenadhayalan P.Deenadhayalan
K.Sumitha K.Sumitha
V.Visali V.Visali
R. Shalini
M Deepika
G.Balachandhira G.Balachandhira
C.R. Vishnu","10.35629/4494-0906128135","","Artificial intelligence can build models with the ability to diagnose diabetes and its consequences medically by using data from the actual world. This commentary article's goals are to give a broad overview and highlight current developments on the use of artificial intelligence to enhance the identification and prognosis of six major diabetic complications, such as (1) gestational diabetes, (2) hospitalized hypoglycemia,(3) diabetic retinopathy, (4) diabetic foot ulcers,(5) diabetic peripheral neuropathy and (6) diabetic kidney disease. ","This commentary article explores the application of artificial intelligence in predicting and diagnosing six major diabetic complications, leveraging real-world data to enhance identification and prognosis of gestational diabetes, hypoglycemia, and other complications."
"Racial disparities in continuous glucose monitoring-based 60-min glucose predictions among people with type 1 diabetes","https://scispace.com/paper/racial-disparities-in-continuous-glucose-monitoring-based-60-8wn7m59i9w56","2025","Journal Article","PLOS digital health","Helene Bei Thomsen
Livie Yumeng Li
Anders Aasted Isaksen
Benjamin Lebiecka-Johansen
Charline Bour
Guy Fagherazzi
William P. T. M. van Doorn
Tibor V. Varga
Ádám Hulmán","10.1371/journal.pdig.0000918","","Non-Hispanic white (White) populations are overrepresented in medical studies. Potential healthcare disparities can happen when machine learning models, used in diabetes technologies, are trained on data from primarily White patients. We aimed to evaluate algorithmic fairness in glucose predictions. This study utilized continuous glucose monitoring (CGM) data from 101 White and 104 Black participants with type 1 diabetes collected by the JAEB Center for Health Research, US. Long short-term memory (LSTM) deep learning models were trained on 11 datasets of different proportions of White and Black participants and tailored to each individual using transfer learning to predict glucose 60 minutes ahead based on 60-minute windows. Root mean squared errors (RMSE) were calculated for each participant. Linear mixed-effect models were used to investigate the association between racial composition and RMSE while accounting for age, sex, and training data size. A median of 9 weeks (IQR: 7, 10) of CGM data was available per participant. The divergence in performance (RMSE slope by proportion) was not statistically significant for either group. However, the slope difference (from 0% White and 100% Black to 100% White and 0% Black) between groups was statistically significant (p = 0.02), meaning the RMSE increased 0.04 [0.01, 0.08] mmol/L more for Black participants compared to White participants when the proportion of White participants increased from 0 to 100% in the training data. This difference was attenuated in the transfer learned models (RMSE: 0.02 [-0.01, 0.05] mmol/L, p = 0.20). The racial composition of training data created a small statistically significant difference in the performance of the models, which was not present after using transfer learning. This demonstrates the importance of diversity in datasets and the potential value of transfer learning for developing more fair prediction models. ","This study evaluates algorithmic fairness in glucose predictions for people with type 1 diabetes, finding that models trained on predominantly White data perform worse for Black participants, but transfer learning mitigates this racial disparity in predictive accuracy."
"Machine Learning to Diagnose Complications of Diabetes","https://scispace.com/paper/machine-learning-to-diagnose-complications-of-diabetes-mrjdyramuiio","2025","Journal Article","Journal of diabetes science and technology","Agatha F. Scheideman
M. Shao
Henry Zelada
Jorge Cuadros
Joshua Foreman
Pinaki Sarder
Cindy Ho
Niels Ejskjær
Jesper Fleischer
Simon Lebech Cichosz
David G. Armstrong
Nestoras Mathioudakis
Tao Wang
Yih‐Chung Tham
David C. Klonoff","10.1177/19322968251365245","","Machine learning (ML) uses computer systems to develop statistical algorithms and statistical models that can draw inferences from demographic data, structured behavioral data, continuous glucose monitor (CGM) tracings, laboratory data, cardiovascular and neurological physiology measurements, and images from a variety of sources. ML is becoming increasingly used to diagnose complications of diabetes based on these types of datasets. In this article, we review the current status, barriers to progress, and future prospects for using ML to diagnose seven complications of diabetes, including five traditional complications, one set of other systemic complications, and one prediction that can result in favorable or unfavorable outcomes. The complications include (1) diabetic retinopathy, (2) diabetic nephropathy, (3) peripheral neuropathy, (4) autonomic neuropathy, (5) diabetic foot ulcers, and (6) other systemic complications. The prediction is for outcomes in hospitalized patients with diabetes. ML for these purposes is in its infancy, as evidenced by only a limited number of products having received regulatory clearance at this time. However, as multicenter reference datasets become available, it will become possible to train algorithms on increasingly larger and more complex datasets and patterns so that diagnoses and predictions will become increasingly accurate. The use of novel choices of images and imaging technologies will contribute to progress in this field. ML is poised to become a widely used tool for the diagnosis of complications and predictions of outcomes and glycemia in people with diabetes. ","This study reviews the application of machine learning (ML) in diagnosing diabetes complications, including retinopathy, nephropathy, neuropathy, and foot ulcers, and predicting outcomes in hospitalized patients, highlighting current status, barriers, and future prospects for ML in diabetes care."
"COMET: Constrained Counterfactual Explanations for Patient Glucose Multivariate Forecasting","https://scispace.com/paper/comet-constrained-counterfactual-explanations-for-patient-2nz4t81eue","2024","Journal Article","","Zhendong Wang
Isak Karlsson
Ioanna Miliou
Panagiotis Papapetrou","10.1109/cbms61543.2024.00089","","Applying deep learning models for healthcare-related forecasting applications has been widely adopted, such as leveraging glucose monitoring data of diabetes patients to predict hyperglycaemic or hypoglycaemic events. However, most deep learning models are considered black-boxes; hence, the model predictions are not interpretable and may not offer actionable insights into medical practitioners’ decisions. Previous work has shown that counterfactual explanations can be applied in forecasting tasks by suggesting counterfactual changes in time series inputs to achieve the desired forecasting outcome. This study proposes a generalized multivariate forecasting setup of counterfactual generation by introducing a novel approach, COMET, which imposes three domain-specific constraint mechanisms to provide counterfactual explanations for glucose forecasting. Moreover, we conduct the experimental evaluation using two diabetes patient datasets to demonstrate the effectiveness of our proposed approach in generating realistic counterfactual changes in comparison with a baseline approach. Our qualitative analysis evaluates examples to validate that the counterfactual samples are clinically relevant and can effectively lead the patients to achieve a normal range of predicted glucose levels by suggesting changes to the treatment variables.","This study proposes a generalized multivariate forecasting setup of counterfactual generation by introducing a novel approach, COMET, which imposes three domain-specific constraint mechanisms to provide counterfactual explanations for glucose forecasting."
"Personalized Blood Glucose Prediction for Type 1 Diabetes Using Evidential Deep Learning and Meta-Learning","https://scispace.com/paper/personalized-blood-glucose-prediction-for-type-1-diabetes-1cvgsquy","2023","Journal Article","IEEE Transactions on Biomedical Engineering","","10.1109/tbme.2022.3187703","","The availability of large amounts of data from continuous glucose monitoring (CGM), together with the latest advances in deep learning techniques, have opened the door to a new paradigm of algorithm design for personalized blood glucose (BG) prediction in type 1 diabetes (T1D) with superior performance. However, there are several challenges that prevent the widespread implementation of deep learning algorithms in actual clinical settings, including unclear prediction confidence and limited training data for new T1D subjects. To this end, we propose a novel deep learning framework, Fast-adaptive and Confident Neural Network (FCNN), to meet these clinical challenges. In particular, an attention-based recurrent neural network is used to learn representations from CGM input and forward a weighted sum of hidden states to an evidential output layer, aiming to compute personalized BG predictions with theoretically supported model confidence. The model-agnostic meta-learning is employed to enable fast adaptation for a new T1D subject with limited training data. The proposed framework has been validated on three clinical datasets. In particular, for a dataset including 12 subjects with T1D, FCNN achieved a root mean square error of 18.64±2.60 mg/dL and 31.07±3.62 mg/dL for 30 and 60-minute prediction horizons, respectively, which outperformed all the considered baseline methods with significant improvements. These results indicate that FCNN is a viable and effective approach for predicting BG levels in T1D. The well-trained models can be implemented in smartphone apps to improve glycemic control by enabling proactive actions through real-time glucose alerts. ","In this article , an attention-based recurrent neural network is used to learn representations from continuous glucose monitoring (CGM) input and forward a weighted sum of hidden states to an evidential output layer, aiming to compute personalized BG predictions with theoretically supported model confidence."
"Overview of Artificial Intelligence–Driven Wearable Devices for Diabetes: Scoping Review","https://scispace.com/paper/overview-of-artificial-intelligence-driven-wearable-devices-lyedgj0w","2022","Journal Article","Journal of Medical Internet Research","Arfan Ahmed
Sarah Aziz
Alaa Abd-Alrazaq
Faisal Farooq
Javaid Anjum Sheikh","10.2196/36010","","Background Prevalence of diabetes has steadily increased over the last few decades with 1.5 million deaths reported in 2012 alone. Traditionally, analyzing patients with diabetes has remained a largely invasive approach. Wearable devices (WDs) make use of sensors historically reserved for hospital settings. WDs coupled with artificial intelligence (AI) algorithms show promise to help understand and conclude meaningful information from the gathered data and provide advanced and clinically meaningful analytics. Objective This review aimed to provide an overview of AI-driven WD features for diabetes and their use in monitoring diabetes-related parameters. Methods We searched 7 of the most popular bibliographic databases using 3 groups of search terms related to diabetes, WDs, and AI. A 2-stage process was followed for study selection: reading abstracts and titles followed by full-text screening. Two reviewers independently performed study selection and data extraction, and disagreements were resolved by consensus. A narrative approach was used to synthesize the data. Results From an initial 3872 studies, we report the features from 37 studies post filtering according to our predefined inclusion criteria. Most of the studies targeted type 1 diabetes, type 2 diabetes, or both (21/37, 57%). Many studies (15/37, 41%) reported blood glucose as their main measurement. More than half of the studies (21/37, 57%) had the aim of estimation and prediction of glucose or glucose level monitoring. Over half of the reviewed studies looked at wrist-worn devices. Only 41% of the study devices were commercially available. We observed the use of multiple sensors with photoplethysmography sensors being most prevalent in 32% (12/37) of studies. Studies reported and compared >1 machine learning (ML) model with high levels of accuracy. Support vector machine was the most reported (13/37, 35%), followed by random forest (12/37, 32%). Conclusions This review is the most extensive work, to date, summarizing WDs that use ML for people with diabetes, and provides research direction to those wanting to further contribute to this emerging field. Given the advancements in WD technologies replacing the need for invasive hospital setting devices, we see great advancement potential in this domain. Further work is needed to validate the ML approaches on clinical data from WDs and provide meaningful analytics that could serve as data gathering, monitoring, prediction, classification, and recommendation devices in the context of diabetes.","This review is the most extensive work, to date, summarizing WDs that use ML for people with diabetes, and provides research direction to those wanting to further contribute to this emerging field."
"Artificial intelligence-driven transformations in diabetes care: a comprehensive literature review","https://scispace.com/paper/artificial-intelligence-driven-transformations-in-diabetes-25t3fru4ju","2024","Journal Article","Annals of medicine and surgery","Muhammad Iftikhar
Muhammad Saqib
Sardar Noman Qayyum
Rehana Asmat
Hassan Mumtaz
Muhammad Rehan
Irfan Ullah
Izhar Uddin
Shamila Noori
Muhammad Shais Khan
Ehtisham Rehman
Zain Ejaz","10.1097/ms9.0000000000002369","","Artificial intelligence (AI) has been applied in healthcare for diagnosis, treatments, disease management and for studying underlying mechanisms and disease complications in diseases like diabetes and metabolic disorders. This review is a comprehensive overview of various applications of AI in the healthcare system for managing diabetes. A literature search was conducted on PubMed to locate studies integrating AI in the diagnosis, treatment, management and prevention of diabetes. As diabetes is now considered a pandemic now so employing AI and machine learning approaches can be applied to limit diabetes in areas with higher prevalence. Machine learning algorithms can visualize big datasets, and make predictions. AI-powered mobile apps and the closed-loop system automated glucose monitoring and insulin delivery can lower the burden on insulin. AI can help identify disease markers and potential risk factors as well. While promising, AI’s integration in the medical field is still challenging due to privacy, data security, bias, and transparency. Overall, AI’s potential can be harnessed for better patient outcomes through personalized treatment. ","Overall, AI’s potential can be harnessed for better patient outcomes through personalized treatment in the medical field due to privacy, data security, bias, and transparency."
"Methodology for Safe and Secure AI in Diabetes Management","https://scispace.com/paper/methodology-for-safe-and-secure-ai-in-diabetes-management-3yd17w9glwoi","2024","Journal Article","Journal of diabetes science and technology","Remco Jan Geukes Foppen
Vincenzo La Gioia
Shreya Gupta
Curtis L. Johnson
John Giantsidis
Maria Papademetris","10.1177/19322968241304434","","The use of artificial intelligence (AI) in diabetes management is emerging as a promising solution to improve the monitoring and personalization of therapies. However, the integration of such technologies in the clinical setting poses significant challenges related to safety, security, and compliance with sensitive patient data, as well as the potential direct consequences on patient health. This article provides guidance for developers and researchers on identifying and addressing these safety, security, and compliance challenges in AI systems for diabetes management. We emphasize the role of explainable AI (xAI) systems as the foundational strategy for ensuring security and compliance, fostering user trust, and informed clinical decision-making which is paramount in diabetes care solutions. The article examines both the technical and regulatory dimensions essential for developing explainable applications in this field. Technically, we demonstrate how understanding the lifecycle phases of AI systems aids in constructing xAI frameworks while addressing security concerns and implementing risk mitigation strategies at each stage. In addition, from a regulatory perspective, we analyze key Governance, Risk, and Compliance (GRC) standards established by entities, such as the Food and Drug Administration (FDA), providing specific guidelines to ensure safety, efficacy, and ethical integrity in AI-enabled diabetes care applications. By addressing these interconnected aspects, this article aims to deliver actionable insights and methodologies for developing trustworthy AI-enabled diabetes care solutions while ensuring safety, efficacy, and compliance with ethical standards to enhance patient engagement and improve clinical outcomes. ","This article provides a methodology for safe and secure AI in diabetes management, emphasizing explainable AI (xAI) systems to ensure security, compliance, and informed clinical decision-making, while addressing technical and regulatory challenges to enhance patient engagement and improve clinical outcomes."
"LLM-CGM: A Benchmark for Large Language Model-Enabled Querying of Continuous Glucose Monitoring Data for Conversational Diabetes Management","https://scispace.com/paper/llm-cgm-a-benchmark-for-large-language-model-enabled-l6lehbkj68tn","2024","Journal Article","Biocomputing","Elizabeth Healey
Isaac Kohane","10.1142/9789819807024_0007","","Over the past decade, wearable technology has dramatically changed how patients manage chronic diseases. The widespread availability of on-body sensors, such as heart rate monitors and continuous glucose monitoring (CGM) sensors, has allowed patients to have real-time data about their health. Most of these data are readily available on patients’ smartphone applications, where patients can view their current and retrospective data. For patients with diabetes, CGM has transformed how their disease is managed. Many sensor devices interface with smartphones to display charts, metrics, and alerts. However, these metrics and plots may be challenging for some patients to interpret. In this work, we explore how large language models (LLMs) can be used to answer questions about CGM data. We produce an open-source benchmark of time-series question-answering tasks for CGM data in diabetes management. We evaluate different LLM frameworks to provide a performance benchmark. Lastly, we highlight the need for more research on how to optimize LLM frameworks to best handle questions about wearable data. Our benchmark is publicly available for future use and development. While this benchmark is specifically designed for diabetes care, our model implementation and several of the statistical tasks can be extended to other wearable device domains.","This study introduces LLM-CGM, a benchmark for querying continuous glucose monitoring data using large language models, to improve conversational diabetes management, and evaluates different LLM frameworks for performance, highlighting the need for further optimization."
"Long-Term Predictive Analytics of Continuous Glucose Sensing for Enhanced Glycemic Control","https://scispace.com/paper/long-term-predictive-analytics-of-continuous-glucose-sensing-5ool1hzouwh2","2024","Journal Article","","Md Maruf Hossain Shuvo
Twisha Titirsha
Giuseppe Oliva
Salvatore A. Pullano
Syed K. Islam","10.1109/isvlsi61997.2024.00087","","Type 1 diabetes (T1D) presents an escalating health challenge requiring precise glycemic control within management protocols. The need for energy-efficient wearable medical-grade devices and biosensors, notably continuous glucose monitoring (CGM), facilitates real-time monitoring and augments interest in blood glucose prediction. However, existing research predom-inantly concentrates on short-term blood glucose forecasting, overlooking the critical need for accurate long-term prediction. This work addresses this gap by exploring the feasibility and efficacy of long-term blood glucose prediction (60, 120, and 240 minutes) leveraging deep multitask learning (DMTL). In addition, long-short-term memory (LSTM) based recurrent neural network (RNN) architecture has been explored within the shared layers of the DMTL framework. The predictive model effectively captures blood glucose trends, achieving a root mean square error (RMSE) of 56.66±6.96 mg/dL at the 240-minute (four-hour) mark while maintaining 90.36±4.22 % predictions within clinically benign zones in the Clarke error grid. These predictions offer a strategic advantage in long-term care planning, facilitating proactive interventions to stabilize glycemic levels through insulin therapy and dietary intake adjustments. Furthermore, predictive analytics hold significant promise in advancing next-generation AI-enabled automated self-management assistive tools, including artificial pancreas and predictive low-glucose suspend systems.","This study develops a long-term predictive analytics model using deep multitask learning and LSTM-based RNN architecture to forecast blood glucose levels up to 4 hours, achieving 90.36% clinically benign predictions and RMSE of 56.66 mg/dL."
"Multimodal Integration in Healthcare: Development with Applications in Disease Management (Preprint)","https://scispace.com/paper/multimodal-integration-in-healthcare-development-with-noocjf828mqb","2025","Journal Article","Journal of Medical Internet Research","Yan Hao
C. H. Cheng
Juanjuan Li
Hongwen Li
Xingsi Di
Xueqing Zeng
Shan Jin
Xiaobo Han
Chongsong Liu
Qianqian Wang
Bingying Luo
Xi Zeng
K Li","10.2196/76557","","Abstract Multimodal data integration has emerged as a transformative approach in the health care sector, systematically combining complementary biological and clinical data sources such as genomics, medical imaging, electronic health records, and wearable device outputs. This approach provides a multidimensional perspective of patient health that enhances the diagnosis, treatment, and management of various medical conditions. This viewpoint presents an overview of the current state of multimodal integration in health care, spanning clinical applications, current challenges, and future directions. We focus primarily on its applications across different disease domains, particularly in oncology and ophthalmology. Other diseases are briefly discussed due to the few available literature. In oncology, the integration of multimodal data enables more precise tumor characterization and personalized treatment plans. Multimodal fusion demonstrates accurate prediction of anti–human epidermal growth factor receptor 2 therapy response (area under the curve=0.91). In ophthalmology, multimodal integration through the combination of genetic and imaging data facilitates the early diagnosis of retinal diseases. However, substantial challenges remain regarding data standardization, model deployment, and model interpretability. We also highlight the future directions of multimodal integration, including its expanded disease applications, such as neurological and otolaryngological diseases, and the trend toward large-scale multimodal models, which enhance accuracy. Overall, the innovative potential of multimodal integration is expected to further revolutionize the health care industry, providing more comprehensive and personalized solutions for disease management.","Multimodal data integration in healthcare combines biological and clinical data to enhance disease diagnosis, treatment, and management, with applications in oncology and ophthalmology, and future directions in neurological and otolaryngological diseases, improving personalized solutions."
"Transformative Trends in Diabetes Care: An Analysis of AI-Enhanced Predictive Healthcare","https://scispace.com/paper/transformative-trends-in-diabetes-care-an-analysis-of-ai-3ej1e7wrdxak","2024","Journal Article","","Atharva Milmile
Prateek Verma","10.1109/idicaiei61867.2024.10842867","","This article examines the ever-changing environment of Artificial Intelligence (AI) in diabetes treatment. It investigates its existing uses, future developments, and the complex interaction of technology innovation, regulatory concerns, and ethical imperatives. AI is transforming diabetes management, from predictive analytics to tailored treatment regimens, by providing real-time information, increasing patient empowerment, and contributing to proactive, individualized care. The developing legal framework and emerging standards work to assure responsible AI technology development and deployment, addressing algorithmic biases and data privacy issues. The study forecasts future developments in the industry, imagining a collaborative future in which AI, seamlessly linked with other technology, augments healthcare professionals' competence and empowers people with diabetes. This investigation is guided by a synthesis of technological and ethical issues, highlighting the importance of inclusion, accessibility, and a harmonious human-AI relationship to advance the future of diabetes treatment toward better results and greater patient well-being","This study examines AI's transformative impact on diabetes care, analyzing its current applications, future developments, and regulatory concerns, forecasting a collaborative future where AI enhances healthcare professionals' competence and empowers people with diabetes through personalized care."
"SIMPL-D: Scalable and Inclusive Machine Learning Prediction for Diabetes Using Sparsely Overlapping Datasets","https://scispace.com/paper/simpl-d-scalable-and-inclusive-machine-learning-prediction-ajrs9coy98mn","2025","Journal Article","","Jake Ekoniak
Marjan Asadinia","10.1109/icmi65310.2025.11141181","","Machine learning has revolutionized disease prediction in healthcare by uncovering intricate patterns beyond the capabilities of traditional methods. This advancement has marked the beginning of a new era in personalized and predictive medicine, transforming the anticipation and management of health outcomes. However, the integration of these models into clinical practice faces significant challenges, particularly due to their reliance on datasets from singular institutions. Such limitations hinder their applicability in diverse healthcare environments with disparities in resources, data collection protocols, and diagnostic practices. In this study, SIMPL-D (Scalable and Inclusive Machine Learning Prediction for Diabetes Using Sparsely Overlapping Datasets), we tackle these challenges within the context of diabetes prediction. By integrating two highly disparate datasets-the CDC Diabetes Health Indicators dataset and the Pima Indians Diabetes Dataset-we develop predictive models that generalize effectively across varied healthcare settings. These models eliminate the need for standardized operational procedures, enabling scalable and robust disease prediction. Leveraging machine learning techniques such as Random Forest, CatBoost, and Multi-Layer Perceptrons, our approach achieves high accuracy and robustness while prioritizing inclusivity and practicality. By demonstrating the feasibility of integrating sparsely overlapping datasets, our methodology advances equitable healthcare outcomes and establishes a foundation for broader applications of machine learning in diverse clinical environments.","This study, SIMPL-D, develops scalable and inclusive machine learning models for diabetes prediction by integrating disparate datasets, achieving high accuracy and robustness while prioritizing inclusivity and practicality in diverse healthcare settings."
"Deep Learning-Based Glucose Prediction Models: A Guide for Practitioners and a Curated Dataset for Improved Diabetes Management","https://scispace.com/paper/deep-learning-based-glucose-prediction-models-a-guide-for-4gmuw435hu","2024","Journal Article","IEEE open journal of engineering in medicine and biology","Saúl Langarica
Diego Vega
Nawel Cariman
Martín Miranda
David C. Andrade
Felipe Núñez
María Rodríguez-Fernández","10.1109/ojemb.2024.3365290","","Accurate short- and mid-term blood glucose predictions are crucial for patients with diabetes struggling to maintain healthy glucose levels, as well as for individuals at risk of developing the disease. Consequently, numerous efforts from the scientific community have focused on developing predictive models for glucose levels. This study harnesses physiological data collected from wearable sensors to construct a series of data-driven models based on deep learning approaches. We systematically compare these models to offer insights for practitioners and researchers venturing into glucose prediction using deep learning techniques. Key questions addressed in this work encompass the comparison of various deep learning architectures for this task, determining the optimal set of input variables for accurate glucose prediction, comparing population-wide, fine-tuned, and personalized models, and assessing the impact of an individual's data volume on model performance. Additionally, as part of our outcomes, we introduce a meticulously curated dataset inclusive of data from both healthy individuals and those with diabetes, recorded in free-living conditions. This dataset aims to foster research in this domain and facilitate equitable comparisons among researchers. ","Deep learning-based glucose prediction models guide practitioners and introduce a curated dataset for improved diabetes management."
