"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"PPML-Omics: A privacy-preserving federated machine learning method protects patients’ privacy in omic data","https://scispace.com/paper/ppml-omics-a-privacy-preserving-federated-machine-learning-4358t9ocr9","2024","Journal Article","Science Advances","Juexiao Zhou
Siyuan Chen
Yulian Wu
Haoyang Li
Bin Zhang
Longxi Zhou
Yan Hu
Zihang Xiang
Zhongxiao Li
Ningning Chen
Wenkai Han
Chencheng Xu
Di Wang
Xin Gao","10.1126/sciadv.adh8601","","Modern machine learning models toward various tasks with omic data analysis give rise to threats of privacy leakage of patients involved in those datasets. Here, we proposed a secure and privacy-preserving machine learning method (PPML-Omics) by designing a decentralized differential private federated learning algorithm. We applied PPML-Omics to analyze data from three sequencing technologies and addressed the privacy concern in three major tasks of omic data under three representative deep learning models. We examined privacy breaches in depth through privacy attack experiments and demonstrated that PPML-Omics could protect patients' privacy. In each of these applications, PPML-Omics was able to outperform methods of comparison under the same level of privacy guarantee, demonstrating the versatility of the method in simultaneously balancing the privacy-preserving capability and utility in omic data analysis. Furthermore, we gave the theoretical proof of the privacy-preserving capability of PPML-Omics, suggesting the first mathematically guaranteed method with robust and generalizable empirical performance in protecting patients' privacy in omic data. ","PPML-Omics is a privacy-preserving federated machine learning method that protects patients' privacy in omic data analysis. It utilizes differential privacy techniques to ensure privacy protection while maintaining utility in various tasks."
"Privacy Enhancing and Scalable Federated Learning to Accelerate AI Implementation in Cross-Silo and IoMT Environments","https://scispace.com/paper/privacy-enhancing-and-scalable-federated-learning-to-2u2kgr0l","2022","Journal Article","IEEE Journal of Biomedical and Health Informatics","Siddartha Rachakonda
Shiva Moorthy
Anshul Jain
Aleksandr Bukharev
Anca I. D. Bucur
Francesca Manni
Thaise M. Quiterio
Lex Joosten
Nancy Irisarri Mendez","10.1109/JBHI.2022.3185418","","Federated Learning (FL) is a machine learning technique that enables to collaboratively learn valuable information across devices or sites without moving the data. In FL, the model is trained and shared across decentralized locations where data are privately owned. After local training, model updates are sent back to a central server, thus enabling access to distributed data on a large scale while maintaining privacy, security, and data access rights. Although FL is a well-studied topic, existing frameworks are still at an early stage of development. They encounter challenges with respect to scalability, data security, aggregation methodologies, data provenance, and production readiness. In this paper, we propose a novel FL framework that supports functionalities like scalable processing with respect of data, devices, sites and collaborators, monitoring services, privacy, and support for use cases. Furthermore, we integrate multi party computation (MPC) within the FL setup, preventing reverse engineering attacks. The proposed framework has been evaluated in diverse use cases both in cross-device and cross-silo settings. In the former case, in-device FL is leveraged in the context of an AI-driven internet of medical things (IoMT) environment. We demonstrate the framework suitability for a range of AI techniques while benchmarking with conventional centralized training. Furthermore, we prove the feasibility of developing a user-friendly pipeline that enables an efficient implementation of FL in diverse clinical use cases.","This paper proposes a novel FL framework that supports functionalities like scalable processing with respect of data, devices, sites and collaborators, monitoring services, privacy, and support for use cases, and integrates multi party computation (MPC) within the FL setup, preventing reverse engineering attacks."
"Federated Learning-Empowered Disease Diagnosis Mechanism in the Internet of Medical Things: From the Privacy-Preservation Perspective","https://scispace.com/paper/federated-learning-empowered-disease-diagnosis-mechanism-in-28rfo8cm","2023","Journal Article","IEEE Transactions on Industrial Informatics","Xiaodong Wang
Jia Hu
Hui Lin
Wenxin Liu
Hyeonjoon Moon
Md. Jalil Piran","10.1109/TII.2022.3210597","","The deep integration of the Internet of Things (IoT) and the medical industry has given birth to the Internet of Medical Things (IoMT). In IoMT, physicians treat a patient's disease by analyzing patient data collected through mobile devices with the assistance of an artificial intelligence (AI)-empowered systems. However, the traditional AI technologies may lead to the leakage of patient privacy data due to its own design flaws. As a privacy-preserving federated learning (FL) can generate a global disease diagnosis model through multiparty collaboration. However, FL is still unable to resist inference attacks. In this article, to address such problems, we propose a privacy-enhanced disease diagnosis mechanism using FL for IoMT. Specifically, we first reconstruct medical data through a variational autoencoder and add differential privacy noise to it to resist inference attacks. These data are then used to train local disease diagnosis models, thereby preserving patients' privacy. Furthermore, to encourage participation in FL, we propose an incentive mechanism to provide corresponding rewards to participants. Experiments are conducted on the arrhythmia database Massachusetts Institute of Technology and Beth Israel Hospital (MIT-BIH). The experimental results show that the proposed mechanism reduces the probability of reconstructing patient medical data while ensuring high-precision heart disease diagnosis.","Wang et al. as discussed by the authors proposed a privacy-enhanced disease diagnosis mechanism using federated learning (FL) for IoMT, which first reconstruct medical data through a variational autoencoder and add differential privacy noise to it to resist inference attacks."
"Advancing Federated Learning Through Novel Mechanism for Privacy Preservation in Healthcare Applications","https://scispace.com/paper/advancing-federated-learning-through-novel-mechanism-for-3qvv2m451g","","Journal Article","IEEE Access","Mohammed A. AbaOud
Muqrin Almuqrin
Mohammad Faisal Khan","10.1109/access.2023.3301162","","The landscape of healthcare data collaboration heralds an era of profound transformation, underscoring an exceptional potential to elevate the quality of patient care and expedite the advancement of medical research. The formidable challenge, however, lies in the safeguarding of sensitive information’s privacy and security - a monumental task that creates significant obstacles. This paper presents an innovative approach designed to address these challenges through the implementation of privacy-preserving federated learning models, effectively pioneering a novel path in this intricate field of research. Our proposed solution enables healthcare institutions to collectively train machine learning models on decentralized data, concurrently preserving the confidentiality of individual patient data. During the model aggregation phase, the proposed mechanism enforces the protection of sensitive data by integrating cutting-edge privacy-preserving methodologies, including secure multi-party computation and differential privacy. To substantiate the efficacy of the proposed solution, we conduct an array of comprehensive simulations and evaluations with a concentrated focus on accuracy, computational efficiency, and privacy preservation. The results obtained corroborate that our methodology surpasses competing approaches in providing superior utility and ensuring robust privacy guarantees. The proposed approach encapsulates the feasibility of secure and privacy-preserving collaboration on healthcare data, serving as a compelling testament to its practicality and effectiveness. Through our work, we underscore the potential of harnessing collective intelligence in healthcare while maintaining paramount privacy protection, thereby affirming the promise of a new horizon in collaborative healthcare informatics. ","The proposed approach encapsulates the feasibility of secure and privacy-preserving collaboration on healthcare data, serving as a compelling testament to its practicality and effectiveness, and underscores the potential of harnessing collective intelligence in healthcare while maintaining paramount privacy protection."
"FRAMH: A Federated Learning Risk-Based Authorization Middleware for Healthcare","https://scispace.com/paper/framh-a-federated-learning-risk-based-authorization-3tzg25g2","2022","Journal Article","IEEE Transactions on Computational Social Systems","Carlo Mazzocca
Nicolò Romandini
Michele Colajanni
Rebecca Montanari","10.1109/tcss.2022.3210372","https://scispace.com/pdf/framh-a-federated-learning-risk-based-authorization-3tzg25g2.pdf","Modern healthcare systems operate in highly dynamic environments requiring adaptable access control mechanisms. Access to sensitive data and medical equipment should be granted or denied according to the current health situation of the patient. To handle the need for adaptable access control of healthcare scenarios, we propose a novel model that allows dynamic access control decisions based on the context characterizing the source, type of access request, patient, and estimated risk corresponding to the conditions of the patient. Estimating patient status risk requires analyzing vital physiological data whose availability is growing, thanks to the widespread diffusion of the Internet of Medical Things (IoMT) devices. Inferring the patient health status risk through machine learning (ML) techniques is possible, but to achieve better accuracy, the training phase requires the aggregation of vast amounts of data from different sources. This aggregation could be difficult or even impossible due to organization regulations and privacy laws. To address these issues, this article proposes a novel federated learning risk-based authorization middleware for healthcare (FRAMH) that supports risk-based access control to deal with changing and unforeseen medical situations. Our solution infers the risk of health status through a federated learning (FL) approach enriched with blockchain to avoid the weaknesses of centralized servers. The implemented prototype and a large set of experimental results demonstrate the advantages of FL in estimating the risk in healthcare scenarios. Through this approach, even a medical institution with a limited dataset can achieve a satisfying risk estimation and efficient access control enforcement. ","In this article , a federated learning risk-based authorization middleware for healthcare (FRAMH) is proposed to handle the need for adaptable access control of healthcare scenarios, allowing dynamic access control decisions based on the context characterizing the source, type of access request, patient, and estimated risk corresponding to the conditions of the patient."
"Private Empirical Risk Minimization with Analytic Gaussian Mechanism for Healthcare System","https://scispace.com/paper/private-empirical-risk-minimization-with-analytic-gaussian-2sgvhivzwh","2021","Journal Article","IEEE Transactions on Big Data","Jiahao Ding
Sai Mounika Errapotu
Yuanxiong Guo
Haixia Zhang
Dongfeng Yuan
Miao Pan","10.1109/TBDATA.2020.2997732","","With the wide range application of machine learning in healthcare for helping humans drive crucial decisions, data privacy becomes an inevitable concern due to the utilization of sensitive data such as patients records and registers of a company. Thus, constructing a privacy preserving machine learning model while still maintaining high accuracy becomes a challenging problem. In this paper, we propose two differentially private algorithms, i.e., Output Perturbation with aGM (OPERA) and Gradient Perturbation with aGM (GRPUA) for empirical risk minimization, a useful method to obtain a globally optimal classifier, by leveraging the analytic Gaussian mechanism (aGM) to achieve privacy preservation of sensitive medical data in a healthcare system. We theoretically analyze and prove utility upper bounds of proposed algorithms and compare them with prior algorithms in the literature. The analyses show that in the high privacy regime, our proposed algorithms can achieve a tighter utility bound for both settings: strongly convex and non-strongly convex loss functions. Besides, we evaluate the proposed private algorithms on three benchmark datasets, i.e., Adult, BANK and IPUMS-BR. The simulation results demonstrate that our approaches can achieve higher accuracy and lower objective values compared with existing ones in all three datasets while providing differential privacy guarantees.","In this article, the authors proposed two differentially private algorithms, namely Output Perturbation with aGM (OPERA) and Gradient Perturbing with a GM (GRPUA), to obtain a globally optimal classifier, by leveraging the analytic Gaussian mechanism (aGM) to achieve privacy preservation of sensitive medical data in a healthcare system."
"Privacy Enhancing and Scalable Federated Learning to Accelerate AI Implementation in Cross-Silo and IoMT Environments","https://scispace.com/paper/privacy-enhancing-and-scalable-federated-learning-to-w8pes21k","2023","Journal Article","IEEE Journal of Biomedical and Health Informatics","","10.1109/jbhi.2022.3185418","","Federated Learning (FL) is a machine learning technique that enables to collaboratively learn valuable information across devices or sites without moving the data. In FL, the model is trained and shared across decentralized locations where data are privately owned. After local training, model updates are sent back to a central server, thus enabling access to distributed data on a large scale while maintaining privacy, security, and data access rights. Although FL is a well-studied topic, existing frameworks are still at an early stage of development. They encounter challenges with respect to scalability, data security, aggregation methodologies, data provenance, and production readiness. In this paper, we propose a novel FL framework that supports functionalities like scalable processing with respect of data, devices, sites and collaborators, monitoring services, privacy, and support for use cases. Furthermore, we integrate multi party computation (MPC) within the FL setup, preventing reverse engineering attacks. The proposed framework has been evaluated in diverse use cases both in cross-device and cross-silo settings. In the former case, in-device FL is leveraged in the context of an AI-driven internet of medical things (IoMT) environment. We demonstrate the framework suitability for a range of AI techniques while benchmarking with conventional centralized training. Furthermore, we prove the feasibility of developing a user-friendly pipeline that enables an efficient implementation of FL in diverse clinical use cases. ","In this paper , the authors proposed a federated learning (FL) framework that supports functionalities like scalable processing with respect of data, devices, sites and collaborators, monitoring services, privacy, and support for use cases."
"Federated Learning for Healthcare Applications","https://scispace.com/paper/federated-learning-for-healthcare-applications-cs4wefsloo","","Journal Article","IEEE Internet of Things Journal","Ahmad Chaddad
Yihang Wu
Christian Desrosiers","10.1109/jiot.2023.3325822","","Due to the fast advancement of artificial intelligence (AI), centralized-based models have become critical for healthcare tasks like in medical image analysis and human behavior recognition. Although these models exhibit suitable performance, they are frequently constrained by privacy concerns. To attenuate this, a centralized learning strategy cannot be used in cases where there is a risk of data privacy breach, particularly in healthcare centers. Federated learning (FL) is a technique that allows for training a global model without sharing data by training distributed local models and aggregating them. By implementing FL throughout the training process, we can obtain a model with comparable generalization abilities to centralized learning while maintaining data privacy. This survey provides an introduction to the fundamental concepts and categories of FL, highlights the limitations of the centralized healthcare model, and discusses how FL can address these constraints. We also provide a detailed overview of the healthcare applications using FL models, along with commonly used evaluation metrics and public data sets. In this context, we have implemented a case study to demonstrate how FL can be applied in the healthcare field. Furthermore, we outline the key challenges and future trends in FL.","This survey provides an introduction to the fundamental concepts and categories of FL, highlights the limitations of the centralized healthcare model, and discusses how FL can address these constraints."
"Trustworthy Privacy-Preserving Hierarchical Ensemble and Federated Learning in Healthcare 4.0 With Blockchain","https://scispace.com/paper/trustworthy-privacy-preserving-hierarchical-ensemble-and-1if573op","2023","Journal Article","IEEE Transactions on Industrial Informatics","Veronika Stephanie
Ibrahim Khalil
Mohammed Atiquzzaman
Xun Yi","10.1109/TII.2022.3214998","https://scispace.compdf/trustworthy-privacy-preserving-hierarchical-ensemble-and-1if573op.pdf","The advancement of internet and communication technologies has led to the era of Industry 4.0. This shift is followed by healthcare industries creating the term Healthcare 4.0. In Healthcare 4.0, the use of Internet of Things-enabled medical imaging devices for early disease detection has enabled medical practitioners to increase healthcare institutions' quality of service. However, Healthcare 4.0 is still lagging in artificial intelligence and big data compared to other Industry 4.0 due to data privacy concerns. In addition, institutions' diverse storage and computing capabilities restrict institutions from incorporating the same training model structure. This article presents a secure multiparty computation-based ensemble federated learning with blockchain that enables heterogeneous models to collaboratively learn from healthcare institutions' data without violating users' privacy. Blockchain properties also allow the party to enjoy data integrity without trust in a centralized server while also providing each healthcare institution with auditability and version control capability.","A secure multiparty computation-based ensemble federated learning with blockchain that enables heterogeneous models to collaboratively learn from healthcare institutions' data without violating users' privacy is presented in this paper ."
"Vertical Federated Knowledge Transfer via Representation Distillation for Healthcare Collaboration Networks","https://scispace.com/paper/vertical-federated-knowledge-transfer-via-representation-2mv5raok","2023","Proceedings Article","The Web Conference","Chung-ju Huang
Leye Wang
Xiao Han","10.1145/3543507.3583874","https://scispace.com/pdf/vertical-federated-knowledge-transfer-via-representation-2mv5raok.pdf","Collaboration between healthcare institutions can significantly lessen the imbalance in medical resources across various geographic areas. However, directly sharing diagnostic information between institutions is typically not permitted due to the protection of patients’ highly sensitive privacy. As a novel privacy-preserving machine learning paradigm, federated learning (FL) makes it possible to maximize the data utility among multiple medical institutions. These feature-enrichment FL techniques are referred to as vertical FL (VFL). Traditional VFL can only benefit multi-parties’ shared samples, which strongly restricts its application scope. In order to improve the information-sharing capability and innovation of various healthcare-related institutions, and then to establish a next-generation open medical collaboration network, we propose a unified framework for vertical federated knowledge transfer mechanism (VFedTrans) based on a novel cross-hospital representation distillation component. Specifically, our framework includes three steps. First, shared samples’ federated representations are extracted by collaboratively modeling multi-parties’ joint features with current efficient vertical federated representation learning methods. Second, for each hospital, we learn a local-representation-distilled module, which can transfer the knowledge from shared samples’ federated representations to enrich local samples’ representations. Finally, each hospital can leverage local samples’ representations enriched by the distillation module to boost arbitrary downstream machine learning tasks. The experiments on real-life medical datasets verify the knowledge transfer effectiveness of our framework.","Wang et al. as discussed by the authors proposed a unified framework for vertical federated knowledge transfer mechanism (VFedTrans) based on a novel cross-hospital representation distillation component to improve the information sharing capability and innovation of various healthcare-related institutions."
"A Syntactic Approach for Privacy-Preserving Federated Learning.","https://scispace.com/paper/a-syntactic-approach-for-privacy-preserving-federated-4c0az0l40r","2020","Proceedings Article","European Conference on Artificial Intelligence","Olivia Choudhury
Aris Gkoulalas-Divanis
Theodoros Salonidis
Issa Sylla
Yoonyoung Park
Grace Hsu
Amar K. Das","","","Federated learning enables training a global machine learning model from data distributed across multiple sites, without having to move the data. This is particularly relevant in healthcare applications, where data is rife with personal, highly-sensitive information, and data analysis methods must provably comply with regulatory guidelines. Although federated learning prevents sharing raw data, it is still possible to launch privacy attacks on the model parameters that are exposed during the training process, or on the generated machine learning model. In this paper, we propose the first syntactic approach for offering privacy in the context of federated learning. Unlike the state-of-the-art differential privacy-based frameworks, our approach aims to maximize utility or model performance, while supporting a defensible level of privacy, as demanded by GDPR and HIPAA. We perform a comprehensive empirical evaluation on two important problems in the healthcare domain, using real-world electronic health data of 1 million patients. The results demonstrate the effectiveness of our approach in achieving high model performance, while offering the desired level of privacy. Through comparative studies, we also show that, for varying datasets, experimental setups, and privacy budgets, our approach offers higher model performance than differential privacy-based techniques in federated learning.","This paper proposes the first syntactic approach for offering privacy in the context of federated learning, which aims to maximize utility or model performance, while supporting a defensible level of privacy, as demanded by GDPR and HIPAA."
"Extremely Randomized Trees With Privacy Preservation for Distributed Structured Health Data","https://scispace.com/paper/extremely-randomized-trees-with-privacy-preservation-for-13i704bl","","Journal Article","IEEE Access","Amir Aminifar
Matin Shokri
Fazle Rabbi
V. K. I. Pun
Yngve Lamo","10.1109/ACCESS.2022.3141709","https://ieeexplore.ieee.org/ielx7/6287639/9668973/09676691.pdf","Artificial intelligence and machine learning have recently attracted considerable attention in the healthcare domain. The data used by machine learning algorithms in healthcare applications is often distributed over multiple sources, for instance, hospitals or patients’ personal devices. One main difficulty lies in analyzing such data without compromising patients’ privacy and personal data, which is a primary concern in healthcare applications. Therefore, in these applications, we are interested in running machine learning algorithms over distributed data without disclosing sensitive information about the data subjects. In this paper, we propose a distributed extremely randomized trees algorithm for learning from distributed data with privacy preservation. We present the implementation of our technique (which we refer to as ${k}$ -PPD-ERT) on a cloud platform and demonstrate its performance based on medical data, including Heart Disease, Breast Cancer, and mental health datasets (Depresjon and Psykose datasets) associated with the Norwegian INTROducing Mental health through Adaptive Technology (INTROMAT) project.","A distributed extremely randomized trees algorithm for learning from distributed data with privacy preservation and its performance based on medical data, including Heart Disease, Breast Cancer, and mental health datasets associated with the Norwegian INTROducing Mental health through Adaptive Technology (INTROMAT) project is demonstrated."
"Edge Intelligence: Federated Learning-Based Privacy Protection Framework for Smart Healthcare Systems","https://scispace.com/paper/edge-intelligence-federated-learning-based-privacy-31n28bse","2022","Journal Article","IEEE Journal of Biomedical and Health Informatics","Mahmuda Akter
Nour Moustafa
Timothy M. Lynar
Imran Razzak","10.1109/JBHI.2022.3192648","","Federated learning methods offer secured monitor services and privacy-preserving paradigms to end-users and organisations in the Internet of Things networks such as smart healthcare systems. Federated learning has been coined to safeguard sensitive data, and its global aggregation is often based on a centralised server. This design is vulnerable to malicious attacks and could be breached by privacy attacks such as inference and free-riding, leading to inefficient training models. Besides, uploaded analysing parameters by patients can reveal private information and the threat of direct manipulation by the central server. To address these issues, we present a three-fold Federated Edge Aggregator, the so-called Edge Intelligence, a federated learning-based privacy protection framework for safeguarding Smart Healthcare Systems at the edge against such privacy attacks. We employ an iteration-based Conventional Neural Network (CNN) model and artificial noise functions to balance privacy protection and model performance. A theoretical convergence bound of Edge Intelligence on the trained federated learning model's loss function is also introduced here. We evaluate and compare the proposed framework with the recently established methods using model performance and privacy budget on popular and recent datasets: MNIST, CIFAR10, STL10, and COVID19 chest x-ray. Finally, the proposed framework achieves 90% accuracy and a high privacy rate demonstrating better performance than the baseline technique.","This work presents a three-fold Federated Edge Aggregator, the so-called Edge Intelligence, a federated learning-based privacy protection framework for safeguarding Smart Healthcare Systems at the edge against such privacy attacks, and employs an iteration-based Conventional Neural Network model and artificial noise functions to balance privacy protection and model performance."
"Adoption of Federated Learning for Healthcare Informatics: Emerging Applications and Future Directions","https://scispace.com/paper/adoption-of-federated-learning-for-healthcare-informatics-3e2m26jv","","Journal Article","IEEE Access","Vishwani Patel
Pronaya Bhattacharya
Sudeep Tanwar
Rajesh Gupta
Gulshan Sharma
Pitshou Bokoro
Ravi Sharma","10.1109/ACCESS.2022.3201876","https://ieeexplore.ieee.org/ielx7/6287639/6514899/09867987.pdf","The smart healthcare system has improved the patients quality of life (QoL), where the records are being analyzed remotely by distributed stakeholders. It requires a voluminous exchange of data for disease prediction via the open communication channel, i.e., the Internet to train artificial intelligence (AI) models efficiently and effectively. The open nature of communication channels puts data privacy at high risk and affects the model training of collected data at centralized servers. To overcome this, an emerging concept, i.e., federated learning (FL) is a viable solution. It performs training at client nodes and aggregates their results to train the global model. The concept of local training preserves the privacy, confidentiality, and integrity of the patient’s data which contributes effectively to the training process. The applicability of FL in the healthcare domain has various advantages, but it has not been explored to its extent. The existing surveys majorly focused on the role of FL in diverse applications, but there exists no detailed or comprehensive survey on FL in healthcare informatics (HI). We present a relative comparison of recent surveys with the proposed survey. To strengthen healthcare data privacy and increase the QoL of patients, we proposed an FL-based layered healthcare informatics architecture along with the case study on FL-based electronic health records (FL-EHR). We discuss the emerging FL models, and present the statistical and security challenges in FL adoption in medical setups. Thus, the review presents useful insights for both academia and healthcare practitioners to investigate FL application in HI ecosystems.","To strengthen healthcare data privacy and increase the QoL of patients, an FL-based layered healthcare informatics architecture is proposed along with the case study on FL- based electronic health records (FL-EHR)."
"Federated Learning-Based Secure Electronic Health Record Sharing Scheme in Medical Informatics","https://scispace.com/paper/federated-learning-based-secure-electronic-health-record-1dpmwrf9","2022","Journal Article","IEEE Journal of Biomedical and Health Informatics","Mikail Mohammed Salim
Jong Hyuk Park","10.1109/JBHI.2022.3174823","","Medical Cyber-Physical Systems support the mobility of electronic health records data for clinical research to accelerate new scientific discoveries. Artificial Intelligence improves medical informatics, but current centralized data training and insecure data storage management techniques expose private medical data to unauthorized foreign entities. In this paper, a Federated Learning-based Electronic Health Record sharing scheme is proposed for Medical Informatics to preserve patient data privacy. A decentralized Federated Learning-based Convolutional Neural Network model trains data locally in the hospital and stores results in a private InterPlanetary File System. A secondary global model is trained at the research center using the local models. Private IPFS secures all medical data stored locally in the hospital. The novelty of this study resides in securing valuable hospital biomedical data useful for clinical research organizations. Blockchain and smart contracts enable patients to negotiate with external entities for rewards in exchange for their data. Evaluation results demonstrate that the decentralized CNN model performs better in accuracy, sensitivity, and specificity, similar to the traditional centralized model. The performance of the Private IPFS exceeds the Blockchain-based IPFS based on file upload and download time. The scheme is suitable for promoting a secure and privacy-friendly environment for sharing data with clinical research centers for biomedical research.","In this paper , a federated learning-based Electronic Health Record sharing scheme is proposed for medical Informatics to preserve patient data privacy, where a decentralized Federated Learning-based Convolutional Neural Network model trains data locally in the hospital and stores results in a private InterPlanetary File System."
"Federated learning for preserving data privacy in collaborative healthcare research","https://scispace.com/paper/federated-learning-for-preserving-data-privacy-in-2s2og0nq","2022","Journal Article","Digital health","Tyler J. Loftus
Matthew M. Ruppert
Benjamin Shickel
Tezcan Ozrazgat-Baslanti
Jeremy Balch
Philip A. Efron
Gilbert R. Upchurch
Parisa Rashidi
Christopher Tignanelli
Jiang Bian
Azra Bihorac","10.1177/20552076221134455","","Generalizability, external validity, and reproducibility are high priorities for artificial intelligence applications in healthcare. Traditional approaches to addressing these elements involve sharing patient data between institutions or practice settings, which can compromise data privacy (individuals’ right to prevent the sharing and disclosure of information about themselves) and data security (simultaneously preserving confidentiality, accuracy, fidelity, and availability of data). This article describes insights from real-world implementation of federated learning techniques that offer opportunities to maintain both data privacy and availability via collaborative machine learning that shares knowledge, not data. Local models are trained separately on local data. As they train, they send local model updates (e.g. coefficients or gradients) for consolidation into a global model. In some use cases, global models outperform local models on new, previously unseen local datasets, suggesting that collaborative learning from a greater number of examples, including a greater number of rare cases, may improve predictive performance. Even when sharing model updates rather than data, privacy leakage can occur when adversaries perform property or membership inference attacks which can be used to ascertain information about the training set. Emerging techniques mitigate risk from adversarial attacks, allowing investigators to maintain both data privacy and availability in collaborative healthcare research. When data heterogeneity between participating centers is high, personalized algorithms may offer greater generalizability by improving performance on data from centers with proportionately smaller training sample sizes. Properly applied, federated learning has the potential to optimize the reproducibility and performance of collaborative learning while preserving data security and privacy.","In this paper , the authors describe insights from real-world implementation of federated learning techniques that offer opportunities to maintain both data privacy and availability via collaborative machine learning that shares knowledge, not data."
"Blockchain-based Federated Learning with SMPC Model Verification Against Poisoning Attack for Healthcare Systems","https://scispace.com/paper/blockchain-based-federated-learning-with-smpc-model-sbuyv6oy","2023","Journal Article","IEEE Transactions on Emerging Topics in Computing","Aditya Pribadi Kalapaaking
Ibrahim Khalil
Xun Yi","10.1109/TETC.2023.3268186","https://scispace.compdf/blockchain-based-federated-learning-with-smpc-model-sbuyv6oy.pdf","Due to the rising awareness of privacy and security in machine learning applications, federated learning (FL) has received widespread attention and applied to several areas, e.g., intelligence healthcare systems, IoT-based industries, and smart cities. FL enables clients to train a global model collaboratively without accessing their local training data. However, the current FL schemes are vulnerable to adversarial attacks. Its architecture makes detecting and defending against malicious model updates difficult. In addition, most recent studies to detect FL from malicious updates while maintaining the model's privacy have not been sufficiently explored. This paper proposed blockchain-based federated learning with SMPC model verification against poisoning attacks for healthcare systems. First, we check the machine learning model from the FL participants through an encrypted inference process and remove the compromised model. Once the participants' local models have been verified, the models are sent to the blockchain node to be securely aggregated. We conducted several experiments with different medical datasets to evaluate our proposed framework.","Wang et al. as discussed by the authors proposed blockchain-based federated learning with SMPC model verification against poisoning attacks for healthcare systems, which enables clients to train a global model collaboratively without accessing their local training data."
"Local Differential Privacy for Federated Learning","https://scispace.com/paper/local-differential-privacy-for-federated-learning-2l4wsl3l","2022","Book Chapter","European Symposium on Research in Computer Security","M. A. P. Chamikara
Dongxi Liu
Seyit Camtepe
Surya Nepal
Marthie Grobler
Peter Bertok
Ibrahim Khalil","10.1007/978-3-031-17140-6_10","https://scispace.com/pdf/local-differential-privacy-for-federated-learning-2l4wsl3l.pdf","Advanced adversarial attacks such as membership inference and model memorization can make federated learning (FL) vulnerable and potentially leak sensitive private data. Local differentially private (LDP) approaches are gaining more popularity due to stronger privacy notions and native support for data distribution compared to other differentially private (DP) solutions. However, DP approaches assume that the FL server (that aggregates the models) is honest (run the FL protocol honestly) or semi-honest (run the FL protocol honestly while also trying to learn as much information as possible). These assumptions make such approaches unrealistic and unreliable for real-world settings. Besides, in real-world industrial environments (e.g., healthcare), the distributed entities (e.g., hospitals) are already composed of locally running machine learning models (this setting is also referred to as the cross-silo setting). Existing approaches do not provide a scalable mechanism for privacy-preserving FL to be utilized under such settings, potentially with untrusted parties. This paper proposes a new local differentially private FL protocol (named LDPFL) for industrial settings. LDPFL can run in industrial settings with untrusted entities while enforcing stronger privacy guarantees than existing approaches. LDPFL shows high FL model performance (up to 98%) under small privacy budgets (e.g., $$\varepsilon = 0.5$$ ) in comparison to existing methods. ","Liu et al. as mentioned in this paper proposed a new local differentially private federated learning protocol (LDPFL) for industrial settings, which can run in industrial settings with untrusted entities while enforcing stronger privacy guarantees than existing approaches."
"PPFLHE: A privacy-preserving federated learning scheme with homomorphic encryption for healthcare data","https://scispace.com/paper/ppflhe-a-privacy-preserving-federated-learning-scheme-with-2inj6hzivz","2023","Journal Article","Applied Soft Computing","Bo Wang
Hongtao Li
Yina Guo
Jie Wang","10.1016/j.asoc.2023.110677","","Healthcare data are characterized by explosive growth and value, which is the private data of patients, and its characteristics and storage environment have brought significant issues of data privacy and security. People are reluctant to share their data for privacy concerns during machine learning. To balance this contradiction, Federated Learning was proposed as a solution to train on private data without sharing it. However, many studies show that there is still the possibility of privacy leakage during the training process of federated learning. In light of this, we propose a privacy-preserving federated learning scheme with homomorphic encryption(PPFLHE). Specifically, on the client side, homomorphic encryption technology is used to encrypt the training model shared by users to ensure its security and privacy. In addition, to prevent internal attacks, Access Control (AC) technology is used to confirm the user’s identity and judge whether it is trusted; on the server side, the Acknowledgment (ACK) mechanism is designed to remove the dropped or unresponsive users temporarily, which reduces the waiting delay and communication overhead, and solves the problem of user’s exiting during training. Theoretical analysis and experimental results show that the proposed scheme achieves high data utility and classification accuracy (81.53%), and low communication delay while achieving privacy preserving, compared to state-of-the-art methods. ","This study proposes PPFLHE, a privacy-preserving federated learning scheme using homomorphic encryption, access control, and acknowledgment mechanisms to ensure secure and private training of healthcare data with high data utility and classification accuracy (81.53%)."
