"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Subgoal-Based Explanations for Unreliable Intelligent Decision Support Systems","https://scispace.com/paper/subgoal-based-explanations-for-unreliable-intelligent-1evoybbt","2022","Proceedings Article","International Conference on Intelligent User Interfaces","Devleena Das
Been Kim
Sonia Chernova","10.1145/3581641.3584055","https://scispace.com/pdf/subgoal-based-explanations-for-unreliable-intelligent-1evoybbt.pdf","Intelligent decision support (IDS) systems leverage artificial intelligence techniques to generate recommendations that guide human users through the decision making phases of a task. However, a key challenge is that IDS systems are not perfect, and in complex real-world scenarios may produce suboptimal output or fail to work altogether. The field of explainable AI (XAI) has sought to develop techniques that improve the interpretability of black-box systems. While most XAI work has focused on single-classification tasks, the subfield of explainable AI planning (XAIP) has sought to develop techniques that make sequential decision making AI systems explainable to domain experts. Critically, prior work in applying XAIP techniques to IDS systems has assumed that the plan being proposed by the planner is always optimal, and therefore the action or plan being recommended as decision support to the user is always optimal. In this work, we examine novice user interactions with a non-robust IDS system – one that occasionally recommends suboptimal actions, and one that may become unavailable after users have become accustomed to its guidance. We introduce a new explanation type, subgoal-based explanations, for plan-based IDS systems, that supplements traditional IDS output with information about the subgoal toward which the recommended action would contribute. We demonstrate that subgoal-based explanations lead to improved user task performance in the presence of IDS recommendations, improve user ability to distinguish optimal and suboptimal IDS recommendations, and are preferred by users. Additionally, we demonstrate that subgoal-based explanations enable more robust user performance in the case of IDS failure, showing the significant benefit of training users for an underlying task with subgoal-based explanations.","It is demonstrated that subgoal-based explanations for plan-based IDS systems lead to improved user task performance, improve user ability to distinguish optimal and suboptimal IDS recommendations, are preferred by users, and enable more robust user performance in the case of IDS failure."
"The Methods and Approaches of Explainable Artificial Intelligence","https://scispace.com/paper/the-methods-and-approaches-of-explainable-artificial-3ib3raot1h","2021","Book Chapter","International Conference on Computational Science","Mateusz Szczepanski
Michał Choraś
Marek Pawlicki
Aleksandra Pawlicka","10.1007/978-3-030-77970-2_1","","Artificial Intelligence has found innumerable applications, becoming ubiquitous in the contemporary society. From making unnoticeable, minor choices to determining people’s fates (the case of predictive policing). This fact raises serious concerns about the lack of explainability of those systems. Finding ways to enable humans to comprehend the results provided by AI is a blooming area of research right now. This paper explores the current findings in the field of Explainable Artificial Intelligence (xAI), along with xAI methods and solutions that realise them. The paper provides an umbrella perspective on available xAI options, sorting them into a range of levels of abstraction, starting from community-developed code snippets implementing facets of xAI research all the way up to comprehensive solutions utilising state-of-the-art achievements in the domain.","In this paper, the authors explore the current findings in the field of explainable Artificial Intelligence (xAI), along with xAI methods and solutions that realize them. But they do not discuss how to find ways to enable humans to comprehend the results provided by AI."
"VBridge: Connecting the Dots Between Features and Data to Explain Healthcare Models","https://scispace.com/paper/vbridge-connecting-the-dots-between-features-and-data-to-3tbo5dw9","2022","Journal Article","IEEE Transactions on Visualization and Computer Graphics","","10.1109/tvcg.2021.3114836","https://scispace.com/pdf/vbridge-connecting-the-dots-between-features-and-data-to-3tbo5dw9.pdf","Machine learning (ML) is increasingly applied to Electronic Health Records (EHRs) to solve clinical prediction tasks. Although many ML models perform promisingly, issues with model transparency and interpretability limit their adoption in clinical practice. Directly using existing explainable ML techniques in clinical settings can be challenging. Through literature surveys and collaborations with six clinicians with an average of 17 years of clinical experience, we identified three key challenges, including clinicians' unfamiliarity with ML features, lack of contextual information, and the need for cohort-level evidence. Following an iterative design process, we further designed and developed VBridge, a visual analytics tool that seamlessly incorporates ML explanations into clinicians' decision-making workflow. The system includes a novel hierarchical display of contribution-based feature explanations and enriched interactions that connect the dots between ML features, explanations, and data. We demonstrated the effectiveness of VBridge through two case studies and expert interviews with four clinicians, showing that visually associating model explanations with patients' situational records can help clinicians better interpret and use model predictions when making clinician decisions. We further derived a list of design implications for developing future explainable ML tools to support clinical decision-making. ","VBridge as mentioned in this paper is a visual analytics tool that seamlessly incorporates ML explanations into clinicians' decision-making workflow, including a hierarchical display of contribution-based feature explanations and enriched interactions that connect the dots between ML features, explanations, and data."
"Explainable AI-driven IoMT fusion: Unravelling techniques, opportunities, and challenges with Explainable AI in healthcare","https://scispace.com/paper/explainable-ai-driven-iomt-fusion-unravelling-techniques-3fieocbo3e","2024","article","Information Fusion","","10.1016/j.inffus.2024.102472","","Artificial Intelligence (AI) has shown significant advancements across several industries, including healthcare, using better fusion methodologies, improved data accessibility, and heightened processing capabilities. Although deep learning algorithms excel in challenging scenarios, their widespread adoption presents a challenge due to their need for more transparency. The advent of Explainable AI (XAI) has addressed this limitation by offering AI-driven systems with attributes such as transparency, interpretability, and reliability. The need for transparency in critical sectors like healthcare has prompted an increased academic focus on investigating and understanding these frameworks. The present paper thoroughly examines the latest research and advancements in Explainable Artificial Intelligence (XAI), specifically focusing on its integration into the Internet of Medical Things (IoMT) in healthcare settings. The last section tackles outstanding issues concerning XAI and IoMT and outlines prospective directions for further research. A thorough investigation was carried out across many scholarly databases and online digital libraries, such as IEEE Xplore, ACM Digital Library, Wiley Interscience, Taylor and Francis, ScienceDirect, Scopus, Springer, Google Scholar, Citeseer Library, Semantic Scholar, and other relevant sources. An analysis was conducted on articles published from March 2004 to February 2024, specifically focusing on AI models that explain different healthcare issues. The search query included ""Explainable AI"" in conjunction with ""Open Black Box, Healthcare, Transparent Models, Interpretable Deep Learning, Machine Learning, Medical Information System, Accountability, Smart Healthcare, and Responsible AI"", indicating the field's dynamic nature. The authors also examined various techniques and datasets to elucidate healthcare difficulties, including incorporating the Internet of Medical Things (IoMT). The evaluation included more than 105 published models that used clinical data input to diagnose diverse disorders, focusing on incorporating Internet of Medical Things (IoMT) components. In addition to illness diagnosis, these models also elucidate the decisions made. The models were classified according to the input data, used methodologies, and integration of the Internet of Medical Things (IoMT). The categorization included machine learning and deep learning methodologies, particularly on explainability models connected to the Internet of Medical Things (IoMT). These models were classified as model-agnostic, model-specific, global, local, ante-hoc, and post-hoc. This extensive study examines machine learning, and deep learning models developed based on clinical data and associated with the Internet of Medical Things (IoMT) for illness detection. These models improve efficiency and accuracy and provide essential assistance to medical personnel. Explaining each choice made by individuals contributes to the acceleration of sickness detection, resulting in decreased medical expenses for patients and healthcare systems. The integration of Explainable Artificial Intelligence (XAI) and the Internet of Medical Things (IoMT) highlights a fundamental change in healthcare towards more transparent and linked systems, leading to significant breakthroughs in medical decision-making. ","This study examines Explainable AI (XAI) integration with Internet of Medical Things (IoMT) in healthcare, analyzing 105 models that diagnose diverse disorders using clinical data, and categorizing them based on methodologies and IoMT integration for improved efficiency and transparency."
"Artificial intelligence and machine learning for improving glycemic control in diabetes: best practices, pitfalls and opportunities","https://scispace.com/paper/artificial-intelligence-and-machine-learning-for-improving-52no2s7yey","2023","Journal Article","IEEE Reviews in Biomedical Engineering","Peter G. Jacobs
Pau Herrero
Andrea Facchinetti
Josep Vehı́
Boris Kovatchev
Marc D. Breton
Ali Çιnar
Konstantina S. Nikita
Francis J. Doyle
Jorge Bondía
Tadej Battelino
Jessica R. Castle
Konstantia Zarkogianni
Rahul Narayan
Clara Mosquera-Lopez","10.1109/rbme.2023.3331297","","<italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Objective:</i> Artificial intelligence and machine learning are transforming many fields including medicine. In diabetes, robust biosensing technologies and automated insulin delivery therapies have created a substantial opportunity to improve health. While the number of manuscripts addressing the topic of applying machine learning to diabetes has grown in recent years, there has been a lack of consistency in the methods, metrics, and data used to train and evaluate these algorithms. This manuscript provides consensus guidelines for machine learning practitioners in the field of diabetes, including best practice recommended approaches and warnings about pitfalls to avoid. <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Methods:</i> Algorithmic approaches are reviewed and benefits of different algorithms are discussed including importance of clinical accuracy, explainability, interpretability, and personalization. We review the most common features used in machine learning applications in diabetes glucose control and provide an open-source library of functions for calculating features, as well as a framework for specifying data sets using data sheets. A review of current data sets available for training algorithms is provided as well as an online repository of data sources. <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Significance:</i> These consensus guidelines are designed to improve performance and translatability of new machine learning algorithms developed in the field of diabetes for engineers and data scientists. ","Machine learning and diabetes: consensus guidelines for improving glycemic control. Best practices, pitfalls and opportunities."
"Directive Explanations for Monitoring the Risk of Diabetes Onset: Introducing Directive Data-Centric Explanations and Combinations to Support What-If Explorations","https://scispace.com/paper/directive-explanations-for-monitoring-the-risk-of-diabetes-e2d8vzs2","2023","Proceedings Article","International Conference on Intelligent User Interfaces","Aditya Bhattacharya
Jeroen Ooge
Gregor Stiglic
Katrien Verbert","10.1145/3581641.3584075","https://scispace.compdf/directive-explanations-for-monitoring-the-risk-of-diabetes-e2d8vzs2.pdf","Explainable artificial intelligence is increasingly used in machine learning (ML) based decision-making systems in healthcare. However, little research has compared the utility of different explanation methods in guiding healthcare experts for patient care. Moreover, it is unclear how useful, understandable, actionable and trustworthy these methods are for healthcare experts, as they often require technical ML knowledge. This paper presents an explanation dashboard that predicts the risk of diabetes onset and explains those predictions with data-centric, feature-importance, and example-based explanations. We designed an interactive dashboard to assist healthcare experts, such as nurses and physicians, in monitoring the risk of diabetes onset and recommending measures to minimize risk. We conducted a qualitative study with 11 healthcare experts and a mixed-methods study with 45 healthcare experts and 51 diabetic patients to compare the different explanation methods in our dashboard in terms of understandability, usefulness, actionability, and trust. Results indicate that our participants preferred our representation of data-centric explanations that provide local explanations with a global overview over other methods. Therefore, this paper highlights the importance of visually directive data-centric explanation method for assisting healthcare experts to gain actionable insights from patient health records. Furthermore, we share our design implications for tailoring the visual representation of different explanation methods for healthcare experts.","In this paper , the authors present an explanation dashboard that predicts the risk of diabetes onset and explains those predictions with data-centric, feature-importance, and example-based explanations."
"Current Status and Future Directions for Electronic Point-of-Care Clinical Decision Support to Improve Diabetes Management in Primary Care.","https://scispace.com/paper/current-status-and-future-directions-for-electronic-point-of-4pz9cz2227","2019","Journal Article","Diabetes Technology & Therapeutics","Patrick J. O'Connor
JoAnn M. Sperl-Hillen","10.1089/DIA.2019.0070","","In the past decade there have been major improvements in the design, use, and effectiveness of point-of-care clinical decision support (CDS) systems to improve quality of care for patients with diabetes and related conditions. Advances in data exchange, data security, and human factors research have driven these improvements. Current diabetes CDS systems have high use rates, high clinician/user satisfaction rates, and have measurably improved glucose control, blood pressure control, and cardiovascular risk trajectories in adults with diabetes. As diabetes care increasingly relies on complex biomarker-driven risk prediction methods to optimize care goals and prioritize treatment options based on potential benefit to an individual patient, CDS systems will become indispensable tools to guide clinician and patient decision-making. In this study we describe specific challenges that must be addressed further to improve the design, implementation, and effectiveness of primary care diabetes CDS systems in coming years.","The design, use, and effectiveness of point-of-care clinical decision support systems to improve quality of care for patients and reduce unnecessary hospital admissions are major improvements."
"Explanatory pragmatism: a context-sensitive framework for explainable medical AI","https://scispace.com/paper/explanatory-pragmatism-a-context-sensitive-framework-for-1xd7qkzj","2022","Journal Article","Ethics and Information Technology","Rune Nyrup
Diana Robinson","10.1007/s10676-022-09632-3","https://scispace.com/pdf/explanatory-pragmatism-a-context-sensitive-framework-for-1xd7qkzj.pdf","Explainable artificial intelligence (XAI) is an emerging, multidisciplinary field of research that seeks to develop methods and tools for making AI systems more explainable or interpretable. XAI researchers increasingly recognise explainability as a context-, audience- and purpose-sensitive phenomenon, rather than a single well-defined property that can be directly measured and optimised. However, since there is currently no overarching definition of explainability, this poses a risk of miscommunication between the many different researchers within this multidisciplinary space. This is the problem we seek to address in this paper. We outline a framework, called Explanatory Pragmatism, which we argue has two attractive features. First, it allows us to conceptualise explainability in explicitly context-, audience- and purpose-relative terms, while retaining a unified underlying definition of explainability. Second, it makes visible any normative disagreements that may underpin conflicting claims about explainability regarding the purposes for which explanations are sought. Third, it allows us to distinguish several dimensions of AI explainability. We illustrate this framework by applying it to a case study involving a machine learning model for predicting whether patients suffering disorders of consciousness were likely to recover consciousness. ","The Explanatory Pragmatism framework as discussed by the authors proposes to conceptualise explainability in explicitly context-, audience- and purpose-relative terms, while retaining a unified underlying definition of explainability."
"Digital Diabetes Data and Artificial Intelligence: A Time for Humility Not Hubris:","https://scispace.com/paper/digital-diabetes-data-and-artificial-intelligence-a-time-for-3s7fo9al78","2019","Journal Article","Journal of diabetes science and technology","David Kerr
David C. Klonoff","10.1177/1932296818796508","https://journals.sagepub.com/doi/pdf/10.1177/1932296818796508","In the future artificial intelligence (AI) will have the potential to improve outcomes diabetes care. With the creation of new sensors for physiological monitoring sensors and the introduction of s...","In the future artificial intelligence (AI) will have the potential to improve outcomes diabetes care but decision-making processes based exclusively on quantitative metrics that ignore qualitative factors could create a quantitative fallacy."
"Healthcare AI Treatment Decision Support: Design Principles to Enhance Clinician Adoption and Trust","https://scispace.com/paper/healthcare-ai-treatment-decision-support-design-principles-2sr2daq0","2023","Proceedings Article","International Conference on Human Factors in Computing Systems","Eleanor R. Burgess
Ivana Jankovic
J. Marc Overhage
Erika Shehan Poole
Joseph 'Jofish' Kaye","10.1145/3544548.3581251","https://scispace.com/pdf/healthcare-ai-treatment-decision-support-design-principles-2sr2daq0.pdf","Artificial intelligence (AI) supported clinical decision support (CDS) technologies can parse vast quantities of patient data into meaningful insights for healthcare providers. Much work is underway to determine the technical feasibility and the accuracy of AI-driven insights. Much less is known about what insights are considered useful and actionable by healthcare providers, their trust in the insights, and clinical workflow integration challenges. Our research team used a conceptual prototype based on AI-generated treatment insights for type 2 diabetes medications to elicit feedback from 41 U.S.-based clinicians, including primary care and internal medicine physicians, endocrinologists, nurse practitioners, physician assistants, and pharmacists. We contribute to the human-computer interaction (HCI) community by describing decision optimization and design objective tensions between population-level and personalized insights, and patterns of use and trust of AI systems. We also contribute a set of 6 design principles for AI-supported CDS.","In this paper , the authors used a conceptual prototype based on AI-generated treatment insights for type 2 diabetes medications to elicit feedback from 41 U.S.-based clinicians, including primary care and internal medicine physicians, endocrinologists, nurse practitioners, physician assistants and pharmacists."
"Policy Implications of Artificial Intelligence and Machine Learning in Diabetes Management.","https://scispace.com/paper/policy-implications-of-artificial-intelligence-and-machine-zf5moulbkz","2020","Journal Article","Current Diabetes Reports","David T. Broome
C Beau Hilton
Neil Mehta","10.1007/S11892-020-1287-2","","Machine learning (ML) is increasingly being studied for the screening, diagnosis, and management of diabetes and its complications. Although various models of ML have been developed, most have not led to practical solutions for real-world problems. There has been a disconnect between ML developers, regulatory bodies, health services researchers, clinicians, and patients in their efforts. Our aim is to review the current status of ML in various aspects of diabetes care and identify key challenges that must be overcome to leverage ML to its full potential. ML has led to impressive progress in development of automated insulin delivery systems and diabetic retinopathy screening tools. Compared with these, use of ML in other aspects of diabetes is still at an early stage. The Food & Drug Administration (FDA) is adopting some innovative models to help bring technologies to the market in an expeditious and safe manner. ML has great potential in managing diabetes and the future is in furthering the partnership of regulatory bodies with health service researchers, clinicians, developers, and patients to improve the outcomes of populations and individual patients with diabetes.","Machine learning has great potential in managing diabetes and the future is in furthering the partnership of regulatory bodies with health service researchers, clinicians, developers, and patients to improve the outcomes of populations and individual patients with diabetes."
"A Provable Algorithm for Learning Interpretable Scoring Systems","https://scispace.com/paper/a-provable-algorithm-for-learning-interpretable-scoring-1a7fov78nb","2018","Proceedings Article","International Conference on Artificial Intelligence and Statistics","Nataliya Sokolovska
Yann Chevaleyre
Jean-Daniel Zucker","","https://scispace.com/pdf/a-provable-algorithm-for-learning-interpretable-scoring-1a7fov78nb.pdf","Score learning aims at taking advantage of supervised learning to produce interpretable models which facilitate decision making. Scoring systems are simple classification models that let users quickly perform stratification. Ideally, a scoring system is based on simple arithmetic operations, is sparse, and can be easily explained by human experts. In this contribution, we introduce an original methodology to simultaneously learn interpretable binning mapped to a class variable, and the weights associated with these bins contributing to the score. We develop and show the theoretical guarantees for the proposed method. We demonstrate by numerical experiments on benchmark data sets that our approach is competitive compared to the state-of-the-art methods. We illustrate by a real medical problem of type 2 diabetes remission prediction that a scoring system learned automatically purely from data is comparable to one manually constructed by clinicians.","This work introduces an original methodology to simultaneously learn interpretable binning mapped to a class variable, and the weights associated with these bins contributing to the score, and develops and shows the theoretical guarantees for this method."
"Explainability and Interpretability: Keys to Deep Medicine","https://scispace.com/paper/explainability-and-interpretability-keys-to-deep-medicine-1nlq6r7n00","2021","Book Chapter","National Conference on Artificial Intelligence","Arash Shaban-Nejad
Martin Michalowski
David L. Buckeridge","10.1007/978-3-030-53352-6_1","","Deep medicine, which aims to push the boundaries of artificial intelligence to reshape the health and medical intelligence and decision making, is a promising concept that is gaining attention over traditional EMR-based medical information management systems. The success of intelligent solutions in health and medicine depends on the degree to which they support interoperability, to allow consistent integration of different systems and data sources, and explainability, to make their decisions understandable, interpretable, and justifiable by humans.","The success of intelligent solutions in health and medicine depends on the degree to which they support interoperability, to allow consistent integration of different systems and data sources, and explainability to make their decisions understandable, interpretable, and justifiable by humans as discussed by the authors."
"A Blood Glucose Control Framework Based on Reinforcement Learning With Safety and Interpretability: In Silico Validation","https://scispace.com/paper/a-blood-glucose-control-framework-based-on-reinforcement-x6cqh76avu","2021","Journal Article","IEEE Access","Min Hyuk Lim
Woo Hyung Lee
Byoungjun Jeon
Sungwan Kim","10.1109/ACCESS.2021.3100007","https://scispace.com/pdf/a-blood-glucose-control-framework-based-on-reinforcement-x6cqh76avu.pdf","Controlling blood glucose levels in diabetic patients is important for managing their health and quality of life. Several algorithms based on model predictive control and reinforcement learning (RL) have been proposed so far, most of which use prior knowledge of physiological systems, the mathematical structure of blood glucose dynamics, and many episodes including failures for training the policy network in RL. To be smoothly adopted in clinical settings, we propose a fast online learning method underlining safety and interpretability. A random forest regressor and a dual attention network were exploited for glucose prediction and extension of state variables. The soft actor-critic network to determine insulin dosing was guided by proportional-integral-derivative (PID) control in the early phase, and an adaptive safe actor with suspension and additional insulin dosing was incorporated. The performance of the models was validated using an FDA-approved type 1 diabetes simulator. The results showed comparable outcomes with PID control. Using this system, glucose dynamics could be captured despite minimal prior knowledge. The extended state variables were correlated with basic states such as glucose, insulin, and meal intake, their derivatives, and their integrals, which can be fundamental elements of mathematical modeling of physiological responses. Attention scores and attribution scores in the prediction and control models represented the focused features and the internal operation of the models with interpretability. We expect this study to provide some insights on how RL can be practically adopted in clinical environments and how interpretability can provide hints of machines’ thoughts for clinical applications.","In this paper, a soft actor-critic network was used to determine insulin dosing in the early phase, and an adaptive safe actor with suspension and additional insulin dose was incorporated."
"A Review on Explainable Artificial Intelligence for Healthcare: Why, How, and When?","https://scispace.com/paper/a-review-on-explainable-artificial-intelligence-for-13qpycks","2023","Journal Article","IEEE transactions on artificial intelligence","Subrato Bharati
M. Rubaiyat Hossain Mondal
Prajoy Podder","10.1109/TAI.2023.3266418","https://scispace.compdf/a-review-on-explainable-artificial-intelligence-for-13qpycks.pdf","Artificial intelligence (AI) models are increasingly finding applications in the field of medicine. Concerns have been raised about the explainability of the decisions that are made by these AI models. In this article, we give a systematic analysis of explainable artificial intelligence (XAI), with a primary focus on models that are currently being used in the field of healthcare. The literature search is conducted following the preferred reporting items for systematic reviews and meta-analyses (PRISMA) standards for relevant work published from 1 January 2012 to 02 February 2022. The review analyzes the prevailing trends in XAI and lays out the major directions in which research is headed. We investigate the why, how, and when of the uses of these XAI models and their implications. We present a comprehensive examination of XAI methodologies as well as an explanation of how a trustworthy AI can be derived from describing AI models for healthcare fields. The discussion of this work will contribute to the formalization of the XAI field.","In this paper , a systematic analysis of explainable artificial intelligence (XAI), with a primary focus on models that are currently being used in the field of healthcare, is presented."
"Artificial intelligence and diabetes technology: A review.","https://scispace.com/paper/artificial-intelligence-and-diabetes-technology-a-review-3bqhlym2uw","2021","Journal Article","Metabolism-clinical and Experimental","Thibault Gautier
Leah B. Ziegler
Matthew S. Gerber
Enrique Campos-Náñez
Stephen D. Patek","10.1016/J.METABOL.2021.154872","","Artificial intelligence (AI) is widely discussed in the popular literature and is portrayed as impacting many aspects of human life, both in and out of the workplace. The potential for revolutionizing healthcare is significant because of the availability of increasingly powerful computational platforms and methods, along with increasingly informative sources of patient data, both in and out of clinical settings. This review aims to provide a realistic assessment of the potential for AI in understanding and managing diabetes, accounting for the state of the art in the methodology and medical devices that collect data, process data, and act accordingly. Acknowledging that many conflicting definitions of AI have been put forth, this article attempts to characterize the main elements of the field as they relate to diabetes, identifying the main perspectives and methods that can (i) affect basic understanding of the disease, (ii) affect understanding of risk factors (genetic, clinical, and behavioral) of diabetes development, (iii) improve diagnosis, (iv) improve understanding of the arc of disease (progression and personal/societal impact), and finally (v) improve treatment.","A review of the potential for AI in understanding and managing diabetes, accounting for the state of the art in the methodology and medical devices that collect data, process data, and act accordingly, is presented in this article."
"Leveraging Artificial Intelligence to Improve Chronic Disease Care: Methods and Application to Pharmacotherapy Decision Support for Type-2 Diabetes Mellitus","https://scispace.com/paper/leveraging-artificial-intelligence-to-improve-chronic-375fs485yw","2021","Journal Article","Methods of Information in Medicine","Shinji Tarumi
Takeuchi Wataru
George Chalkidis
Salvador Rodriguez-Loya
Junichi Kuwata
Michael Flynn
Kyle Turner
Farrant Sakaguchi
Charlene R. Weir
Heidi Kramer
David Shields
Phillip B. Warner
Polina V. Kukhareva
Hideyuki Ban
Kensaku Kawamoto","10.1055/S-0041-1728757","https://scispace.com/pdf/leveraging-artificial-intelligence-to-improve-chronic-375fs485yw.pdf","Objectives Artificial intelligence (AI), including predictive analytics, has great potential to improve the care of common chronic conditions with high morbidity and mortality. However, there are still many challenges to achieving this vision. The goal of this project was to develop and apply methods for enhancing chronic disease care using AI. Methods Using a dataset of 27,904 patients with diabetes, an analytical method was developed and validated for generating a treatment pathway graph which consists of models that predict the likelihood of alternate treatment strategies achieving care goals. An AI-driven clinical decision support system (CDSS) integrated with the electronic health record (EHR) was developed by encapsulating the prediction models in an OpenCDS Web service module and delivering the model outputs through a SMART on FHIR (Substitutable Medical Applications and Reusable Technologies on Fast Healthcare Interoperability Resources) web-based dashboard. This CDSS enables clinicians and patients to review relevant patient parameters, select treatment goals, and review alternate treatment strategies based on prediction results. Results The proposed analytical method outperformed previous machine-learning algorithms on prediction accuracy. The CDSS was successfully integrated with the Epic EHR at the University of Utah. Conclusion A predictive analytics-based CDSS was developed and successfully integrated with the EHR through standards-based interoperability frameworks. The approach used could potentially be applied to many other chronic conditions to bring AI-driven CDSS to the point of care.","In this article, an AI-driven clinical decision support system (CDSS) integrated with the electronic health record (EHR) was developed by encapsulating the prediction models in an OpenCDS Web service module and delivering the model outputs through a SMART on FHIR (Substitutable Medical Applications and Reusable Technologies on Fast Healthcare Interoperability Resources) web-based dashboard."
"Decision Support in Diabetes Care: The Challenge of Supporting Patients in Their Daily Living Using a Mobile Glucose Predictor.","https://scispace.com/paper/decision-support-in-diabetes-care-the-challenge-of-3r9aouy1vz","2018","Journal Article","Journal of diabetes science and technology","Carmen Pérez-Gandía
Gema García-Sáez
David Subias
Agustín Rodríguez-Herrero
Enrique J. Gómez
Mercedes Rigla
M. Elena Hernando","10.1177/1932296818761457","https://journals.sagepub.com/doi/pdf/10.1177/1932296818761457","Background:In type 1 diabetes mellitus (T1DM), patients play an active role in their own care and need to have the knowledge to adapt decisions to their daily living conditions. Artificial intelligence applications can help people with type 1 diabetes in decision making and allow them to react at time scales shorter than the scheduled face-to-face visits. This work presents a decision support system (DSS), based on glucose prediction, to assist patients in a mobile environment.Methods:The system’s impact on therapeutic corrective actions has been evaluated in a randomized crossover pilot study focused on interprandial periods. Twelve people with type 1 diabetes treated with insulin pump participated in two phases: In the experimental phase (EP) patients used the DSS to modify initial corrective decisions in presence of hypoglycemia or hyperglycemia events. In the control phase (CP) patients were asked to follow decisions without knowing the glucose prediction. A telemedicine platform allowed participants ...","The decision support system (DSS), based on glucose prediction, had a relevant impact in the participants’ decision making while dealing with T1DM and showed a high confidence of patients in the use of glucose prediction."
"Artificial intelligence in diabetes care","https://scispace.com/paper/artificial-intelligence-in-diabetes-care-1ea09vyi3i","2018","Journal Article","Diabetic Medicine","V Buch
G Varughese
M Maruthappu","10.1111/DME.13587","https://onlinelibrary.wiley.com/doi/pdf/10.1111/dme.13587","Medical artificial intelligence (AI) is moving forward at considerable pace. Promising research ideas are surfacing in clinical waters; AI is automating the national 111 triage service [1] and has exhibited dermatologist-level performance at identifying suspicious skin lesions, a task where experts frequently disagree [2]. The present article explores how machine learning, a prominent branch of AI, may be set to transform diabetes care.","How machine learning, a prominent branch of AI, may be set to transform diabetes care is explored."
"A Survey on Medical Explainable AI (XAI): Recent Progress, Explainability Approach, Human Interaction and Scoring System","https://scispace.com/paper/a-survey-on-medical-explainable-ai-xai-recent-progress-16320cex","2022","Journal Article","Sensors","Mayuresh Sunil Pardeshi","10.3390/s22208068","https://scispace.com/pdf/a-survey-on-medical-explainable-ai-xai-recent-progress-16320cex.pdf","The emerging field of eXplainable AI (XAI) in the medical domain is considered to be of utmost importance. Meanwhile, incorporating explanations in the medical domain with respect to legal and ethical AI is necessary to understand detailed decisions, results, and current status of the patient's conditions. Successively, we will be presenting a detailed survey for the medical XAI with the model enhancements, evaluation methods, significant overview of case studies with open box architecture, medical open datasets, and future improvements. Potential differences in AI and XAI methods are provided with the recent XAI methods stated as (i) local and global methods for preprocessing, (ii) knowledge base and distillation algorithms, and (iii) interpretable machine learning. XAI characteristics details with future healthcare explainability is included prominently, whereas the pre-requisite provides insights for the brainstorming sessions before beginning a medical XAI project. Practical case study determines the recent XAI progress leading to the advance developments within the medical field. Ultimately, this survey proposes critical ideas surrounding a user-in-the-loop approach, with an emphasis on human-machine collaboration, to better produce explainable solutions. The surrounding details of the XAI feedback system for human rating-based evaluation provides intelligible insights into a constructive method to produce human enforced explanation feedback. For a long time, XAI limitations of the ratings, scores and grading are present. Therefore, a novel XAI recommendation system and XAI scoring system are designed and approached from this work. Additionally, this paper encourages the importance of implementing explainable solutions into the high impact medical field. ","In this paper , a detailed survey of the medical XAI with model enhancements, evaluation methods, significant overview of case studies with open box architecture, medical open datasets, and future improvements is presented."
"Guest Editorial Explainable AI: Towards Fairness, Accountability, Transparency and Trust in Healthcare","https://scispace.com/paper/guest-editorial-explainable-ai-towards-fairness-3ex190ktaj","2021","Journal Article","IEEE Journal of Biomedical and Health Informatics","Arash Shaban-Nejad
Martin Michalowski
John S. Brownstein
David L. Buckeridge","10.1109/JBHI.2021.3088832","https://scispace.com/pdf/guest-editorial-explainable-ai-towards-fairness-3ex190ktaj.pdf","The papers in this special section focus on explainable artificial intelligence (AI) in healthcare services. Recent advances in AI, precision health, and medicine have paved the way for the accelerated adaptation and use of intelligent tools and systems in decision-making processes across the healthcare spectrum. Insights and knowledge derived from complex analytics are used to implement diagnostic and therapeutic solutions and targeted interventions in individuals and communities across the globe. Given the complexity of the current multi-dimensional clinical and public health data landscape, providing explainability in the context of socio-environmental and technical systems is a key to revealing pathways from socio-economic disadvantages to health disparities and implementing equitable interventions. As the complexity of the underlying data sets and AI-based algorithms increases, the explainability and justifiability of the insights generated decrease. Humans need to understand the underlying mechanism behind these insights to know whether they are sound, correct, trustable, and justifiable to make informed decisions. Lack of understandability and explainability in the biomedical domain often leads to poor transparency and accountability and ultimately lower quality of care and suboptimal and unfair health policies. Explainability is considered one of the prerequisites for deep medicine, where AI is meant to provide composite, panoramic views of individuals’ medical data.","In this paper, explainability is considered one of the prerequisites for deep medicine, where AI is meant to provide composite, panoramic views of individuals' medical data, and humans need to understand the underlying mechanism behind these insights to know whether they are sound, correct, trustable and justifiable to make informed decisions."
