"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A personalized multitasking framework for real-time prediction of blood glucose levels in type 1 diabetes patients","https://scispace.com/paper/a-personalized-multitasking-framework-for-real-time-3jw09g3mhs","","Journal Article","Mathematical Biosciences and Engineering","Huazhong Yang
Wang Li
Maojin Tian
Yangfeng Ren","10.3934/mbe.2024111","","
 Real-time prediction of blood glucose levels (BGLs) in individuals with type 1 diabetes (T1D) presents considerable challenges. Accordingly, we present a personalized multitasking framework aimed to forecast blood glucose levels in patients. The patient data was initially categorized according to gender and age and subsequently utilized as input for a modified GRU network model, creating five prediction sub-models. The model hyperparameters were optimized and tuned after introducing the decay factor and incorporating the TCN network and attention mechanism into the GRU model. This step was undertaken to improve the capability of feature extraction. The Ohio T1DM clinical dataset was used to train and evaluate the performance of the proposed model. The metrics, including Root Mean Square Error (RMSE), Mean Absolute Error (MAE) and Clark Error Grid Analysis (EGA), were used to evaluate the performance. The results showed that the average RMSE and the MAE of the proposed model were 16.896 and 9.978 mg/dL, respectively, over the prediction horizon (PH) of 30 minutes. The average RMSE and the MAE were 28.881 and 19.347 mg/dL, respectively, over the PH of 60 min. The proposed model demonstrated excellent prediction accuracy. In addition, the EGA analysis showed that the proposed model accurately predicted 30-minute and 60-minute PH within zones A and B, demonstrating that the framework is clinically feasible. The proposed personalized multitask prediction model in this study offers robust assistance for clinical decision-making, playing a pivotal role in improving the outcomes of individuals with diabetes.
","The proposed personalized multitask prediction model in this study offers robust assistance for clinical decision-making, playing a pivotal role in improving the outcomes of individuals with diabetes."
"Eyeing severe diabetes upfront","https://scispace.com/paper/eyeing-severe-diabetes-upfront-xwtqkbsd","2022","Journal Article","Nature Biomedical Engineering","Zhen Ling Teo
Daniel Shu Wei Ting","10.1038/s41551-022-00879-1","","Deep-learning models trained with images of the external part of the eyes, rather than fundus images of the retina, can also be used to detect severe diabetic conditions, such as diabetic retinopathy. ","In this paper , deep learning models trained with images of the external part of the eyes, rather than fundus images of retina, can also be used to detect severe diabetic conditions, such as diabetic retinopathy."
"Artificial intelligence and diabetes technology: A review.","https://scispace.com/paper/artificial-intelligence-and-diabetes-technology-a-review-3bqhlym2uw","2021","Journal Article","Metabolism-clinical and Experimental","Thibault Gautier
Leah B. Ziegler
Matthew S. Gerber
Enrique Campos-Náñez
Stephen D. Patek","10.1016/J.METABOL.2021.154872","","Artificial intelligence (AI) is widely discussed in the popular literature and is portrayed as impacting many aspects of human life, both in and out of the workplace. The potential for revolutionizing healthcare is significant because of the availability of increasingly powerful computational platforms and methods, along with increasingly informative sources of patient data, both in and out of clinical settings. This review aims to provide a realistic assessment of the potential for AI in understanding and managing diabetes, accounting for the state of the art in the methodology and medical devices that collect data, process data, and act accordingly. Acknowledging that many conflicting definitions of AI have been put forth, this article attempts to characterize the main elements of the field as they relate to diabetes, identifying the main perspectives and methods that can (i) affect basic understanding of the disease, (ii) affect understanding of risk factors (genetic, clinical, and behavioral) of diabetes development, (iii) improve diagnosis, (iv) improve understanding of the arc of disease (progression and personal/societal impact), and finally (v) improve treatment.","A review of the potential for AI in understanding and managing diabetes, accounting for the state of the art in the methodology and medical devices that collect data, process data, and act accordingly, is presented in this article."
"Integrated image-based deep learning and language models for primary diabetes care","https://scispace.com/paper/integrated-image-based-deep-learning-and-language-models-for-3igwcas8v1","2024","Journal Article","Nature Medicine","Jiajia Li
Zhouyu Guan
Li Wang
Carol Y. Cheung
Yingfeng Zheng
Lee‐Ling Lim
Cynthia Ciwei Lim
Paisan Ruamviboonsuk
Rajiv Raman
Leonor Corsino
Justin B. Echouffo‐Tcheugui
Andrea O. Y. Luk
Li Jia Chen
Xiaodong Sun
Haslina Hamzah
Qiang Wu
Xiangning Wang
Ruhan Liu
Ya Xing Wang
Ting‐Li Chen
Xiao Zhang
Xiaolong Yang
Jun Yin
Jing Wan
Du Wei
Ten Cheer Quek
Jocelyn Hui Lin Goh
Dawei Yang
Xiaoyan Hu
Truong Nguyen
Simon Szeto
Peranut Chotcomwongse
Rachid Malek
Nargiza Normatova
Nilufar Ibragimova
Ramyaa Srinivasan
Pingting Zhong
Wenyong Huang
Chenxin Deng
Lei Ruan
Cuntai Zhang
Chenxi Zhang
Yan Zhou
Chan Wu
Rongping Dai
Sky Wei Chee Koh
Adina Abdullah
Nicholas Ken Yoong Hee
Hong Chang Tan
Zhong Hong Liew
Carolyn Shan‐Yeu Tien
Shih Ling Kao
Amanda Yuan Ling Lim
Shao Feng Mok
Lina Sun
Jing Gu
Liang Wu
Tingyao Li
Di Cheng
Zheyuan Wang
Yanyan Qin
Ling Dai
Ziyao Meng
Jia Shu
Yuwei Lu
Nan Jiang
Tingting Hu
Shan Huang
Gengyou Huang
Sungwook Yu
Dan Liu
Weizhi Ma
Minyi Guo
Xinping Guan
Xiaokang Yang
Covadonga Bascarán
Charles R Cleland
Yuqian Bao
Elif I. Ekinci
Alicia J. Jenkins
Juliana C.N. Chan
Yong Mong Bee
Sobha Sivaprasad
Jonathan E. Shaw
Rafael Simó
Pearse A. Keane
Ching‐Yu Cheng
Gavin Siew Wei Tan
Weiping Jia
Yih‐Chung Tham
Huating Li
Bin Sheng
Tien Yin Wong","10.1038/s41591-024-03139-8","","Abstract Primary diabetes care and diabetic retinopathy (DR) screening persist as major public health challenges due to a shortage of trained primary care physicians (PCPs), particularly in low-resource settings. Here, to bridge the gaps, we developed an integrated image–language system (DeepDR-LLM), combining a large language model (LLM module) and image-based deep learning (DeepDR-Transformer), to provide individualized diabetes management recommendations to PCPs. In a retrospective evaluation, the LLM module demonstrated comparable performance to PCPs and endocrinology residents when tested in English and outperformed PCPs and had comparable performance to endocrinology residents in Chinese. For identifying referable DR, the average PCP’s accuracy was 81.0% unassisted and 92.3% assisted by DeepDR-Transformer. Furthermore, we performed a single-center real-world prospective study, deploying DeepDR-LLM. We compared diabetes management adherence of patients under the unassisted PCP arm ( n = 397) with those under the PCP+DeepDR-LLM arm ( n = 372). Patients with newly diagnosed diabetes in the PCP+DeepDR-LLM arm showed better self-management behaviors throughout follow-up ( P &lt; 0.05). For patients with referral DR, those in the PCP+DeepDR-LLM arm were more likely to adhere to DR referrals ( P &lt; 0.01). Additionally, DeepDR-LLM deployment improved the quality and empathy level of management recommendations. Given its multifaceted performance, DeepDR-LLM holds promise as a digital solution for enhancing primary diabetes care and DR screening. ","An integrated image-language system (DeepDR-LLM), combining a large language model (LLM module) and image-based deep learning (DeepDR-Transformer) to provide individualized diabetes management recommendations to PCPs, holds promise as a digital solution for enhancing primary diabetes care and DR screening."
"Bibliometric Analysis of Deep Learning Applications in Diabetes","https://scispace.com/paper/bibliometric-analysis-of-deep-learning-applications-in-2mtiyp67","2023","Journal Article","Journal of Trends in Computer Science and Smart Technology","Arash Salehpour","10.36548/jtcsst.2022.4.006","","This study provides a bibliometric review of deep learning applications in diabetes between 2018 and 2022, with an analysis of the 2201 publications. This review highlights the influential aspects of deep learning in diabetes research from a bibliometric perspective. Deep learning has drawn significant interest from researchers, particularly those working in diabetes. Two well-known databases: Web of Science and Scopus, each of which having its own data format, are combined into a single format using the R programming language in R Studio, and the duplicates are removed. The Bibliometrix package is used to conduct quantitative analysis, which includes highlighting the primary journals, the works that have been referenced the most, the authors, nations, and institutions that have produced the most, as well as keyword clustering, paper split into sub-periods to track theme progression, and top trend analysis. The findings demonstrate a notable increase in publications since 2018. A plethora of studies are conducted on the practical applications of deep learning to treat diabetes, which is dramatically rising. IEEE Access, Scientific Reports, and Computers in Biology and Medicine are the top three most relevant journals. China is most productive and its publications are highly cited, while the USA comes second. Accuracy, atrial fibrillation, and heart infarction have recently been the hot topics. The most frequently used words are human, article, and diabetes mellitus. The findings help academics better understand the study area in this related field, which is one of the hottest research fields in Artificial Intelligence. ","In this article , a bibliometric review of deep learning applications in diabetes between 2018 and 2022, with an analysis of the 2201 publications, highlights the influential aspects of DNNs in diabetes research from a Bibliometric perspective."
"Artificial intelligence and machine learning for improving glycemic control in diabetes: best practices, pitfalls and opportunities","https://scispace.com/paper/artificial-intelligence-and-machine-learning-for-improving-52no2s7yey","2023","Journal Article","IEEE Reviews in Biomedical Engineering","Peter G. Jacobs
Pau Herrero
Andrea Facchinetti
Josep Vehı́
Boris Kovatchev
Marc D. Breton
Ali Çιnar
Konstantina S. Nikita
Francis J. Doyle
Jorge Bondía
Tadej Battelino
Jessica R. Castle
Konstantia Zarkogianni
Rahul Narayan
Clara Mosquera-Lopez","10.1109/rbme.2023.3331297","","<italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Objective:</i> Artificial intelligence and machine learning are transforming many fields including medicine. In diabetes, robust biosensing technologies and automated insulin delivery therapies have created a substantial opportunity to improve health. While the number of manuscripts addressing the topic of applying machine learning to diabetes has grown in recent years, there has been a lack of consistency in the methods, metrics, and data used to train and evaluate these algorithms. This manuscript provides consensus guidelines for machine learning practitioners in the field of diabetes, including best practice recommended approaches and warnings about pitfalls to avoid. <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Methods:</i> Algorithmic approaches are reviewed and benefits of different algorithms are discussed including importance of clinical accuracy, explainability, interpretability, and personalization. We review the most common features used in machine learning applications in diabetes glucose control and provide an open-source library of functions for calculating features, as well as a framework for specifying data sets using data sheets. A review of current data sets available for training algorithms is provided as well as an online repository of data sources. <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Significance:</i> These consensus guidelines are designed to improve performance and translatability of new machine learning algorithms developed in the field of diabetes for engineers and data scientists. ","Machine learning and diabetes: consensus guidelines for improving glycemic control. Best practices, pitfalls and opportunities."
"Generalization of a Deep Learning Model for Continuous Glucose Monitoring–Based Hypoglycemia Prediction: Algorithm Development and Validation Study","https://scispace.com/paper/generalization-of-a-deep-learning-model-for-continuous-14aug81xth","2024","Journal Article","JMIR medical informatics","Jian-Fu Shao
Ying Pan
Wei-Bin Kou
Hualin Feng
Yu Zhao
Kaixin Zhou
Shao Zhong","10.2196/56909","","Predicting hypoglycemia while maintaining a low false alarm rate is a challenge for the wide adoption of continuous glucose monitoring (CGM) devices in diabetes management. One small study suggested that a deep learning model based on the long short-term memory (LSTM) network had better performance in hypoglycemia prediction than traditional machine learning algorithms in European patients with type 1 diabetes. However, given that many well-recognized deep learning models perform poorly outside the training setting, it remains unclear whether the LSTM model could be generalized to different populations or patients with other diabetes subtypes. ","Generalization of a deep learning model for continuous glucose monitoring–Based hypoglycemia prediction is needed to assess its applicability to different populations and patients with other diabetes subtypes."
"Group-informed attentive framework for enhanced diabetes mellitus progression prediction","https://scispace.com/paper/group-informed-attentive-framework-for-enhanced-diabetes-24ejd1t8o5","2024","Journal Article","Frontiers in Endocrinology","Chen Sheng
Luyao Wang
Caiyi Long
Rensong Yue","10.3389/fendo.2024.1388103","","The increasing prevalence of Diabetes Mellitus (DM) as a global health concern highlights the paramount importance of accurately predicting its progression. This necessity has propelled the use of deep learning’s advanced analytical and predictive capabilities to the forefront of current research. However, this approach is confronted with significant challenges, notably the prevalence of incomplete data and the need for more robust predictive models. Our research aims to address these critical issues, leveraging deep learning to enhance the precision and reliability of diabetes progression predictions. We address the issue of missing data by first locating individuals with data gaps within specific patient clusters, and then applying targeted imputation strategies for effective data imputation. To enhance the robustness of our model, we implement strategies such as data augmentation and the development of advanced group-level feature analysis. A cornerstone of our approach is the implementation of a deep attentive transformer that is sensitive to group characteristics. This framework excels in processing a wide array of data, including clinical and physical examination information, to accurately predict the progression of DM. Beyond its predictive capabilities, our model is engineered to perform advanced feature selection and reasoning. This is crucial for understanding the impact of both individual and group-level factors on deep models’ predictions, providing invaluable insights into the dynamics of DM progression. Our approach not only marks a significant advancement in the prediction of diabetes progression but also contributes to a deeper understanding of the multifaceted factors influencing this chronic disease, thereby aiding in more effective diabetes management and research. ","Group-informed attentive framework for enhanced diabetes mellitus progression prediction accurately predicts diabetes progression by addressing missing data, implementing data augmentation and advanced group-level feature analysis, and leveraging a deep attentive transformer."
"Artificial intelligence in diabetes management: Advancements, opportunities, and challenges.","https://scispace.com/paper/artificial-intelligence-in-diabetes-management-advancements-35se3f17gj","2023","","Cell reports medicine","Zhouyu Guan
Huating Li
Ruhan Liu
Chun Cai
Yuexing Liu
Jiajia Li
Xiangning Wang
Shan Huang
Liang Wu
Dan Liu
Shujie Yu
Zheyuan Wang
Jia Shu
Xuhong Hou
Xiaokang Yang
Weiping Jia
Bin Sheng","10.1016/j.xcrm.2023.101213","","The increasing prevalence of diabetes, high avoidable morbidity and mortality due to diabetes and diabetic complications, and related substantial economic burden make diabetes a significant health challenge worldwide. A shortage of diabetes specialists, uneven distribution of medical resources, low adherence to medications, and improper self-management contribute to poor glycemic control in patients with diabetes. Recent advancements in digital health technologies, especially artificial intelligence (AI), provide a significant opportunity to achieve better efficiency in diabetes care, which may diminish the increase in diabetes-related health-care expenditures. Here, we review the recent progress in the application of AI in the management of diabetes and then discuss the opportunities and challenges of AI application in clinical practice. Furthermore, we explore the possibility of combining and expanding upon existing digital health technologies to develop an AI-assisted digital health-care ecosystem that includes the prevention and management of diabetes. ","Recent progress in the application of AI in the management of diabetes is reviewed and the opportunities and challenges of AI application in clinical practice are discussed and the possibility of combining and expanding upon existing digital health technologies to develop an AI-assisted digital health-care ecosystem that includes the prevention and management ofabetes is explored."
"Machine Learning in Diabetes Modeling","https://scispace.com/paper/machine-learning-in-diabetes-modeling-47les8g83g","2023","","","Sina Ardabili
Amirhosein Mosavi
Imre Felde","10.1109/sisy60376.2023.10417934","","Machine learning (ML) has become an integral component of diabetes research. Its applications encompass prediction, identification, classification, and diagnosis of diabetes-related conditions. To comprehensively explore the real-world implications of machine learning in diabetes, it is imperative to initiate the publication of an efficient survey article from computer science perspective. A standardized database tailored for systematic reviews has been established, encompassing a substantial collection of 1150 articles. Consequently, the predominant objective of this study is to introduce an enhanced PRISMA-based methodology for reviewing and evaluating the performance of machine learning in diabetes contexts. The results of this research cannot be used for the purpose of meta-analysis. Instead, its suitable to have an insight on general performance of ML models which generally outperform other ML methods. The results indicate the most pupular and effective ML in diabetes research. The findings underscore accuracy as the most reliable and comprehensive yardstick for assessing machine learning techniques across various diabetes applications. Furthermore, artificial neural networks (ANN) and random forests (RF) exhibit exceptional suitability, particularly when juxtaposed against alternative machine learning approaches. The majority of investigations predominantly align with detection or estimation pursuits. Additionally, we advocate for the integration of hybrid machine learning techniques in ongoing diabetes research endeavors.","An enhanced PRISMA-based methodology for reviewing and evaluating the performance of machine learning in diabetes contexts is introduced and artificial neural networks and random forests are indicated as the most pupular and effective ML in diabetes research."
"Layered Meta-Learning Algorithm for Predicting Adverse Events in Type 1 Diabetes","https://scispace.com/paper/layered-meta-learning-algorithm-for-predicting-adverse-2s6qwjuk","2023","Journal Article","IEEE Access","","10.1109/access.2023.3237992","","Type 1 diabetes mellitus (T1D) is a chronic disease that, if not treated properly, can lead to serious complications. We propose a layered meta-learning approach based on multi-expert systems to predict adverse events in T1D. The base learner is composed of three deep neural networks and exploits only continuous glucose monitoring data as an input feature. Each network specializes in predicting whether the patient is about to experience hypoglycemia, hyperglycemia, or euglycemia. The output of the experts is passed to a meta-learner to provide the final model classification. In addition, we formally introduce a novel parameter, <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""> <tex-math notation=""LaTeX"">$\alpha $ </tex-math></inline-formula> , to evaluate the advance by which a prediction is performed. We evaluate the proposed approach on both a public and a private dataset and implement it on an edge device to test its feasibility in real life. On average, on the Ohio T1DM dataset, our system was able to predict hypoglycemia events with a time gain of 22.8 minutes, hyperglycemia ones with an advance of 24.0 minutes. Our model not only outperforms presented models in the literature in terms of events predicted with sufficient advance, but also with regard to the number of false positives, achieving on average 0.45 and 0.46 hypo- and hyperglycemic false alarms per day, respectively. Furthermore, the meta-learning approach effectively improves performance in a new cohort of patients by training only the meta-learner with a limited amount of data. We believe our approach would be an essential ally for the patients to control the glycemic fluctuations and adjust their insulin therapy and dietary intakes, enabling them to speed up decision-making and improve personal self-management, resulting in a reduced risk of acute and chronic complications. As our last contribution, we assessed the validity of the approach by exploiting only blood glucose variations as well as in combination with the information of the insulin boluses, the skin temperature, and the galvanic skin response. In general, we have observed that providing other information but CGM leads to slightly lower performances with respect to considering CGM alone. ","In this paper , a layered meta-learning approach based on multi-expert systems was proposed to predict adverse events in Type 1 diabetes mellitus (T1D) using continuous glucose monitoring data as an input feature."
"Machine Learning and Deep Learning Models for Nocturnal High- and Low-Glucose Prediction in Adults with Type 1 Diabetes","https://scispace.com/paper/machine-learning-and-deep-learning-models-for-nocturnal-high-56gcb1ng7u","2024","Journal Article","Diagnostics","Roman M. Kozinetz
Vladimir B. Berikov
Julia F. Semenova
V. Klimontov","10.3390/diagnostics14070740","","Glucose management at night is a major challenge for people with type 1 diabetes (T1D), especially for those managed with multiple daily injections (MDIs). In this study, we developed machine learning (ML) and deep learning (DL) models to predict nocturnal glucose within the target range (3.9–10 mmol/L), above the target range, and below the target range in subjects with T1D managed with MDIs. The models were trained and tested on continuous glucose monitoring data obtained from 380 subjects with T1D. Two DL algorithms—multi-layer perceptron (MLP) and a convolutional neural network (CNN)—as well as two classic ML algorithms, random forest (RF) and gradient boosting trees (GBTs), were applied. The resulting models based on the DL and ML algorithms demonstrated high and similar accuracy in predicting target glucose (F1 metric: 96–98%) and above-target glucose (F1: 93–97%) within a 30 min prediction horizon. Model performance was poorer when predicting low glucose (F1: 80–86%). MLP provided the highest accuracy in low-glucose prediction. The results indicate that both DL (MLP, CNN) and ML (RF, GBTs) algorithms operating CGM data can be used for the simultaneous prediction of nocturnal glucose values within the target, above-target, and below-target ranges in people with T1D managed with MDIs.","The results indicate that both DL (MLP, CNN) and ML (RF, GBTs) algorithms operating CGM data can be used for the simultaneous prediction of nocturnal glucose values within the target, above-target, and below-target ranges in people with T1D managed with MDIs."
"Explainable, Domain-Adaptive, and Federated Artificial Intelligence in Medicine","https://scispace.com/paper/explainable-domain-adaptive-and-federated-artificial-2dseipsu","2023","Journal Article","IEEE/CAA Journal of Automatica Sinica","","10.1109/jas.2023.123123","","Artificial intelligence (AI) continues to transform data analysis in many domains. Progress in each domain is driven by a growing body of annotated data, increased computational resources, and technological innovations. In medicine, the sensitivity of the data, the complexity of the tasks, the potentially high stakes, and a requirement of accountability give rise to a particular set of challenges. In this review, we focus on three key methodological approaches that address some of the particular challenges in AI-driven medical decision making. 1) Explainable AI aims to produce a human-interpretable justification for each output. Such models increase confidence if the results appear plausible and match the clinicians expectations. However, the absence of a plausible explanation does not imply an inaccurate model. Especially in highly non-linear, complex models that are tuned to maximize accuracy, such interpretable representations only reflect a small portion of the justification. 2) Domain adaptation and transfer learning enable AI models to be trained and applied across multiple domains. For example, a classification task based on images acquired on different acquisition hardware. 3) Federated learning enables learning large-scale models without exposing sensitive personal health information. Unlike centralized AI learning, where the centralized learning machine has access to the entire training data, the federated learning process iteratively updates models across multiple sites by exchanging only parameter updates, not personal health data. This narrative review covers the basic concepts, highlights relevant corner-stone and state-of-the-art research in the field, and discusses perspectives. ","In this article , the authors focus on three key methodological approaches that address some of the particular challenges in AI-driven medical decision-making: explainable AI, domain adaptation, and federated learning."
"Artificial Intelligence for Diabetic Retinopathy Screening Using Color Retinal Photographs: From Development to Deployment","https://scispace.com/paper/artificial-intelligence-for-diabetic-retinopathy-screening-1ul151t1","2023","Journal Article","Ophthalmology and therapy","Andrzej Grzybowski
Panisa Singhanetr
Onnisa Nanegrungsunk
Paisan Ruamviboonsuk","10.1007/s40123-023-00691-3","","Diabetic retinopathy (DR), a leading cause of preventable blindness, is expected to remain a growing health burden worldwide. Screening to detect early sight-threatening lesions of DR can reduce the burden of vision loss; nevertheless, the process requires intensive manual labor and extensive resources to accommodate the increasing number of patients with diabetes. Artificial intelligence (AI) has been shown to be an effective tool which can potentially lower the burden of screening DR and vision loss. In this article, we review the use of AI for DR screening on color retinal photographs in different phases of application, ranging from development to deployment. Early studies of machine learning (ML)-based algorithms using feature extraction to detect DR achieved a high sensitivity but relatively lower specificity. Robust sensitivity and specificity were achieved with the application of deep learning (DL), although ML is still used in some tasks. Public datasets were utilized in retrospective validations of the developmental phases in most algorithms, which require a large number of photographs. Large prospective clinical validation studies led to the approval of DL for autonomous screening of DR although the semi-autonomous approach may be preferable in some real-world settings. There have been few reports on real-world implementations of DL for DR screening. It is possible that AI may improve some real-world indicators for eye care in DR, such as increased screening uptake and referral adherence, but this has not been proven. The challenges in deployment may include workflow issues, such as mydriasis to lower ungradable cases; technical issues, such as integration into electronic health record systems and integration into existing camera systems; ethical issues, such as data privacy and security; acceptance of personnel and patients; and health-economic issues, such as the need to conduct health economic evaluations of using AI in the context of the country. The deployment of AI for DR screening should follow the governance model for AI in healthcare which outlines four main components: fairness, transparency, trustworthiness, and accountability. ","A review of the use of deep learning for diabetic retinopathy (DR) screening on color retinal photographs in different phases of application, ranging from development to deployment, can be found in this paper ."
"Policy Implications of Artificial Intelligence and Machine Learning in Diabetes Management.","https://scispace.com/paper/policy-implications-of-artificial-intelligence-and-machine-zf5moulbkz","2020","Journal Article","Current Diabetes Reports","David T. Broome
C Beau Hilton
Neil Mehta","10.1007/S11892-020-1287-2","","Machine learning (ML) is increasingly being studied for the screening, diagnosis, and management of diabetes and its complications. Although various models of ML have been developed, most have not led to practical solutions for real-world problems. There has been a disconnect between ML developers, regulatory bodies, health services researchers, clinicians, and patients in their efforts. Our aim is to review the current status of ML in various aspects of diabetes care and identify key challenges that must be overcome to leverage ML to its full potential. ML has led to impressive progress in development of automated insulin delivery systems and diabetic retinopathy screening tools. Compared with these, use of ML in other aspects of diabetes is still at an early stage. The Food & Drug Administration (FDA) is adopting some innovative models to help bring technologies to the market in an expeditious and safe manner. ML has great potential in managing diabetes and the future is in furthering the partnership of regulatory bodies with health service researchers, clinicians, developers, and patients to improve the outcomes of populations and individual patients with diabetes.","Machine learning has great potential in managing diabetes and the future is in furthering the partnership of regulatory bodies with health service researchers, clinicians, developers, and patients to improve the outcomes of populations and individual patients with diabetes."
"Real World Data and Artificial Intelligence in Diabetology","https://scispace.com/paper/real-world-data-and-artificial-intelligence-in-diabetology-4nl9935x56","2020","Journal Article","The Journal of Korean Diabetes","Kwang Joon Kim","10.4093/JKD.2020.21.3.140","","In the modern society in which we live, digitalization, big data and artificial intelligence (AI) are widely used in finance, e-commerce, manufacturing, and logistics. This trend is no exception in healthcare, and many healthcare professionals have the expectation that digital healthcare, including AI, which produce and utilize medical big data, can help doctors to improve the quality of healthcare services. In particular, in the endocrine area to which we belong, it can be seen that it is relatively easy to conduct AI research using medical big data, i.e., real world data, which is relatively well organized compared to other diseases. Already, AI technologies for diagnosing diabetic complication or vision recognition technologies for determining diabetic retinopathy have been studied for quite a long time and are also used in clinical practice. Hence, there is no doubt that medical big data will play an essential role in healthcare, especially in endocrinology and diabetology. However, there is a need to review the clinical implications of AI research results utilizing medical big data. Medical staff should clarify the purpose of AI to leverage medical big data. In addition, healthcare professionals must understand the precautions and benefits required to use medical big data when perform AI research. Therefore, in this manuscript, some studies are being conducted using real world data in the field of diabetology, and I would like to discuss the implications of these studies and future development directions.","In this manuscript, some studies are being conducted using real world data in the field of diabetology, and the implications of these studies and future development directions are discussed."
"Blood glucose prediction with deep neural networks using weighted decision level fusion","https://scispace.com/paper/blood-glucose-prediction-with-deep-neural-networks-using-pk6mmoytq6","2021","Journal Article","Biocybernetics and Biomedical Engineering","Hatice Vildan Dudukcu
Murat Taskiran
Tulay Yildirim","10.1016/J.BBE.2021.08.007","","","The results show that the proposed fusion method is quite successful for short-term blood glucose prediction, and gives a new perspective for future studies in the literature for BG prediction."
"The Need for Ethnoracial Equity in Artificial Intelligence for Diabetes Management: Review and Recommendations","https://scispace.com/paper/the-need-for-ethnoracial-equity-in-artificial-intelligence-4qij1xhh5z","2021","Journal Article","Journal of Medical Internet Research","Quynh Pham
Anissa Gamble
Jason Hearn
Jason Hearn
Joseph A Cafazzo
Joseph A Cafazzo","10.2196/22320","","There is clear evidence to suggest that diabetes does not affect all populations equally Among adults living with diabetes, those from ethnoracial minority communities—foreign-born, immigrant, refugee, and culturally marginalized—are at increased risk of poor health outcomes Artificial intelligence (AI) is actively being researched as a means of improving diabetes management and care; however, several factors may predispose AI to ethnoracial bias To better understand whether diabetes AI interventions are being designed in an ethnoracially equitable manner, we conducted a secondary analysis of 141 articles included in a 2018 review by Contreras and Vehi entitled “Artificial Intelligence for Diabetes Management and Decision Support: Literature Review” Two members of our research team independently reviewed each article and selected those reporting ethnoracial data for further analysis Only 10 articles (71%) were ultimately selected for secondary analysis in our case study Of the 131 excluded articles, 118 (901%) failed to mention participants’ ethnic or racial backgrounds The included articles reported ethnoracial data under various categories, including race (n=6), ethnicity (n=2), race/ethnicity (n=3), and percentage of Caucasian participants (n=1) Among articles specifically reporting race, the average distribution was 695% White, 171% Black, and 37% Asian Only 2 articles reported inclusion of Native American participants Given the clear ethnic and racial differences in diabetes biomarkers, prevalence, and outcomes, the inclusion of ethnoracial training data is likely to improve the accuracy of predictive models Such considerations are imperative in AI-based tools, which are predisposed to negative biases due to their black-box nature and proneness to distributional shift Based on our findings, we propose a short questionnaire to assess ethnoracial equity in research describing AI-based diabetes interventions At this unprecedented time in history, AI can either mitigate or exacerbate disparities in health care Future accounts of the infancy of diabetes AI must reflect our early and decisive action to confront ethnoracial inequities before they are coded into our systems and perpetuate the very biases we aim to eliminate If we take deliberate and meaningful steps now toward training our algorithms to be ethnoracially inclusive, we can architect innovations in diabetes care that are bound by the diverse fabric of our society","In this paper, a secondary analysis of 141 articles included in a 2018 review by Contreras and Vehi entitled ""Artificial Intelligence for Diabetes Management and Decision Support: Literature Review: Literature review"" was conducted to understand whether diabetes AI interventions are being designed in an ethnoracially equitable manner."
"Reinforcement Learning Models and Algorithms for Diabetes Management","https://scispace.com/paper/reinforcement-learning-models-and-algorithms-for-diabetes-35zssw5d","2023","Journal Article","IEEE Access","","10.1109/access.2023.3259425","","With the advancements in reinforcement learning (RL), new variants of this artificial intelligence approach have been introduced in the literature. This has led to increased interest in using RL to address complex issues in diabetes management. Using RL, a decision maker (or agent) observes decision-making factors (or state) from the dynamic operating environment, selects actions based on its optimal policy (i.e., a mapping between states and optimal actions), and subsequently receives delayed rewards. The agent adapts its policy to changes in the operating environment to maximize its cumulative reward as time goes by, thereby improving system performance. This paper presents how various variants of RL have been used to improve diabetes management, such as a higher time in range during which the blood glucose level is within the normal range and a higher similarity between RL and physician’s policies. Key highlights focus on the application of RL in diabetes management, including a taxonomy of the attributes of RL (e.g., roles and advantages), essential elements for training (e.g., data and simulators), representations of diabetes attributes in RL models, and variants of RL algorithms. In addition, this paper discusses open issues and potential future developments in the use of RL in diabetes management. ","In this paper , a taxonomy of the attributes of RL (e.g., roles and advantages), essential elements for training, representations of diabetes attributes in RL models, and variants of RL algorithms are discussed."
