"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Machine Learning and Bias in Medical Imaging: Opportunities and Challenges.","https://scispace.com/paper/machine-learning-and-bias-in-medical-imaging-opportunities-557a6g5msr","2024","Journal Article","Circulation-cardiovascular Imaging","Amey Vrudhula
A.C.Y. Kwan
David Ouyang
Susan Cheng","10.1161/circimaging.123.015495","","Bias in health care has been well documented and results in disparate and worsened outcomes for at-risk groups. Medical imaging plays a critical role in facilitating patient diagnoses but involves multiple sources of bias including factors related to access to imaging modalities, acquisition of images, and assessment (ie, interpretation) of imaging data. Machine learning (ML) applied to diagnostic imaging has demonstrated the potential to improve the quality of imaging-based diagnosis and the precision of measuring imaging-based traits. Algorithms can leverage subtle information not visible to the human eye to detect underdiagnosed conditions or derive new disease phenotypes by linking imaging features with clinical outcomes, all while mitigating cognitive bias in interpretation. Importantly, however, the application of ML to diagnostic imaging has the potential to either reduce or propagate bias. Understanding the potential gain as well as the potential risks requires an understanding of how and what ML models learn. Common risks of propagating bias can arise from unbalanced training, suboptimal architecture design or selection, and uneven application of models. Notwithstanding these risks, ML may yet be applied to improve gain from imaging across all 3A's (access, acquisition, and assessment) for all patients. In this review, we present a framework for understanding the balance of opportunities and challenges for minimizing bias in medical imaging, how ML may improve current approaches to imaging, and what specific design considerations should be made as part of efforts to maximize the quality of health care for all.","A framework for understanding the balance of opportunities and challenges for minimizing bias in medical imaging is presented, how ML may improve current approaches to imaging, and what specific design considerations should be made as part of efforts to maximize the quality of health care for all are presented."
"Critical Appraisal for Racial and Ethnic Equity in Clinical Prediction Models Extension: Development of a Critical Appraisal Tool Extension to Assess Racial and Ethnic Equity-Related Risk of Bias for Clinical Prediction Models","https://scispace.com/paper/critical-appraisal-for-racial-and-ethnic-equity-in-clinical-48m1goouv6","2023","Journal Article","Health equity","Shazia M. Siddique
Corinne V. Evans
Michael Harhay
Eric S. Johnson
Jaya Aysola
Gary E. Weissman
Nikhil K. Mull
Emilia Flores
Harald Schmidt
K. Tipton
B. Leas
Jennifer S. Lin","10.1089/heq.2023.0035","","Introduction: Despite mounting evidence that the inclusion of race and ethnicity in clinical prediction models may contribute to health disparities, existing critical appraisal tools do not directly address such equity considerations. Objective: This study developed a critical appraisal tool extension to assess algorithmic bias in clinical prediction models. Methods: A modified e-Delphi approach was utilized to develop and obtain expert consensus on a set of racial and ethnic equity-based signaling questions for appraisal of risk of bias in clinical prediction models. Through a series of virtual meetings, initial pilot application, and an online survey, individuals with expertise in clinical prediction model development, systematic review methodology, and health equity developed and refined this tool. Results: Consensus was reached for ten equity-based signaling questions, which led to the development of the Critical Appraisal for Racial and Ethnic Equity in Clinical Prediction Models (CARE-CPM) extension. This extension is intended for use along with existing critical appraisal tools for clinical prediction models. Conclusion: CARE-CPM provides a valuable risk-of-bias assessment tool extension for clinical prediction models to identify potential algorithmic bias and health equity concerns. Further research is needed to test usability, interrater reliability, and application to decision-makers.","A critical appraisal tool extension to assess algorithmic bias in clinical prediction models and the Critical Appraisal for Racial and Ethnic Equity in Clinical Prediction Models (CARE-CPM) extension is developed, intended for use along with existing critical appraisal tools forclinical prediction models."
"Assessing Bias in Skin Lesion Classifiers with Contemporary Deep Learning and Post-Hoc Explainability Techniques","https://scispace.com/paper/assessing-bias-in-skin-lesion-classifiers-with-contemporary-1pwkudme","2023","Journal Article","IEEE Access","Adam Corbin
Oge Marques","10.1109/access.2023.3289320","https://scispace.com/pdf/assessing-bias-in-skin-lesion-classifiers-with-contemporary-1pwkudme.pdf","As Artificial Intelligence is increasingly utilized in dermatology, ensuring fairness in the development of Machine Learning models is crucial, particularly in skin lesion classification, where decisions can significantly impact people’s lives. This study investigates the presence of biases between different Fitzpatrick Skin Types in baseline pretrained models and evaluates various training techniques to mitigate these disparities. An unsupervised skin transformer is developed to adjust an image’s FST, and joint regularization and synthetic image blending methods are employed to address bias concerns. Additionally, eXplainable AI techniques, such as Grad-CAM, are utilized to identify any underlying reasons for bias in the models. The results indicate that joint regularization and synthetic blending methods enhance the area under the curve performance and fairness. Meanwhile, eXplainable AI was found to be a valuable tool for fine-tuning Deep Learning models and uncovering problems. These findings can aid in developing accurate and unbiased skin lesion classification models, promoting equitable healthcare, and improving patient outcomes. ","In this article , an unsupervised skin transformer is developed to adjust an image's FST, and joint regularization and synthetic image blending methods are employed to address bias concerns."
"Eliminating Algorithmic Racial Bias in Clinical Decision Support Algorithms: Use Cases from the Veterans Health Administration","https://scispace.com/paper/eliminating-algorithmic-racial-bias-in-clinical-decision-3krqyb5qog","2023","Journal Article","Health equity","Justin M. List
Paul Palevsky
Suzanne Tamang
Susan Crowley
David Au
William C. Yarbrough
Amol S. Navathe
Craig Kreisler
Ravi B. Parikh
Jessica Wang-rodriguez
J. S. Klutts
Paul Conlin
Leonard Pogach
Esther Meerwijk
Ernest Moy","10.1089/heq.2023.0037","","The Veterans Health Administration uses equity- and evidence-based principles to examine, correct, and eliminate use of potentially biased clinical equations and predictive models. We discuss the processes, successes, challenges, and next steps in four examples. We detail elimination of the race modifier for estimated kidney function and discuss steps to achieve more equitable pulmonary function testing measurement. We detail the use of equity lenses in two predictive clinical modeling tools: Stratification Tool for Opioid Risk Mitigation (STORM) and Care Assessment Need (CAN) predictive models. We conclude with consideration of ways to advance racial health equity in clinical decision support algorithms.","The Veterans Health Administration uses equity- and evidence-based principles to examine, correct, and eliminate use of potentially biased clinical equations and predictive models and consideration of ways to advance racial health equity in clinical decision support algorithms is considered."
"An intersectional framework for counterfactual fairness in risk prediction","https://scispace.com/paper/an-intersectional-framework-for-counterfactual-fairness-in-4j684oo7gv","2023","Journal Article","Biostatistics","Solvejg Wastvedt
Jared D. Huling
Julian Wolfson","10.1093/biostatistics/kxad021","","Along with the increasing availability of health data has come the rise of data-driven models to inform decision making and policy. These models have the potential to benefit both patients and health care providers but can also exacerbate health inequities. Existing ""algorithmic fairness"" methods for measuring and correcting model bias fall short of what is needed for health policy in two key ways. First, methods typically focus on a single grouping along which discrimination may occur rather than considering multiple, intersecting groups. Second, in clinical applications, risk prediction is typically used to guide treatment, creating distinct statistical issues that invalidate most existing techniques. We present novel unfairness metrics that address both challenges. We also develop a complete framework of estimation and inference tools for our metrics, including the unfairness value (""u-value""), used to determine the relative extremity of unfairness, and standard errors and confidence intervals employing an alternative to the standard bootstrap. We demonstrate application of our framework to a COVID-19 risk prediction model deployed in a major Midwestern health system. ","An intersectional framework for counterfactual fairness in risk prediction provides novel metrics and tools to address bias in health data models."
"A toolbox for surfacing health equity harms and biases in large language models","https://scispace.com/paper/a-toolbox-for-surfacing-health-equity-harms-and-biases-in-1npxi9bix4cx","2024","Journal Article","Nature Medicine","Stephen Pfohl
Heather Cole-Lewis
Rory Sayres
Darlene Neal
Mercy Asiedu
Awa Dieng
Nenad Tomašev
Qazi Mamunur Rashid
Shekoofeh Azizi
Negar Rostamzadeh
Liam G. McCoy
Leo Anthony Celi
Yun Liu
Mike Schaekermann
Alanna Walton
Alicia Parrish
Chirag Nagpal
Rajesh Singh
Akeiylah Dewitt
P. Mansfield
Sushant Prakash
Katherine Heller
Alan Karthikesalingam
Christopher Semturs
Joëlle Barral
Greg S. Corrado
Yossi Matias
Jamila Smith-Loud
Ivor B. Horn
K. K. Singhal","10.1038/s41591-024-03258-2","","Large language models (LLMs) hold promise to serve complex health information needs but also have the potential to introduce harm and exacerbate health disparities. Reliably evaluating equity-related model failures is a critical step toward developing systems that promote health equity. We present resources and methodologies for surfacing biases with potential to precipitate equity-related harms in long-form, LLM-generated answers to medical questions and conduct a large-scale empirical case study with the Med-PaLM 2 LLM. Our contributions include a multifactorial framework for human assessment of LLM-generated answers for biases and EquityMedQA, a collection of seven datasets enriched for adversarial queries. Both our human assessment framework and our dataset design process are grounded in an iterative participatory approach and review of Med-PaLM 2 answers. Through our empirical study, we find that our approach surfaces biases that may be missed by narrower evaluation approaches. Our experience underscores the importance of using diverse assessment methodologies and involving raters of varying backgrounds and expertise. While our approach is not sufficient to holistically assess whether the deployment of an artificial intelligence (AI) system promotes equitable health outcomes, we hope that it can be leveraged and built upon toward a shared goal of LLMs that promote accessible and equitable healthcare. ","Researchers develop a toolbox to identify health equity harms and biases in large language models, presenting a multifactorial framework and a dataset collection to surface potential biases in LLM-generated medical answers."
"Enabling Fairness in Healthcare Through Machine Learning","https://scispace.com/paper/enabling-fairness-in-healthcare-through-machine-learning-14vibtuf","2022","Journal Article","Ethics and Information Technology","Thomas Grote
Geoff Keeling","10.1007/s10676-022-09658-7","https://scispace.com/pdf/enabling-fairness-in-healthcare-through-machine-learning-14vibtuf.pdf","The use of machine learning systems for decision-support in healthcare may exacerbate health inequalities. However, recent work suggests that algorithms trained on sufficiently diverse datasets could in principle combat health inequalities. One concern about these algorithms is that their performance for patients in traditionally disadvantaged groups exceeds their performance for patients in traditionally advantaged groups. This renders the algorithmic decisions unfair relative to the standard fairness metrics in machine learning. In this paper, we defend the permissible use of affirmative algorithms; that is, algorithms trained on diverse datasets that perform better for traditionally disadvantaged groups. Whilst such algorithmic decisions may be unfair, the fairness of algorithmic decisions is not the appropriate locus of moral evaluation. What matters is the fairness of final decisions, such as diagnoses, resulting from collaboration between clinicians and algorithms. We argue that affirmative algorithms can permissibly be deployed provided the resultant final decisions are fair. ","In this paper , the authors defend the permissible use of affirmative algorithms, that is, algorithms trained on diverse datasets that perform better for traditionally disadvantaged groups than for traditionally advantaged groups, arguing that the fairness of algorithmic decisions is not the appropriate locus of moral evaluation."
"A survey of recent methods for addressing AI fairness and bias in biomedicine.","https://scispace.com/paper/a-survey-of-recent-methods-for-addressing-ai-fairness-and-3zgr6f40x9","2024","","Journal of Biomedical Informatics","Yifan Yang
Ming Chi Lin
Yifan Peng
Furong Huang
Zhiyong Lu","10.1016/j.jbi.2024.104646","","Artificial intelligence (AI) systems have the potential to revolutionize clinical practices, including improving diagnostic accuracy and surgical decision-making, while also reducing costs and manpower. However, it is important to recognize that these systems may perpetuate social inequities or demonstrate biases, such as those based on race or gender. Such biases can occur before, during, or after the development of AI models, making it critical to understand and address potential biases to enable the accurate and reliable application of AI models in clinical settings. To mitigate bias concerns during model development, we surveyed recent publications on different debiasing methods in the fields of biomedical natural language processing (NLP) or computer vision (CV). Then we discussed the methods that have been applied in the biomedical domain to address bias. We performed our literature search on PubMed, ACM digital library, and IEEE Xplore of relevant articles published between January 2018 and December 2023 using multiple combinations of keywords. We then filtered the result of 10,041 articles automatically with loose constraints, and manually inspected the abstracts of the remaining 890 articles to identify the 55 articles included in this review. Additional articles in the references are also included in this review. We discuss each method and compare its strengths and weaknesses. Finally, we review other potential methods from the general domain that could be applied to biomedicine to address bias and improve fairness.The bias of AIs in biomedicine can originate from multiple sources. Existing debiasing methods that focus on algorithms can be categorized into distributional or algorithmic. ","To mitigate bias concerns during model development, a survey of recent publications on different debiasing methods in the fields of biomedical natural language processing (NLP) or computer vision (CV) and other potential methods from the general domain that could be applied to biomedicine to address bias and improve fairness are surveyed."
"Minimizing bias when using artificial intelligence in critical care medicine.","https://scispace.com/paper/minimizing-bias-when-using-artificial-intelligence-in-1aru44k04g","2024","Journal Article","Journal of Critical Care","Benjamin L. Ranard
Soojin Park
Yugang Jia
Yiye Zhang
Fatima Alwan
L. A. Celi
Elizabeth R Lusczek","10.1016/j.jcrc.2024.154796","","• As artificial intelligence (AI) use in critical care increases, identifying and minimizing sources of bias is essential • Bias can be introduced (and be minimized) at all stages of the AI lifecycle • Reliance on AI in clinical practice without addressing bias may result in unfair and inequitable treatment of patients • Diverse, multidisciplinary teams that are attuned to sources of bias may have the best chance of minimizing bias in AI ","As AI use in critical care increases, identifying and minimizing bias is crucial to prevent unfair treatment of patients; diverse teams can effectively minimize bias by addressing it at all stages of the AI lifecycle."
"Promoting Equity In Clinical Decision Making: Dismantling Race-Based Medicine.","https://scispace.com/paper/promoting-equity-in-clinical-decision-making-dismantling-3xjr688orv","2023","Journal Article","Health affairs Web exclusive","Tina Hernandez-Boussard
Shazia M. Siddique
Arlene S. Bierman
Maia Hightower
Helen Burstin","10.1377/hlthaff.2023.00545","","As the use of artificial intelligence has spread rapidly throughout the US health care system, concerns have been raised about racial and ethnic biases built into the algorithms that often guide clinical decision making. Race-based medicine, which relies on algorithms that use race as a proxy for biological differences, has led to treatment patterns that are inappropriate, unjust, and harmful to minoritized racial and ethnic groups. These patterns have contributed to persistent disparities in health and health care. To reduce these disparities, we recommend a race-aware approach to clinical decision support that considers social and environmental factors such as structural racism and social determinants of health. Recent policy changes in medical specialty societies and innovations in algorithm development represent progress on the path to dismantling race-based medicine. Success will require continued commitment and sustained efforts among stakeholders in the health care, research, and technology sectors. Increasing the diversity of clinical trial populations, broadening the focus of precision medicine, improving education about the complex factors shaping health outcomes, and developing new guidelines and policies to enable culturally responsive care are important next steps. ","A race-aware approach to clinical decision support that considers social and environmental factors such as structural racism and social determinants of health is recommended to reduce disparities in health and health care."
