"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"CGM Data Analysis 2.0: Functional Data Pattern Recognition and Artificial Intelligence Applications","https://scispace.com/paper/cgm-data-analysis-2-0-functional-data-pattern-recognition-nbc79zldd9gh","2025","Journal Article","Journal of diabetes science and technology","David C. Klonoff
Richard M. Bergenstal
Eda Cengiz
Mark A. Clements
Daniel Espes
Juan Espinoza
David Kerr
Boris Kovatchev
David M. Maahs
Julia K. Mader
Nestoras Mathioudakis
Ahmed A. Metwally
Shahid N. Shah
Bin Sheng
M Snyder
Guillermo E. Umpierrez
M. Shao
Agatha F. Scheideman
Alessandra T. Ayers
Cindy Ho
Elizabeth Healey","10.1177/19322968251353228","","New methods of continuous glucose monitoring (CGM) data analysis are emerging that are valuable for interpreting CGM patterns and underlying metabolic physiology. These new methods use functional data analysis and artificial intelligence (AI), including machine learning (ML). Compared to traditional metrics for evaluating CGM tracing results (CGM Data Analysis 1.0), these new methods, which we refer to as CGM Data Analysis 2.0, can provide a more detailed understanding of glucose fluctuations and trends and enable more personalized and effective diabetes management strategies once translated into practical clinical solutions. ","CGM Data Analysis 2.0 integrates functional data analysis and artificial intelligence to provide a more detailed understanding of glucose fluctuations and trends, enabling personalized and effective diabetes management strategies through machine learning and practical clinical solutions."
"AI-based diabetes care: risk prediction models and implementation concerns","https://scispace.com/paper/ai-based-diabetes-care-risk-prediction-models-and-53lx211ct4","2024","","npj digital medicine","Serena C Y Wang
Grace Nickel
Kaushik P. Venkatesh
Marium M. Raza
Joseph C. Kvedar","10.1038/s41746-024-01034-7","","The utilization of artificial intelligence (AI) in diabetes care has focused on early intervention and treatment management. Notably, usage has expanded to predict an individual’s risk for developing type 2 diabetes. A scoping review of 40 studies by Mohsen et al. shows that while most studies used unimodal AI models, multimodal approaches were superior because they integrate multiple types of data. However, creating multimodal models and determining model performance are challenging tasks given the multi-factored nature of diabetes. For both unimodal and multimodal models, there are also concerns of bias with the lack of external validations and representation of race, age, and gender in training data. The barriers in data quality and evaluation standardization are ripe areas for developing new technologies, especially for entrepreneurs and innovators. Collaboration amongst providers, entrepreneurs, and researchers must be prioritized to ensure that AI in diabetes care is providing quality and equitable patient care. ","Collaboration amongst providers, entrepreneurs, and researchers must be prioritized to ensure that AI in diabetes care is providing quality and equitable patient care, especially for entrepreneurs and innovators."
"Application of Artificial Intelligence in Continuous Blood Glucose Monitoring Techniques and Management of Diabetes: A Review","https://scispace.com/paper/application-of-artificial-intelligence-in-continuous-blood-srhq9uxh2q1q","","","","Ifenze Ogochukwu Militus
G. I. Ndubuka
K. I. Nkuma-Udah","10.37745/ejbmsr.2013/vol12n16392","","Emerging technologies and control systems revolutionized healthcare services which is very evident in self-management of diabetes mellitus by integrating continuous glucose monitors (CGMs), insulin pumps, and hybrid closed-loop systems, which significantly improve glycemic control and reduce hypoglycemia risk. In diabetes management, artificial intelligence (AI) technologies are used for three primary application which are closed-loop control algorithms, glucose prediction through continuous glucose monitoring (CGM) biosensors and AI algorithms, and the calibration of CGM biosensors with the assistance of AI algorithms. Integration of AI technologies into diabetes care supports better clinical outcomes, thereby reducing administrative burden and costs associated with diabetes management. Continuous Glucose Monitoring (CGM) systems, which plays vital role for immediate glucose data delivery, have shown effectiveness in improving diabetes management by reducing HbA1c levels and empowering self-care skills. This has nurtured an increased sense of confidence among patients in managing their medical condition. However, the successful adoption of these technologies requires substantial support from healthcare professionals and family members to ensure adherence and effective use, especially considering factors like family income, educational background, and technological proficiency. In spite of all the research advancements made continuous glucose monitoring (CGM) technologies are still evolving towards compactness, flexibility, sustained functionality, calibration-free operation, and closed-loop systems and free energy harvestability for prolong operation life.","This review explores the application of artificial intelligence in continuous blood glucose monitoring techniques and diabetes management, highlighting AI's potential to improve glycemic control, reduce hypoglycemia risk, and enhance clinical outcomes through closed-loop systems and CGM biosensors."
"Artificial Intelligence Expert System Based on Continuous Glucose Monitoring (CGM) Data for Auto-Adaptive Adjustment Therapy Protocol – How to Make Sensors and Patients to Think Forward and Work Together?","https://scispace.com/paper/artificial-intelligence-expert-system-based-on-continuous-mrjlo54a5ljh","","","","Constantin Viorel Marian","10.1109/ehb52898.2021.9657707","","Worldwide adoption of continuous glucose monitoring (CGM) portable miniature sensors in routine clinical practice is increasing for type 1 diabetes treatment in children. The commonly used sensors provide the blood glucose concentration and its change rate in real time (samples every 5 minutes or even 1 minute). Due to these sensors we are in position to collect a significant amount of data from various patients. To better process the data, artificial intelligence (AI) techniques are used to personalize the patient's recommendation and to create decision support expert system with self-adjustment. The focus of this paper is the system’s architecture and use case scenarios of a research project aimed to develop an Artificial Intelligence expert system based on continuous glucose monitoring (CGM) data. The project is developed by a mixed team composed by medical doctors in France and computer science specialists in Romania. By regularly analyze and interpret the CGM data, the decision support expert system will generate detailed reports for doctor and patient use and real-time alerts. One of the key components is the implementation of an auto-adaptive adjustment therapy protocol for type 1 diabetes treatment in children.","This study develops an AI expert system using CGM data to create a personalized decision support system for type 1 diabetes treatment in children, enabling auto-adaptive adjustment therapy protocols and real-time alerts for doctors and patients."
"Artificial intelligence–assisted detection of diabetic retinopathy on digital fundus images: concepts and applications in the National Health Service","https://scispace.com/paper/artificial-intelligence-assisted-detection-of-diabetic-4srcpm00eh","2020","Book Chapter","","Michael Kouroupis
Nikolaos Korfiatis
James Cornford","10.1016/B978-0-12-819043-2.00011-3","","Diabetic retinopathy (DR), one of the most devastating manifestations of diabetes, is a leading cause of blindness among working-age adults. World Health Organization predicts the prevalence of diabetes to increase substantially in the future, leading to an increasing pressure on public health services. In the context of smart healthcare, DR screening has been widely adopted by utilizing fundus imaging with manual input. In this chapter, we review the potential of artificial intelligence enabled automated screening for the detection and classification of DR in the context of the National Health Service. We propose an integrated multimodal approach to enable the combination of manual (through human graders) and automated DR screening. Furthermore, we discuss how this multimodal approach can be enhanced by the integration of additional modalities such as optical coherence tomography. Artificial intelligence in that setting can complement and upskill human graders by acting in an assistive way rather than replacing their role.","The potential of artificial intelligence enabled automated screening for the detection and classification of diabetes in the context of the National Health Service is reviewed and an integrated multimodal approach to enable the combination of manual (through human graders) and automated DR screening is proposed."
"DiaTrend: A dataset from advanced diabetes technology to enable development of novel analytic solutions","https://scispace.com/paper/diatrend-a-dataset-from-advanced-diabetes-technology-to-r608bh5imz","2023","Journal Article","Scientific Data","Temiloluwa Prioleau
Abigail Bartolome
Richard J. Comi
Catherine Stanger","10.1038/s41597-023-02469-5","","Abstract Objective digital data is scarce yet needed in many domains to enable research that can transform the standard of healthcare. While data from consumer-grade wearables and smartphones is more accessible, there is critical need for similar data from clinical-grade devices used by patients with a diagnosed condition. The prevalence of wearable medical devices in the diabetes domain sets the stage for unique research and development within this field and beyond. However, the scarcity of open-source datasets presents a major barrier to progress. To facilitate broader research on diabetes-relevant problems and accelerate development of robust computational solutions, we provide the DiaTrend dataset. The DiaTrend dataset is composed of intensive longitudinal data from wearable medical devices, including a total of 27,561 days of continuous glucose monitor data and 8,220 days of insulin pump data from 54 patients with diabetes. This dataset is useful for developing novel analytic solutions that can reduce the disease burden for people living with diabetes and increase knowledge on chronic condition management in outpatient settings. ","DiaTrend is a large-scale dataset of intensive longitudinal data from wearable medical devices for diabetes management, facilitating research and development of novel analytic solutions."
"Multimodal Approach for Diabetic Retinopathy Detection Using Deep Learning and Clinical Data Fusion","https://scispace.com/paper/multimodal-approach-for-diabetic-retinopathy-detection-using-jvwualaqnoxq","","","","Karthikeyan S
Selva Sangeeth S
Sreeja GG
Sivasanjeev R
Srimathi M","10.1109/icces63552.2024.10859974","","A novel multimodal diabetic retinopathy (DR) diagnosis method is proposed that addresses the most common and time-consuming limitations of traditional diagnosis methods. This approach combines deep learning techniques with medical data fusion to integrate retinal images with important measurements such as glucose levels, blood pressure, and diabetes duration. The model uses convolutional neural networks (CNN) for high-level image analysis and multilayer perceptrons (MLP) to process medical data, and achieves fusion through integration. Compared with image-only models, this principle improves performance metrics including optimization, recall, and classification accuracy. Through the use of visualization and therapy, this approach provides large-scale and flexible solutions for many clinical environments. This study demonstrates the various aspects of multidisciplinary work in the diagnosis of DR, paving the way for better patient outcomes and setting a new standard for integration into expert clinical practice in medicine. Future work will focus on expanding the data, developing the translational model and exploring real-world applications.","A novel multimodal approach combines deep learning and clinical data fusion to diagnose diabetic retinopathy, integrating retinal images with medical data, achieving improved performance metrics and paving the way for better patient outcomes and expert clinical practice."
"DiaTrend: A dataset from advanced diabetes technology to enable development of novel analytic solutions","https://scispace.com/paper/diatrend-a-dataset-from-advanced-diabetes-technology-to-2tm7alp1","2023","Journal Article","arXiv.org","Temiloluwa Prioleau
Abigail Joy Bartolome
Richard J. Comi
Catherine Stanger","10.48550/arXiv.2304.06506","","Objective digital data is scarce yet needed in many domains to enable research that can transform the standard of healthcare. While data from consumer-grade wearables and smartphones is more accessible, there is critical need for similar data from clinical-grade devices used by patients with a diagnosed condition. The prevalence of wearable medical devices in the diabetes domain sets the stage for unique research and development within this field and beyond. However, the scarcity of open-source datasets presents a major barrier to progress. To facilitate broader research on diabetes-relevant problems and accelerate development of robust computational solutions, we provide the DiaTrend dataset. The DiaTrend dataset is composed of intensive longitudinal data from wearable medical devices, including a total of 27,561 days of continuous glucose monitor data and 8,220 days of insulin pump data from 54 patients with diabetes. This dataset is useful for developing novel analytic solutions that can reduce the disease burden for people living with diabetes and increase knowledge on chronic condition management in outpatient settings.","The DiaTrend dataset as discussed by the authors is composed of intensive longitudinal data from wearable medical devices, including a total of 27,561 days of continuous glucose monitor data and 8,220 days of insulin pump data from 54 patients with diabetes."
"Incorporating Uncertainty Estimation and Interpretability to Personalised Glucose Prediction Using the Temporal Fusion Transformer.","https://scispace.com/paper/incorporating-uncertainty-estimation-and-interpretability-to-zkg7iknmy48r","2025","Journal Article","","Antonio J. Rodríguez-Almeida
Carmelo Betancort
Ana M. Wägner
Gustavo M. Callicó
Himar Fabelo","10.20944/preprints202506.1510.v1","","More than 14% of the world’s population suffered from diabetes mellitus in 2022. This metabolic condition is defined by increased blood glucose concentration. Among the different types of diabetes, type 1 diabetes, caused by a lack of insulin secretion, has a particularly challenging treatment. In this regard, automatic glucose level estimation implements Continuous Glucose Monitoring (CGM) devices, showing positive therapeutic outcomes. AI-based glucose prediction has commonly followed a deterministic approach, usually with lack of interpretability. Therefore, these AI-based methods do not provide enough information in critical decision-making scenarios, like in the medical field. This work intends to provide accurate, interpretable, and personalized glucose prediction using the Temporal Fusion Transformer (TFT), also including uncertainty estimation. The TFT was trained using two databases, an in-house collected dataset and the OhioT1DM dataset, commonly used for glucose forecasting benchmarking. For both datasets, the set of input features to train the model was varied to assess its impact on model interpretability and prediction performance. Models were evaluated using common prediction metrics, diabetes-specific metrics, uncertainty estimation and interpretability of the model, including feature importance and attention. Obtained results showed that TFT outperforms in terms of RMSE by at least 13% existing methods for both datasets. ","This study develops a personalized glucose prediction model using the Temporal Fusion Transformer (TFT) with uncertainty estimation and interpretability, outperforming existing methods by at least 13% in RMSE for both in-house and OhioT1DM datasets."
"Predicting Type 2 Diabetes Complications and Personalising Patient Using Artificial Intelligence Methodology","https://scispace.com/paper/predicting-type-2-diabetes-complications-and-personalising-4jxb10nrz3","2020","Book Chapter","","Leila Yousefi
Allan Tucker","10.5772/INTECHOPEN.94228","","The prediction of the onset of different complications of disease, in general, is challenging due to the existence of unmeasured risk factors, imbalanced data, time-varying data due to dynamics, and various interventions to the disease over time. Scholars share a common argument that many Artificial Intelligence techniques that successfully model disease are often in the form of a “black box” where the internal workings and complexities are extremely difficult to understand, both from practitioners’ and patients’ perspective. There is a need for appropriate Artificial Intelligence techniques to build predictive models that not only capture unmeasured effects to improve prediction, but are also transparent in how they model data so that knowledge about disease processes can be extracted and trust in the model can be maintained by clinicians. The proposed strategy builds probabilistic graphical models for prediction with the inclusion of informative hidden variables. These are added in a stepwise manner to improve predictive performance whilst maintaining as simple a model as possible, which is regarded as crucial for the interpretation of the prediction results. This chapter explores this key issue with a specific focus on diabetes data. According to the literature on disease modelling, especially on major diseases such as diabetes, a patient’s mortality often occurs due to the associated complications caused by the disease over time and not the disease itself. This is often patient-specific and will depend on what type of cohort a patient belongs to. Another main focus of this study is patient personalisation via precision medicine by discovering meaningful subgroups of patients which are characterised as phenotypes. These phenotypes are explained further using Bayesian network analysis methods and temporal association rules. Overall, this chapter discussed the earlier research of the chapter’s author. It explores Artificial Intelligence (IDA) techniques for modelling the progression of disease whilst simultaneously stratifying patients and doing so in a transparent manner as possible. To this end, it reviews the current literature on some of the most common Artificial Intelligent (AI) methodologies, including probabilistic modelling, association rule mining, phenotype discovery and latent variable discovery by using diabetes as a case study.","This chapter explores Artificial Intelligence techniques for modelling the progression of disease whilst simultaneously stratifying patients and doing so in a transparent manner as possible and reviews the current literature on some of the most common Artificial Intelligent methodologies."
"Transforming Diabetes Care Through Artificial Intelligence: The Future Is Here.","https://scispace.com/paper/transforming-diabetes-care-through-artificial-intelligence-4lgr1lurba","2019","Journal Article","Population Health Management","Irene Dankwa-Mullan
Marc Rivo
Marisol Sepulveda
Yoonyoung Park
Jane L. Snowdon
Kyu Rhee","10.1089/POP.2018.0129","","An estimated 425 million people globally have diabetes, accounting for 12% of the world's health expenditures, and yet 1 in 2 persons remain undiagnosed and untreated. Applications of artificial intelligence (AI) and cognitive computing offer promise in diabetes care. The purpose of this article is to better understand what AI advances may be relevant today to persons with diabetes (PWDs), their clinicians, family, and caregivers. The authors conducted a predefined, online PubMed search of publicly available sources of information from 2009 onward using the search terms ""diabetes"" and ""artificial intelligence."" The study included clinically-relevant, high-impact articles, and excluded articles whose purpose was technical in nature. A total of 450 published diabetes and AI articles met the inclusion criteria. The studies represent a diverse and complex set of innovative approaches that aim to transform diabetes care in 4 main areas: automated retinal screening, clinical decision support, predictive population risk stratification, and patient self-management tools. Many of these new AI-powered retinal imaging systems, predictive modeling programs, glucose sensors, insulin pumps, smartphone applications, and other decision-support aids are on the market today with more on the way. AI applications have the potential to transform diabetes care and help millions of PWDs to achieve better blood glucose control, reduce hypoglycemic episodes, and reduce diabetes comorbidities and complications. AI applications offer greater accuracy, efficiency, ease of use, and satisfaction for PWDs, their clinicians, family, and caregivers.","A predefined, online PubMed search of publicly available sources of information from 2009 onward using the search terms “diabetes” and “artificial intelligence” concluded that 450 published diabetes and AI articles met the inclusion criteria."
"From wearable activity trackers to Interstitial Glucose: Data to Insight- A proposed scientific journey","https://scispace.com/paper/from-wearable-activity-trackers-to-interstitial-glucose-data-33ixk1amlu","2024","Journal Article","","Haider Ali
Samaneh Madanain
David White
Malik Naveed Akhter
Imran Khan Niazi","10.1145/3641142.3641154","","The incidence of metabolic disorders is increasing at an alarming rate. A theoretically reversible collection of risk factors called metabolic syndrome precedes some of these conditions, such as diabetes. Additionally, treatments designed for diabetes do not often incorporate the individualized real-time lifestyle and physiological data. Monitoring glucose levels for diabetics and stopping prediabetics from progressing further can be aided by continuous glucose monitoring. The ubiquitous and unobtrusive nature of wrist-worn smart watches and continuous glucose monitors allow a longitudinal flow of information rich data. However, a comprehensive inspection or cascaded statistical tests must be performed to draw insights from this data. These methods suffer from subjectivity, observation bias and complexity. To overcome these, Artificial intelligence (AI) can be leveraged to draw these insights due to scalable utility of data. Alongside phenotyping glucose changes AI can also help reduce the costs associated with glucose level monitoring. This study proposes to develop an AI-driven precision medicine framework to incorporate data from wrist-worn sensors and glucose monitors to deliver insights.","The proposed study aims to develop an AI-driven precision medicine framework to extract insights from wearable activity trackers and continuous glucose monitors to improve diabetes management and prevent prediabetes."
"The application of artificial intelligence in diabetic retinopathy: progress and prospects","https://scispace.com/paper/the-application-of-artificial-intelligence-in-diabetic-5oa5hwbpd1fn","2024","Journal Article","Frontiers in Cell and Developmental Biology","Xin Xu
Mingchen Zhang
Sihong Huang
M Kellis
Xiaoyan Kui
Jing Wang","10.3389/fcell.2024.1473176","","In recent years, artificial intelligence (AI), especially deep learning models, has increasingly been integrated into diagnosing and treating diabetic retinopathy (DR). From delving into the singular realm of ocular fundus photography to the gradual development of proteomics and other molecular approaches, from machine learning (ML) to deep learning (DL), the journey has seen a transition from a binary diagnosis of “presence or absence” to the capability of discerning the progression and severity of DR based on images from various stages of the disease course. Since the FDA approval of IDx-DR in 2018, a plethora of AI models has mushroomed, gradually gaining recognition through a myriad of clinical trials and validations. AI has greatly improved early DR detection, and we’re nearing the use of AI in telemedicine to tackle medical resource shortages and health inequities in various areas. This comprehensive review meticulously analyzes the literature and clinical trials of recent years, highlighting key AI models for DR diagnosis and treatment, including their theoretical bases, features, applicability, and addressing current challenges like bias, transparency, and ethics. It also presents a prospective outlook on the future development in this domain. ","This review examines the application of artificial intelligence in diabetic retinopathy diagnosis and treatment, highlighting key AI models, their theoretical bases, and future prospects, including addressing challenges like bias, transparency, and ethics in AI-assisted DR diagnosis."
"Deep Learning for Blood Glucose Prediction: Reproducibility Challenges and Factors Affecting Differential Performance","https://scispace.com/paper/deep-learning-for-blood-glucose-prediction-reproducibility-mowmmm681qxe","2025","Journal Article","","Temiloluwa Prioleau
Baiying Lu
B. Wagle
Yanjun Cui","10.21203/rs.3.rs-7024301/v1","","<title>Abstract</title> Blood glucose prediction is a fundamental part of advanced technology that promises to improve diabetes outcomes. However, a critical gap exists around understanding the reproducibility of state-of-the-art methods for blood glucose prediction. In this study, we curated 60 deep learning (DL)-based glucose prediction papers published between 2018–2025 and assessed them against seven established reproducibility criteria. We found that code availability, overreliance on a single public dataset, and limited use of multiple datasets for algorithm development and evaluation are amongst the top challenges to reproducibility. Next, we replicated six representative models from well-cited prior literature using 4602 days of data with over 1.25 million glucose samples from 128 persons with type 1 diabetes across three public datasets - OhioT1DM, DiaTrend, and T1DEXI. Our results show good reproducibility of DL methods when using the same code (where available) and same evaluation dataset. However, we found poor conceptual reproducibility across datasets with significantly different diabetes management. Further analyses revealed that the accuracy of blood glucose prediction methods was significantly associated with individual diabetes management and sex/gender. All models had significantly higher prediction errors for individuals with worse glycemic control and for female subgroups compared to males. To accelerate development of robust and equitable algorithms for diabetes management, we conclude with recommendations for future researchers centered considerations for data selection, model design and selection, model evaluation and reporting results, documentation and code release. ","This study assesses reproducibility of 60 deep learning-based blood glucose prediction papers, identifying code availability and dataset reliance as key challenges, and finds accuracy varies with diabetes management and sex/gender, highlighting the need for equitable algorithm development."
"Deep Learning-Based Glucose Prediction Models: A Guide for Practitioners and a Curated Dataset for Improved Diabetes Management","https://scispace.com/paper/deep-learning-based-glucose-prediction-models-a-guide-for-4gmuw435hu","2024","Journal Article","IEEE open journal of engineering in medicine and biology","Saúl Langarica
Diego Vega
Nawel Cariman
Martín Miranda
David C. Andrade
Felipe Núñez
María Rodríguez-Fernández","10.1109/ojemb.2024.3365290","","Accurate short- and mid-term blood glucose predictions are crucial for patients with diabetes struggling to maintain healthy glucose levels, as well as for individuals at risk of developing the disease. Consequently, numerous efforts from the scientific community have focused on developing predictive models for glucose levels. This study harnesses physiological data collected from wearable sensors to construct a series of data-driven models based on deep learning approaches. We systematically compare these models to offer insights for practitioners and researchers venturing into glucose prediction using deep learning techniques. Key questions addressed in this work encompass the comparison of various deep learning architectures for this task, determining the optimal set of input variables for accurate glucose prediction, comparing population-wide, fine-tuned, and personalized models, and assessing the impact of an individual's data volume on model performance. Additionally, as part of our outcomes, we introduce a meticulously curated dataset inclusive of data from both healthy individuals and those with diabetes, recorded in free-living conditions. This dataset aims to foster research in this domain and facilitate equitable comparisons among researchers. ","Deep learning-based glucose prediction models guide practitioners and introduce a curated dataset for improved diabetes management."
"Glucose-ML: A collection of longitudinal diabetes datasets for development of robust AI solutions","https://scispace.com/paper/glucose-ml-a-collection-of-longitudinal-diabetes-datasets-rbxgh06xclsm","2025","Journal Article","arXiv.org","Temiloluwa Prioleau
Baiying Lu
Yanjun Cui","10.48550/arxiv.2507.14077","","Artificial intelligence (AI) algorithms are a critical part of state-of-the-art digital health technology for diabetes management. Yet, access to large high-quality datasets is creating barriers that impede development of robust AI solutions. To accelerate development of transparent, reproducible, and robust AI solutions, we present Glucose-ML, a collection of 10 publicly available diabetes datasets, released within the last 7 years (i.e., 2018 - 2025). The Glucose-ML collection comprises over 300,000 days of continuous glucose monitor (CGM) data with a total of 38 million glucose samples collected from 2500+ people across 4 countries. Participants include persons living with type 1 diabetes, type 2 diabetes, prediabetes, and no diabetes. To support researchers and innovators with using this rich collection of diabetes datasets, we present a comparative analysis to guide algorithm developers with data selection. Additionally, we conduct a case study for the task of blood glucose prediction - one of the most common AI tasks within the field. Through this case study, we provide a benchmark for short-term blood glucose prediction across all 10 publicly available diabetes datasets within the Glucose-ML collection. We show that the same algorithm can have significantly different prediction results when developed/evaluated with different datasets. Findings from this study are then used to inform recommendations for developing robust AI solutions within the diabetes or broader health domain. We provide direct links to each longitudinal diabetes dataset in the Glucose-ML collection and openly provide our code.","Glucose-ML, a collection of 10 publicly available diabetes datasets, is presented to accelerate development of robust AI solutions for diabetes management, comprising over 300,000 days of CGM data from 2500+ individuals across 4 countries."
"Long-Term Predictive Analytics of Continuous Glucose Sensing for Enhanced Glycemic Control","https://scispace.com/paper/long-term-predictive-analytics-of-continuous-glucose-sensing-5ool1hzouwh2","2024","Journal Article","","Md Maruf Hossain Shuvo
Twisha Titirsha
Giuseppe Oliva
Salvatore A. Pullano
Syed K. Islam","10.1109/isvlsi61997.2024.00087","","Type 1 diabetes (T1D) presents an escalating health challenge requiring precise glycemic control within management protocols. The need for energy-efficient wearable medical-grade devices and biosensors, notably continuous glucose monitoring (CGM), facilitates real-time monitoring and augments interest in blood glucose prediction. However, existing research predom-inantly concentrates on short-term blood glucose forecasting, overlooking the critical need for accurate long-term prediction. This work addresses this gap by exploring the feasibility and efficacy of long-term blood glucose prediction (60, 120, and 240 minutes) leveraging deep multitask learning (DMTL). In addition, long-short-term memory (LSTM) based recurrent neural network (RNN) architecture has been explored within the shared layers of the DMTL framework. The predictive model effectively captures blood glucose trends, achieving a root mean square error (RMSE) of 56.66±6.96 mg/dL at the 240-minute (four-hour) mark while maintaining 90.36±4.22 % predictions within clinically benign zones in the Clarke error grid. These predictions offer a strategic advantage in long-term care planning, facilitating proactive interventions to stabilize glycemic levels through insulin therapy and dietary intake adjustments. Furthermore, predictive analytics hold significant promise in advancing next-generation AI-enabled automated self-management assistive tools, including artificial pancreas and predictive low-glucose suspend systems.","This study develops a long-term predictive analytics model using deep multitask learning and LSTM-based RNN architecture to forecast blood glucose levels up to 4 hours, achieving 90.36% clinically benign predictions and RMSE of 56.66 mg/dL."
"Artificial Intelligence in Diabetes Management: Revolutionizing the Diagnosis of Diabetes Mellitus; a Literature Review","https://scispace.com/paper/artificial-intelligence-in-diabetes-management-1byjik15qt","2024","Journal Article","shiraz e medical journal","Alireza Keshtkar
Nazanin Ayareh
Farnaz Atighi
R.M. Hamidi
Parsa Yazdanpanahi
A. Karimi
Arzhang Naseri
Fatemeh Hosseini
Mohammad Hossein Dabbaghmanesh","10.5812/semj-146903","","Context: The diagnostic methods for diabetes mellitus (DM), a chronic metabolic disorder characterized by elevated blood sugar levels, are rapidly evolving thanks to artificial intelligence (AI), particularly machine learning (ML) and deep learning (DL). This review explores the applications of AI in risk assessment and diagnosing different types of diabetes. Evidence Acquisition: The review highlights the effectiveness of various ML models, including support vector machines (SVMs), random forests (RFs), and DL techniques like convolutional neural networks (CNNs), in achieving high diagnostic accuracy. Challenges include limited data availability, interpretability of complex models, and the need for standardized performance metrics. Results: Machine learning methods like SVMs and RFs are highly effective at diagnosing different types of diabetes, and DL techniques like CNNs also show great promise. Conclusions: Overall, AI has immense potential to revolutionize diabetes diagnosis by facilitating risk assessment and early detection, improving treatment efficacy, and preventing severe complications. ","This literature review explores AI's applications in diabetes diagnosis, highlighting the effectiveness of machine learning models like SVMs, RFs, and DL techniques like CNNs in achieving high diagnostic accuracy and revolutionizing diabetes management."
"The Use of Artificial Intelligence in the Diagnosis and Treatment of Diabetes","https://scispace.com/paper/the-use-of-artificial-intelligence-in-the-diagnosis-and-5zgpnpaw0imh","2023","Journal Article","","Usame Ömer Osmanoğlu","10.69860/nobel.9786053359104.15","","Artificial intelligence (AI) is increasingly transforming the landscape of diabetes diagnosis and treatment by leveraging data-driven approaches to enhance precision and efficiency in healthcare. AI algorithms analyze vast amounts of patient data, including medical records, genetic profiles, and real-time physiological metrics from wearable devices, to identify patterns and predict disease progression. In diagnostics, AI-powered systems can interpret complex datasets to facilitate early detection of diabetes and its complications, such as diabetic retinopathy and nephropathy, improving clinical outcomes through timely intervention. Furthermore, AI algorithms aid in personalized treatment strategies by optimizing insulin dosing regimens based on individual patient characteristics and response patterns. Machine learning models continue to evolve, offering healthcare providers decision support tools that streamline care delivery, enhance patient monitoring, and tailor therapeutic interventions to achieve better glycemic control and mitigate long-term complications of diabetes mellitus. As AI technologies advance, their integration into clinical practice holds promise for revolutionizing diabetes management, fostering proactive healthcare strategies, and ultimately improving patient outcomes. ","Artificial intelligence transforms diabetes diagnosis and treatment by analyzing vast patient data, predicting disease progression, and facilitating early detection, personalized treatment strategies, and timely intervention, ultimately improving patient outcomes and glycemic control."
"Diabetes at a Glance: Assessing AI Strategies for Early Diabetes Detection and Intervention","https://scispace.com/paper/diabetes-at-a-glance-assessing-ai-strategies-for-early-41pf789e6q","2023","Journal Article","","Ban Salman Shukur
Noorayisahbe Mohd Yaacob
Mohamed Doheir","10.58496/mjaih/2023/017","","For the early identification of diabetes, a chronic illness that affects millions of people globally, artificial intelligence (AI) shows enormous promise. AI algorithms can recognize diabetes signs and give patients and healthcare providers early warnings by examining a variety of data sources, such as medical records, patient histories, and lifestyle factors. AI's capacity to evaluate sizable and intricate datasets is one of its main advantages in the diagnosis of diabetes. AI is capable of taking into account a broad range of variables that could lead to diabetes, such as age, BMI, food preferences, physical activity, and genetic predisposition. Artificial intelligence (AI) systems can recognize early indicators of diabetes and forecast the risk of developing the condition by analysing patterns and relationships among these variables. AI can also be applied to customize diabetic care and screening. Healthcare providers can improve patient outcomes and lessen the burden of disease by customizing suggestions and treatment options for each patient. AI can assess a patient's risk of diabetes by looking into their lifestyle choices and medical history. Healthcare providers can focus treatments and preventative actions to lower the chance of illness onset by identifying high-risk individuals can identify early indicators of diabetes by analysing blood glucose levels, demographic data, and lifestyle factors. Because of this, medical practitioners may be able to intervene early on, when the illness is most amenable to treatment systems that can monitor blood glucose levels and examine patient histories to create customized diabetic treatment programs. This can involve individualized prescription schedules, workout programs, and food advice. All things considered, AI has the power to completely transform the way people with diabetes are managed by giving patients and healthcare providers individualized data-driven insights. The use of AI in clinical practice is fraught with difficulties, such as privacy issues and a dearth of standardized data, yet the advantages in identifying and treating diabetes are substantial.","Artificial intelligence has the power to completely transform the way people with diabetes are managed by giving patients and healthcare providers individualized data-driven insights, yet the advantages in identifying and treating diabetes are substantial."
