"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Deep Learning for Diabetic Retinopathy Detection: A Review of Multimodal Data Fusion Approaches","https://scispace.com/paper/deep-learning-for-diabetic-retinopathy-detection-a-review-of-1bidhjb5msjz","2025","Journal Article","","Kartina Diah Kesuma Wardhani
Shahreen Kasim
Rohayanti Hassan
Rahmat Hidayat
Khaled Mahmud Sujon","10.21203/rs.3.rs-7196434/v1","https://scispace.compdf/deep-learning-for-diabetic-retinopathy-detection-a-review-of-1bidhjb5msjz.pdf","<title>Abstract</title> Diabetic retinopathy (DR) is a diabetes-induced eye disease that affects the blood vessels of the retina, and a lack of proper DR detection could result in the loss of vision. Although deep learning (DL) has successfully analyzed single-modality medical data, DR diagnosis often requires interpreting diverse information such as retinal imaging and clinical data. Multimodal data fusion has the potential to accommodate robust and complementary information between these sources for more accurate diagnostic decisions. However, DR detection using deep learning-based multimodal fusion is still challenging and underdeveloped. This review investigates recent advances in applying DL techniques to multimodal DR detection , focusing on model architecture, modality combinations, fusion strategies, and performance metrics. Among these architectures, convolutional neural networks (CNNs) are the most popular, and the fusion of fundus images with OCT or 1 EHR data is the most common pairing. Early and joint fusion strategies dominate, while model performance is typically assessed using accuracy, AUC, sensitivity, and F1-score. Despite promising progress, the field still faces challenges including modality heterogeneity, lack of standardized multimodal datasets, and limited model interpretability. Emerging trends point toward hybrid architecture, attention mechanisms, and self-supervised learning as potential solutions. This review highlights current developments and outlines future directions to support the design of scalable, generalizable, and clinically applicable multimodal DL systems for DR detection. ","This review examines deep learning-based multimodal fusion approaches for diabetic retinopathy detection, highlighting recent advances in model architecture, modality combinations, and performance metrics, while identifying challenges and emerging trends in the field."
"Sensing Diabetic Retinopathy Using Deep Learning","https://scispace.com/paper/sensing-diabetic-retinopathy-using-deep-learning-eg7olfc3l2g7","2025","Journal Article","","Thirumalai Murugan R
B. Keerthana
Smriti Hari
M. Nikitha
J. V. Rama Kumar
Brijesh Kumar Yadav","10.33425/3066-1226.1104","","Diabetic Retinopathy (DR) is a serious vision-threatening complication of diabetes, contributing significantly to global blindness rates. Early detection and accurate classification of DR are essential for effective treatment and the prevention of vision loss. Traditional diagnostic methods such as manual inspection of retinal images are time-consuming, labor-intensive, and subject to variability in expert opinion. Recent advancements in artificial intelligence and deep learning have provided promising solutions for automating this process. The proposed framework introduces an automated system for detecting and classifying diabetic retinopathy using Generative Adversarial Networks (GANs) integrated with Convolutional Neural Networks (CNNs). The system comprises three major stages: pre-processing, feature extraction, and classification. GANs are utilized for generating high-quality synthetic retinal images to enhance the dataset and improve model robustness. CNNs are employed to extract deep features and classify the severity of DR. This method significantly improves detection accuracy and generalization. Future developments will focus on increasing dataset diversity, optimizing the GAN architecture, and integrating the system for real-time screening applications in clinical settings. ","This study proposes a deep learning framework using GANs and CNNs for automated detection and classification of Diabetic Retinopathy, improving detection accuracy and generalization, with future developments focusing on dataset diversity and real-time screening applications."
"Interpretable Deep Learning Models for Improved Diabetes Diagnosis","https://scispace.com/paper/interpretable-deep-learning-models-for-improved-diabetes-40bf0tf4zned","2025","Journal Article","Indian Scientific Journal Of Research In Engineering And Management","V Yamuna","10.55041/ijsrem50834","","Diabetes, a chronic condition marked by persistent high blood sugar, poses major global health challenges due to complications like cardiovascular disease and neuropathy. Traditional diagnostic methods, though common, are invasive, time-consuming, and prone to interpretation errors. To overcome these issues, this project proposes a novel machine learning framework that integrates structured data (e.g., demographics, test results) and unstructured data (e.g., retinal images, clinical notes) using deep learning models like CNNs, RNNs, and transformers. Explainable AI techniques, such as SHAP and attention mechanisms, are incorporated to make predictions transparent and trustworthy. An interactive diagnostic tool allows clinicians to explore model insights, enhancing adoption in real-world settings. With continuous learning capabilities, this framework aims to improve diagnostic accuracy, personalize treatment, and reduce healthcare burdens. ","This study proposes a novel machine learning framework integrating structured and unstructured data to improve diabetes diagnosis using deep learning models, explainable AI techniques, and an interactive diagnostic tool for enhanced transparency and accuracy."
"Introduction to Diabetes Mellitus Detection and Diagnosis Using Deep Learning","https://scispace.com/paper/introduction-to-diabetes-mellitus-detection-and-diagnosis-2sr27weh0uaf","2024","Journal Article","","Jyotismita Chaki
Dibyajyoti Ghosh","10.1201/9781032708430-1","","Diabetes mellitus (DM) is a global health concern. Early detection and diagnosis are crucial for effective management and preventing complications. Deep learning (DL) offers a powerful approach to analyzing medical data for improved DM detection and diagnosis. DL models can analyze retinal fundus images, electronic health records (EHRs), and wearable device data to identify early signs of DM and its complications. This enables earlier intervention, personalized risk stratification, and better clinical decision support. However, challenges like data availability, model interpretability, and clinical integration need to be addressed. Future directions in explainable AI (XAI) and federated learning hold promise for overcoming these challenges. By fostering collaboration and prioritizing responsible development, DL has the potential to revolutionize DM care, empowering individuals and improving patient outcomes. ","Deep learning models analyze medical data, including retinal images and electronic health records, to improve diabetes mellitus detection and diagnosis, enabling earlier intervention and personalized risk stratification, but challenges in data availability and model interpretability need to be addressed."
"A Hybrid Machine Learning Approach for Enhanced Diabetes Prediction: Integrating Image and Numerical Data","https://scispace.com/paper/a-hybrid-machine-learning-approach-for-enhanced-diabetes-6wnztbc82u49","2025","Journal Article","Mesopotamian journal of big data","Ahmad Shaker Abdalrada
Ali Fahem Neamah
Huda Lafta Majeed
Ahmed Raad Al-Sudani","10.58496/mjbd/2025/014","","Diabetes mellitus (DM) continues to escalate as a worldwide health emergency issue, with approximately 537 million adults currently diagnosed and forecasts estimating a further increase to 643 million by 2030. Early and precise foretelling of DM remains a decisive factor for timely intervention, thereby mitigating severe downstream sequelae such as cardiovascular disease, peripheral neuropathy, and diabetic retinopathy (DR). Conventional prognostic frameworks typically depend on exclusively either structured tabular measurements or visual medical imagery, which constrains comprehensive diagnostic capacity. This contribution confronts such limitation by advancing a hybrid machine learning (ML) methodology that synergistically combines deep learning—specifically, convolutional neural networks (CNNs) dedicated to retinal photograph scrutiny—with gradient-boosting machines (GBMs) that ingest structured demographic and clinical variables. Two publicly accessible repositories supplied training material: the Pima Indians Diabetes Database for tabular covariates and the Asia Pacific Tele-Ophthalmology Society (APTOS 2019) Blindness Detection corpus for fundus imagery. Retinal studies underwent standardised pre-processing re-scaling, pixel normalisation, Gaussian denoising, and multiplicative augmentation while tabular patient records underwent rigorous feature ranking. Outcome representations from both data strata were concatenated into a consolidated tensor, thereby rendering simultaneous latent-space learning achievable. The experimental results demonstrate that the hybrid model outperforms single-modality models, achieving an accuracy of 96%, a macro average F1 score of 0.96, and an area under the receiver operating characteristic curve (AUC-ROC) of 0.994. The proposed approach offers a comprehensive diagnostic framework by combining systemic and localized disease indicators, thereby enhancing robustness, reducing variance, and supporting more informed clinical decision-making. This work highlights the potential of multimodal ML integration for complex disease prediction and sets the stage for future extensions to other chronic conditions. ","A hybrid machine learning approach combining deep learning and gradient-boosting machines achieves 96% accuracy in diabetes prediction by synergistically integrating retinal image and numerical data, outperforming single-modality models and enhancing robustness and clinical decision-making."
"Transforming diabetic retinopathy care with artificial intelligence","https://scispace.com/paper/transforming-diabetic-retinopathy-care-with-artificial-2dx36wp3tk4c","2024","Journal Article","","Shashidhar K.N
Harish R
Prabhavathi. K","10.58532/v3bdms16p1ch1","","Artificial intelligence (AI) has the potential to transform the care of diabetic retinopathy, a leading cause of vision loss in individuals with diabetes. The article highlights the transformative potential of AI in diabetic retinopathy diagnosis, risk stratification, treatment guidance, and prognosis. AI algorithms, including machine learning and deep learning models, have shown remarkable accuracy in diagnosing diabetic retinopathy and can aid in screening programs, optimizing efficiency and scalability. AI-based systems enable risk stratification, personalized treatment plans, and continuous monitoring of disease progression and treatment response, improving patient outcomes. However, ethical considerations, regulatory challenges, and the need for data standardization and algorithm interpretability must be addressed to ensure responsible implementation of AI. The integration of AI into diabetic retinopathy management holds promise for personalized medicine and reducing the burden of vision loss, but further research and collaboration are needed to overcome challenges and fully leverage AI's potential. ","Artificial intelligence transforms diabetic retinopathy care through accurate diagnosis, risk stratification, personalized treatment, and continuous monitoring, but requires addressing ethical considerations, regulatory challenges, and data standardization for responsible implementation and optimal patient outcomes."
"Continuous Glucose Data Construction and Risk Assessment Application of Diabetic Retinopathy Complications for Patients with Type 2 Diabetes Mellitus","https://scispace.com/paper/continuous-glucose-data-construction-and-risk-assessment-38y4snpm2nb6","2024","Journal Article","Journal of Laboratory Automation","Yaguang Zhang
Liansheng Liu
Hong Qiao","10.1016/j.slast.2024.100221","","Managing diabetes mellitus (DM) includes achieving acceptable blood glucose levels and minimizing the risk of complications from DM. The appropriate glucose sensing method is continuous glucose monitoring (CGM). Effective evaluation metrics that reflect glucose fluctuations can be realized. However, compared with self-monitoring of blood glucose (SMBG), CGM data are not easy to obtain. Therefore, this article studies a fusion model to achieve this objective, including Gaussian process regression (GPR) and long short-term memory (LSTM). Compared with the three commonly used LSTM, GPR, and support vector machine, the proposed model can construct accurate results. By using the constructed CGM data, the conventional metrics, such as the mean amplitude of glycemic excursion (MAGE), mean blood glucose (MBG), standard deviation (SD), and time in range (TIR), are calculated. These metrics and other variables are input into statistical methods to realize diabetic retinopathy risk assessment. In this way, the relationship between the glycemic variability of the constructed CGM data by the mathematical model and DR could be achieved. The utilized statistical methods include single-factor analysis and binary multivariate logistic regression analysis. Results show that fasting blood glucose, disease course, history of hypertension, MAGE and TIR are independent risk factors for DR. ","This study develops a fusion model using Gaussian process regression and long short-term memory to construct accurate continuous glucose monitoring data, which is then used to assess diabetic retinopathy risk in patients with type 2 diabetes mellitus."
"Diabetes Detection using Cutting-Edge Technology","https://scispace.com/paper/diabetes-detection-using-cutting-edge-technology-uvnwmd7fh2vc","2025","Journal Article","International Journal of Advanced Research in Science, Communication and Technology","S.G. Ghadge
Pranav Kotkar
Praveen Jadhav
Aniket Yadav
Anubhav Jain
Prof. Anurag Kumar","10.48175/ijarsct-25782","","Diabetes Mellitus is a chronic disease with increasing global prevalence. Accurate and early detection of diabetes is critical to prevent complications and reduce the economic burden. The current study proposes a cutting -edge approach using deep learning algorithms, specifically Convolutional Neural Networks (CNN) and other hybrid models integrated with patient data and image-based diagnostics such as retina scans. These techniques outperform traditional diagnostic methods due to their ability to learn complex patterns from large datasets. The proposed system can be deployed in healthcare centers or as a mobile application to help diagnose diabetes with high accuracy, aiding both healthcare professionals and patients. ","A cutting-edge approach using deep learning algorithms, specifically CNN and hybrid models, is proposed for accurate and early diabetes detection, outperforming traditional methods by learning complex patterns from large datasets and patient data."
"Predictive Analytics for Diabetes and Diabetic Retinopathy Using Deep Learning on Fundus Images","https://scispace.com/paper/predictive-analytics-for-diabetes-and-diabetic-retinopathy-3zamwv20umb8","2024","Proceedings Article","","Khushi Shah
Krutarth Yg
Danthuluri Sudha
Santosh Kumar J","10.1109/iceeict61591.2024.10718390","","Diabetes is a chronic metabolic disorder that poses a big health risk for people around the world and due to diabetes people can also develop some complications like diabetic retinopathy (DR) which causes vision impairment in some cases of diabetes. To predict the likelihood of individuals developing Diabetes and their subsequent risk of DR using fundus images we can use deep learning algorithms which include Convolutional Neural Networks (CNN) and K-Nearest Neural Networks (KNN) which may have potential. By using extensive training for a dataset with fundus images and clinical records, the deep learning model tries to detect DR in diabetic patients to detect retinal abnormalities. This is a non-invasive and cost-effective method for early detection of DR as it analysis retinal features for risk assessment which may transform diabetic screening programs. We can facilitate timely interventions by enabling personalised risk evaluation, by this study we mitigate the vision loss associated with diabetes. We can encourage new ways to treat these diseases by understanding how retinal features are connected. It can change how we diagnose and prevent diabetes and the problems it causes and improve how we take care of patients and make them healthier.","This study applies deep learning algorithms, including CNN and KNN, to fundus images and clinical records to predict diabetes and diabetic retinopathy risk, enabling non-invasive, cost-effective early detection and personalized risk evaluation."
"Deep Learning Techniques Dealing with Diabetes Mellitus: A Comprehensive Study","https://scispace.com/paper/deep-learning-techniques-dealing-with-diabetes-mellitus-a-3s7o9yuodc","2021","Book Chapter","","Sujit Kumar Das
Pinki Roy
Arnab Kumar Mishra","10.1007/978-981-15-9735-0_15","","Deep learning (DL) is an emerging technology in solving various real-life problems in the most efficient way The increasing computational power makes it capable to handle large amounts of data without much human interactions The successful applications of the most popular DL models like convolutional neural networks (CNNs), autoencoder (AEs), deep belief network (DBNs), restricted Boltzmann machines (RBMs), and recurrent neural networks (RNNs) in various supervised and unsupervised tasks have opened doors to many information processing tasks In recent years, the use of DL technique has helped in solving many healthcare-related problems The capability of handling various types of data and providing abstract representation made DL one of the prominent tools to perform predictive analysis tasks in a disease like diabetes mellitus (DM) We have realized that a detailed discussion is required on these models along with their applications in various problem domains This will help readers to understand their requirements in advancing health care In this chapter, we have tried to cover each of the models and figure out how they handle various types of data in medical the domain and made our work easier This leads us to the discussion on one of the most common diseases in the world “diabetes mellitus,” which causes serious complications in the long run if diagnosis and various management measures are not taken on time Thus, we have tried to give a deep inside view of DL models and algorithms which are helping in DM research problems like early stage detection (diagnosis), DM managements, diabetes retinopathy, and biomarkers identifications","Deep learning (DL) is an emerging technology in solving various real-life problems in the most efficient way The increasing computational power makes it capable to handle large amounts of data without much human interactions as mentioned in this paper."
"Generalization of a Deep Learning Model for Continuous Glucose Monitoring–Based Hypoglycemia Prediction: Algorithm Development and Validation Study","https://scispace.com/paper/generalization-of-a-deep-learning-model-for-continuous-14aug81xth","2024","Journal Article","JMIR medical informatics","Jian-Fu Shao
Ying Pan
Wei-Bin Kou
Hualin Feng
Yu Zhao
Kaixin Zhou
Shao Zhong","10.2196/56909","https://scispace.compdf/generalization-of-a-deep-learning-model-for-continuous-14aug81xth.pdf","Predicting hypoglycemia while maintaining a low false alarm rate is a challenge for the wide adoption of continuous glucose monitoring (CGM) devices in diabetes management. One small study suggested that a deep learning model based on the long short-term memory (LSTM) network had better performance in hypoglycemia prediction than traditional machine learning algorithms in European patients with type 1 diabetes. However, given that many well-recognized deep learning models perform poorly outside the training setting, it remains unclear whether the LSTM model could be generalized to different populations or patients with other diabetes subtypes. ","Generalization of a deep learning model for continuous glucose monitoring–Based hypoglycemia prediction is needed to assess its applicability to different populations and patients with other diabetes subtypes."
"From data to insights","https://scispace.com/paper/from-data-to-insights-p6wewm3t38","2024","Book Chapter","","Asra Khanam
Faheem Masoodi
Alwi M. Bamhdi","10.1016/b978-0-443-24001-0.00007-5","","Managing diabetes is a complex task that requires continuous monitoring, personalized treatment plans, and informed decision-making. In recent years, advancements in machine learning (ML) have shown great potential in improving diabetes management by analyzing vast amounts of patient data and extracting valuable insights. This chapter presents a comprehensive overview of the utilization of the ML techniques in diabetes management, focusing on the journey from data collection to generating actionable insights. This chapter discusses the various sources of data available for diabetes management, including electronic health records, continuous glucose monitoring systems, wearable devices, and patient-reported data. The chapter delves into the application of ML algorithms in diabetes management. It examines various ML techniques such as supervised learning, unsupervised learning, and deep learning and discusses their specific applications in predicting blood glucose levels and identifying patterns and trends. Furthermore, the chapter explores the interpretability and explainability of ML models in diabetes management. It emphasizes the importance of transparent models that can provide meaningful insights to healthcare professionals and patients, enabling them to understand the underlying factors contributing to diabetes progression and treatment outcomes. ","The utilization of machine learning in diabetes management involves data collection, analysis, and insights generation. It encompasses various techniques like supervised learning, unsupervised learning, and deep learning to predict blood glucose levels, identify patterns, and provide actionable insights."
"Deep Learning in Diabetes Mellitus Detection and Diagnosis","https://scispace.com/paper/deep-learning-in-diabetes-mellitus-detection-and-diagnosis-6kug8eidb0ju","2024","Journal Article","","Ángel Miracle
Chukwuma Chinaza Adaobi","10.1201/9781032708430-10","","Deep learning is currently the focus of researchers in diabetes mellitus prognosis. Deep learning techniques exploit and identify intricate patterns in data. Accurate forecasting of diabetes mellitus complications is important, as these complications can cause severe patient suffering and mortality and decrease overall health. Timely and correct diagnosis of diabetes and its complications, such as retinopathy, nephropathy, and neuropathy, is important in its management and prognosis. However, medical prognosis using machine learning approaches is still challenging work with complicated and high-dimensional data. During the past years, various machine learning algorithms have been applied to help both clinicians and patients in medical prognosis. But few have been investigated in deep learning field, except for recently in cancer prognosis research. The development of big data in healthcare and medical fields provides a great opportunity for applying deep learning algorithms in medical diagnosis and prognosis. The personalized analysis and efficient management of all those high-dimensional and complicated medical data becomes feasible through the use of deep learning. This chapter reviews the use of deep learning techniques in diabetes mellitus prognosis. The main proposed findings of this chapter are from two aspects: a comprehensive introduction of deep learning methods to diabetes prognosis research and personalized treatment recommendations in diabetes can be provided by applying deep learning algorithms. The researchers who are working in this area can benefit from the review and the proposed method, which can inspire researchers' ideas. Also, clinicians and medical professionals may find this chapter as a good start to enter the field of deep learning in diabetes prognosis. It does benefit patients if state-of-the-art methods in the field of artificial intelligence and big data are introduced to the medical practice. ","This chapter reviews the application of deep learning techniques in diabetes mellitus prognosis, leveraging big data to provide personalized treatment recommendations and improve diagnosis accuracy, benefiting clinicians, researchers, and patients."
"Improving Diabetic Diagnosis and Prevention with Machine Learning on Retinal Imaging","https://scispace.com/paper/improving-diabetic-diagnosis-and-prevention-with-machine-576ncbcflb","2021","Journal Article","","Yushan Min","10.1051/E3SCONF/202127101034","https://scispace.com/pdf/improving-diabetic-diagnosis-and-prevention-with-machine-576ncbcflb.pdf","If the retinal images show evidences of abnormalities such as change in volume, diameter, and unusual spots in the retina, then there is a positive correlation to the diabetic progress. Mathematical and statistical theories behind the machine learning algorithms are powerful enough to detect signs of diabetes through retinal images. Several machine learning algorithms: Logistic Regression, Support Vector Machine, Random Forest, and Neural Networks were applied to predict whether images contain signs of diabetic retinopathy or not. After building the models, the computed results of these algorithms were compared by confusion matrixes, receiver operating characteristic curves, and Precision-Recall curves. The performance of the Support Vector Machine algorithm was the best since it had the highest true-positive rate, area under the curve for ROC curve, and area under the curve for Precision-Recall curve. This conclusion shows that the most complex algorithms doesn’t always give the best performance, the final accuracy also depends on the dataset. For this dataset of retinal imaging, the Support Vector Machine algorithm achieved the best results. Detecting signs of diabetic retinopathy is helpful for detecting for diabetes since more than 60% of patients with diabetes have signs of diabetic retinopathy. Machine learning algorithms can speed up the process and improve the accuracy of diagnosis. When the method is reliable enough, it can be utilized in diabetes diagnosis directly in clinics. Current methods require going on diets and taking blood samples, which could be very time consuming and inconvenient. Using machine learning algorithms is fast and noninvasive compared to the existing methods. The purpose of this research was to build an optimized model by machine learning algorithms that can improve the diagnosis accuracy and classification of patients at high risk of diabetes using retinal imaging.","The purpose of this research was to build an optimized model by machine learning algorithms that can improve the diagnosis accuracy and classification of patients at high risk of diabetes using retinal imaging."
"Machine Learning And Artificial Intelligence in Diabetes Prediction And Management: A Comprehensive Review of Models","https://scispace.com/paper/machine-learning-and-artificial-intelligence-in-diabetes-756pe7ncze4b","2024","Journal Article","","Md Ashraful Alam
Amir Sohel
Kh Maksudul Hasan
Mohammad Ariful Islam","10.70937/jnes.v1i01.41","","Diabetes mellitus is a chronic metabolic disorder with significant global prevalence and associated healthcare burdens, necessitating early detection and effective management strategies. The integration of Machine Learning (ML) and Artificial Intelligence (AI) has revolutionized diabetes care, offering innovative approaches to prediction, monitoring, and personalized management. This study conducted a systematic review of 82 high-quality peer-reviewed articles, following the PRISMA guidelines, to provide a comprehensive evaluation of ML and AI applications in diabetes prediction and management. The review highlights the widespread adoption of supervised learning models, such as Random Forest and Support Vector Machines (SVM), which consistently demonstrate high accuracy and reliability in predicting diabetes risk. Ensemble learning methods, particularly Gradient Boosting, emerged as superior techniques for predictive performance, while deep learning models, including Convolutional Neural Networks (CNNs) and Recurrent Neural Networks (RNNs), proved effective in analyzing unstructured data such as medical images and time-series glucose data. The integration of AI into wearable devices and mobile health applications has further enhanced real-time monitoring and glycemic control, bridging the gap between technological advancements and practical healthcare solutions. Despite these advancements, challenges such as data imbalance, limited external validation, and the need for explainable AI frameworks persist, underscoring the necessity for methodological rigor and standardization. This review provides critical insights into the current state, limitations, and opportunities of ML and AI in diabetes care, emphasizing their transformative potential in addressing this global health challenge. ","This systematic review of 82 articles evaluates the application of Machine Learning and Artificial Intelligence in diabetes prediction and management, highlighting the effectiveness of supervised learning models, ensemble learning methods, and deep learning models in improving predictive performance and real-time monitoring."
"Machine Learning-Based Glucose Monitoring Techniques for Diabetes Management: A Review","https://scispace.com/paper/machine-learning-based-glucose-monitoring-techniques-for-5be8njlvbl","2023","Proceedings Article","","Harn Hsem Hwong
Saaveethya Sivakumar
King Hann Lim","10.1109/icdate58146.2023.10248782","","The prevalence of diabetes mellitus has been a significant challenge for researchers as there is currently no known cure for this chronic condition. Hence, regular glucose monitoring is essential for diabetic patients to prevent serious complications. With the advancement of AI technology, the feasibility of ML in diabetes management, specifically in blood glucose monitoring, has become a prominent area of investigation for many researchers. Therefore, this paper comprehensively reviews different ML models, such as CNN, RNN, DT, SVM, and ARIMA, in the context of glucose monitoring. The review suggests that ML models can forecast future glucose levels within a certain prediction horizon while yielding reasonable accuracy. Such technology can ultimately improve glycemic control and prevent the serious complications of diabetes by taking appropriate treatments or actions in advance. However, challenges and limitations exist in the practical implementation of these models, including reliability, user-friendliness, and generalization. Future research should focus on developing universal and accurate models that can be tailored to specific patient groups while accounting for heterogeneity in glucose metabolism.","This paper comprehensively reviews different ML models, such as CNN, RNN, DT, SVM, and ARIMA, in the context of glucose monitoring and suggests that ML models can forecast future glucose levels within a certain prediction horizon while yielding reasonable accuracy."
"Machine learning and artificial intelligence in diabetes prediction and management: a comprehensive review of models","https://scispace.com/paper/machine-learning-and-artificial-intelligence-in-diabetes-7jep1g6dk90t","2025","Journal Article","Social Science Research Network","Md Ashraful Alam
Amir Sohel
Kh Maksudul Hasan
Mohammad Ariful Islam","10.2139/ssrn.5079613","","Diabetes mellitus is a chronic metabolic disorder with significant global prevalence and associated healthcare burdens, necessitating early detection and effective management strategies. The integration of Machine Learning (ML) and Artificial Intelligence (AI) has revolutionized diabetes care, offering innovative approaches to prediction, monitoring, and personalized management. This study conducted a systematic review of 82 high-quality peer-reviewed articles, following the PRISMA guidelines, to provide a comprehensive evaluation of ML and AI applications in diabetes prediction and management. The review highlights the widespread adoption of supervised learning models, such as Random Forest and Support Vector Machines (SVM), which consistently demonstrate high accuracy and reliability in predicting diabetes risk. Ensemble learning methods, particularly Gradient Boosting, emerged as superior techniques for predictive performance, while deep learning models, including Convolutional Neural Networks (CNNs) and Recurrent Neural Networks (RNNs), proved effective in analyzing unstructured data such as medical images and time-series glucose data. The integration of AI into wearable devices and mobile health applications has further enhanced real-time monitoring and glycemic control, bridging the gap between technological advancements and practical healthcare solutions. Despite these advancements, challenges such as data imbalance, limited external validation, and the need for explainable AI frameworks persist, underscoring the necessity for methodological rigor and standardization. This review provides critical insights into the current state, limitations, and opportunities of ML and AI in diabetes care, emphasizing their transformative potential in addressing this global health challenge. ","This systematic review of 82 articles evaluates machine learning and artificial intelligence applications in diabetes prediction and management, highlighting supervised learning models' accuracy and deep learning's effectiveness in analyzing unstructured data for improved glycemic control."
"Deep Learning for Diabetes: A Systematic Review","https://scispace.com/paper/deep-learning-for-diabetes-a-systematic-review-16h9xgmevt","2021","Journal Article","Biomedical and Health Informatics","Taiyu Zhu
Kezhi Li
Pau Herrero
Pantelis Georgiou","10.1109/JBHI.2020.3040225","https://scispace.com/pdf/deep-learning-for-diabetes-a-systematic-review-16h9xgmevt.pdf","Diabetes is a chronic metabolic disorder that affects an estimated 463 million people worldwide. Aiming to improve the treatment of people with diabetes, digital health has been widely adopted in recent years and generated a huge amount of data that could be used for further management of this chronic disease. Taking advantage of this, approaches that use artificial intelligence and specifically deep learning, an emerging type of machine learning, have been widely adopted with promising results. In this paper, we present a comprehensive review of the applications of deep learning within the field of diabetes. We conducted a systematic literature search and identified three main areas that use this approach: diagnosis of diabetes, glucose management, and diagnosis of diabetes-related complications. The search resulted in the selection of 40 original research articles, of which we have summarized the key information about the employed learning models, development process, main outcomes, and baseline methods for performance evaluation. Among the analyzed literature, it is to be noted that various deep learning techniques and frameworks have achieved state-of-the-art performance in many diabetes-related tasks by outperforming conventional machine learning approaches. Meanwhile, we identify some limitations in the current literature, such as a lack of data availability and model interpretability. The rapid developments in deep learning and the increase in available data offer the possibility to meet these challenges in the near future and allow the widespread deployment of this technology in clinical settings.","A comprehensive review of the applications of deep learning within the field of diabetes is presented and it is noted that various deep learning techniques and frameworks have achieved state-of-the-art performance in many diabetes-related tasks by outperforming conventional machine learning approaches."
"Machine Learning to Diagnose Complications of Diabetes","https://scispace.com/paper/machine-learning-to-diagnose-complications-of-diabetes-mrjdyramuiio","2025","Journal Article","Journal of diabetes science and technology","Agatha F. Scheideman
M. Shao
Henry Zelada
Jorge Cuadros
Joshua Foreman
Pinaki Sarder
Cindy Ho
Niels Ejskjær
Jesper Fleischer
Simon Lebech Cichosz
David G. Armstrong
Nestoras Mathioudakis
Tao Wang
Yih‐Chung Tham
David C. Klonoff","10.1177/19322968251365245","","Machine learning (ML) uses computer systems to develop statistical algorithms and statistical models that can draw inferences from demographic data, structured behavioral data, continuous glucose monitor (CGM) tracings, laboratory data, cardiovascular and neurological physiology measurements, and images from a variety of sources. ML is becoming increasingly used to diagnose complications of diabetes based on these types of datasets. In this article, we review the current status, barriers to progress, and future prospects for using ML to diagnose seven complications of diabetes, including five traditional complications, one set of other systemic complications, and one prediction that can result in favorable or unfavorable outcomes. The complications include (1) diabetic retinopathy, (2) diabetic nephropathy, (3) peripheral neuropathy, (4) autonomic neuropathy, (5) diabetic foot ulcers, and (6) other systemic complications. The prediction is for outcomes in hospitalized patients with diabetes. ML for these purposes is in its infancy, as evidenced by only a limited number of products having received regulatory clearance at this time. However, as multicenter reference datasets become available, it will become possible to train algorithms on increasingly larger and more complex datasets and patterns so that diagnoses and predictions will become increasingly accurate. The use of novel choices of images and imaging technologies will contribute to progress in this field. ML is poised to become a widely used tool for the diagnosis of complications and predictions of outcomes and glycemia in people with diabetes. ","This study reviews the application of machine learning (ML) in diagnosing diabetes complications, including retinopathy, nephropathy, neuropathy, and foot ulcers, and predicting outcomes in hospitalized patients, highlighting current status, barriers, and future prospects for ML in diabetes care."
"Racial disparities in continuous glucose monitoring-based 60-min glucose predictions among people with type 1 diabetes","https://scispace.com/paper/racial-disparities-in-continuous-glucose-monitoring-based-60-8wn7m59i9w56","2025","Journal Article","PLOS digital health","Helene Bei Thomsen
Livie Yumeng Li
Anders Aasted Isaksen
Benjamin Lebiecka-Johansen
Charline Bour
Guy Fagherazzi
William P. T. M. van Doorn
Tibor V. Varga
Ádám Hulmán","10.1371/journal.pdig.0000918","","Non-Hispanic white (White) populations are overrepresented in medical studies. Potential healthcare disparities can happen when machine learning models, used in diabetes technologies, are trained on data from primarily White patients. We aimed to evaluate algorithmic fairness in glucose predictions. This study utilized continuous glucose monitoring (CGM) data from 101 White and 104 Black participants with type 1 diabetes collected by the JAEB Center for Health Research, US. Long short-term memory (LSTM) deep learning models were trained on 11 datasets of different proportions of White and Black participants and tailored to each individual using transfer learning to predict glucose 60 minutes ahead based on 60-minute windows. Root mean squared errors (RMSE) were calculated for each participant. Linear mixed-effect models were used to investigate the association between racial composition and RMSE while accounting for age, sex, and training data size. A median of 9 weeks (IQR: 7, 10) of CGM data was available per participant. The divergence in performance (RMSE slope by proportion) was not statistically significant for either group. However, the slope difference (from 0% White and 100% Black to 100% White and 0% Black) between groups was statistically significant (p = 0.02), meaning the RMSE increased 0.04 [0.01, 0.08] mmol/L more for Black participants compared to White participants when the proportion of White participants increased from 0 to 100% in the training data. This difference was attenuated in the transfer learned models (RMSE: 0.02 [-0.01, 0.05] mmol/L, p = 0.20). The racial composition of training data created a small statistically significant difference in the performance of the models, which was not present after using transfer learning. This demonstrates the importance of diversity in datasets and the potential value of transfer learning for developing more fair prediction models. ","This study evaluates algorithmic fairness in glucose predictions for people with type 1 diabetes, finding that models trained on predominantly White data perform worse for Black participants, but transfer learning mitigates this racial disparity in predictive accuracy."
