"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"An Explainable Deep Learning Ensemble Model for Robust Diagnosis of Diabetic Retinopathy Grading","https://scispace.com/paper/an-explainable-deep-learning-ensemble-model-for-robust-3zdjbqulgt","2021","Journal Article","ACM Transactions on Multimedia Computing, Communications, and Applications","ShorfuzzamanMohammad
HossainM. Shamim
El SaddikAbdulmotaleb","10.1145/3469841","","Diabetic retinopathy (DR) is one of the most common causes of vision loss in people who have diabetes for a prolonged period. Convolutional neural networks (CNNs) have become increasingly popular f...","In this paper, Convolutional neural networks (CNNs) have become increasingly popular for predicting diabetic retinopathy (DR) in people who have diabetes for a prolonged period."
"Deep Neural Network for Predicting Diabetic Retinopathy from Risk Factors","https://scispace.com/paper/deep-neural-network-for-predicting-diabetic-retinopathy-from-h6zznout3c","2020","Journal Article","","Ganjar Alfian
Muhammad Syafrudin
Norma Latif Fitriyani
Muhammad Anshari
Pavel Stasa
Jiri Svub
Jongtae Rhee","10.3390/MATH8091620","","Extracting information from individual risk factors provides an effective way to identify diabetes risk and associated complications, such as retinopathy, at an early stage. Deep learning and machine learning algorithms are being utilized to extract information from individual risk factors to improve early-stage diagnosis. This study proposes a deep neural network (DNN) combined with recursive feature elimination (RFE) to provide early prediction of diabetic retinopathy (DR) based on individual risk factors. The proposed model uses RFE to remove irrelevant features and DNN to classify the diseases. A publicly available dataset was utilized to predict DR during initial stages, for the proposed and several current best-practice models. The proposed model achieved 82.033% prediction accuracy, which was a significantly better performance than the current models. Thus, important risk factors for retinopathy can be successfully extracted using RFE. In addition, to evaluate the proposed prediction model robustness and generalization, we compared it with other machine learning models and datasets (nephropathy and hypertension–diabetes). The proposed prediction model will help improve early-stage retinopathy diagnosis based on individual risk factors.","A deep neural network (DNN) combined with recursive feature elimination (RFE) to provide early prediction of diabetic retinopathy (DR) based on individual risk factors and this model achieved significantly better performance than the current models."
"A Longitudinal Multimodal Dataset of Type 1 Diabetes","https://scispace.com/paper/a-longitudinal-multimodal-dataset-of-type-1-diabetes-106cpb1rqvxn","2025","Journal Article","Scientific Data","Ashwaq Alsuhaymi
Ahmad Bilal
Daniel Gasca García
Rujiravee Kongdee
Nicole Lubasinski
Hood Thabit
Paul W. Nutter
Simon Harper","10.1038/s41597-025-05695-1","","People living with Type 1 Diabetes (PwT1D) must continuously monitor blood glucose levels and make critical clinical and safety-related decisions multiple times a day to maintain glycaemic control within recommended ranges. While significant efforts have been made to develop algorithms that assist PwT1D in managing blood glucose more effectively, access to automated insulin delivery (AID) systems remains highly variable across the world. Moreover, there is a lack of publicly available, comprehensive datasets necessary for developing algorithms to support scenarios where AID systems revert to manual mode. This study addresses this gap by providing a detailed, multimodal dataset encompassing five key aspects: blood glucose levels; basal and bolus insulin dosages; nutritional intake (carbohydrates, protein, fat, and fibre content); physical activity (step count, active calories, distance covered, MET, and intensity level); and sleep patterns. The dataset includes longitudinal (3-month) real-world data collected from 17 PwT1D participants. By making this resource available, the study aims to advance algorithm development and improve diabetes management, particularly in settings where AID technology is less accessible. ","This study presents a 3-month longitudinal multimodal dataset of 17 Type 1 Diabetes patients, including blood glucose levels, insulin dosages, nutritional intake, physical activity, and sleep patterns, to advance algorithm development and improve diabetes management worldwide."
"A Clinical Decision Support System to Stratify the Temporal Risk of Diabetic Retinopathy","https://scispace.com/paper/a-clinical-decision-support-system-to-stratify-the-temporal-14iwqzrmoa","2021","Journal Article","IEEE Access","Michele Bernardini
Luca Romeo
Adriano Mancini
Emanuele Frontoni","10.1109/ACCESS.2021.3127274","","Diabetic Retinopathy (DR) is the most common and insidious microvascular complication of diabetes, and can progress asymptomatically until a sudden loss of vision occurs. Although DR is prevalent nowadays, its prevention remains challenging. The multiple aim of this study was to predict the risk of developing DR as diabetic complication (task 1) and, subsequently, temporally stratify the DR risk (task 2) using electronic health records data. To perform these objectives, a novel preprocessing procedure was designed to select both control and pathological patients, and moreover, a novel fully annotated/standardized 120K dataset from multiple diabetologic centers was provided. Globally, although the Extreme Gradient Boosting model offers satisfying predictive performance, the Random Forest model obtained the best predictive performance to solve task 1 and task 2, reaching the best Area Under the Precision-Recall Curve of 72.43 % and 84.38 %, respectively. Also the features importance extracted from the best Machine Learning (ML) models is provided. The proposed Artificial Intelligence-based solution was proven to be capable of generalizing across different diabetologic centers while ensuring high-interpretability. Moreover, the proposed ML solution is currently being adopted as a Clinical Decision Support System in several diabetologic centers for DR screening and follow-up purposes.","In this paper, the authors used Machine Learning (ML) to predict the risk of developing diabetic complications and temporally stratify the DR risk using electronic health records (EHR) data."
"IoMT-Enabled Real-Time Blood Glucose Prediction With Deep Learning and Edge Computing","https://scispace.com/paper/iomt-enabled-real-time-blood-glucose-prediction-with-deep-bux8sn57","2023","Journal Article","IEEE Internet of Things Journal","Taiyu Zhu
Lei Kuang
John Daniels
Pau Herrero
Kezhi Li
G. Georgiou","10.1109/JIOT.2022.3143375","","Blood glucose (BG) prediction is essential to the success of glycemic control in type 1 diabetes (T1D) management. Empowered by the recent development of the Internet of Medical Things (IoMT), continuous glucose monitoring (CGM) and deep learning technologies have been demonstrated to achieve the state of the art in BG prediction. However, it is challenging to implement such algorithms in actual clinical settings to provide persistent decision support due to the high demand for computational resources, while smartphone-based implementations are limited by short battery life and require users to carry the device. In this work, we propose a new deep learning model using an attention-based evidential recurrent neural network and design an IoMT-enabled wearable device to implement the embedded model, which comprises a low-cost and low-power system on a chip to perform Bluetooth connectivity and edge computing for real-time BG prediction and predictive hypoglycemia detection. In addition, we developed a smartphone app to visualize BG trajectories and predictions, and desktop and cloud platforms to backup data and fine-tune models. The embedded model was evaluated on three clinical data sets including 47 T1D subjects. The proposed model achieved superior performance of root mean square error (RMSE), mean absolute error, and glucose-specific RMSE, and obtained the best accuracy for hypoglycemia detection when compared with a group of machine learning baseline methods. Moreover, we performed hardware-in-the-loop in silico trials with ten virtual T1D adults to test the whole IoMT system with predictive low-glucose management, which significantly reduced hypoglycemia and improved BG control.","A new deep learning model using an attention-based evidential recurrent neural network is proposed and an IoMT-enabled wearable device is designed to implement the embedded model, which comprises a low-cost and low-power system on a chip to perform Bluetooth connectivity and edge computing for real-time BG prediction and predictive hypoglycemia detection."
"Revolutionizing Diabetes Care: The Pivotal Role of Artificial Intelligence (Preprint)","https://scispace.com/paper/revolutionizing-diabetes-care-the-pivotal-role-of-artificial-t2y4yssagh","2023","Preprint","","Amit Dey
Anu Grover","10.2196/preprints.54056","","<sec> <title>UNSTRUCTURED</title> The application of artificial intelligence in addressing diabetes, a global epidemic, holds immense potential to transform the diagnosis and treatment of this chronic condition fundamentally. Machine learning-based algorithms have been devised to encourage the utilization of risk prediction models for diabetes and its associated complications. Additionally, digital therapies are being increasingly utilized to modify lifestyles as part of diabetes treatment. A growing number of patients are becoming active consumers, and healthcare providers now possess better tools to manage diabetes independently. Clinical decision support systems play a crucial role in assisting healthcare professionals. Synthetic intelligence facilitates seamless and continuous remote monitoring of symptoms, signs, and biomarkers. Furthermore, engagement in online forums and social media platforms has exhibited a positive influence on patients' involvement in diabetes treatment. The advancements in technology have significantly enhanced the utilization of resources for diabetes treatment. Collectively, these thoughtfully implemented technological advancements culminate in improved glycemic management, leading to reduced pre and post-meal glucose levels, minimized sugar spikes, and decreased glycosylated haemoglobin levels. The advent of AI signifies a radical departure from the existing diabetes treatment paradigm, propelling us towards data-driven precision medicine. </sec> ","Revolutionizing diabetes care through AI-powered tools and technologies significantly improves glycemic management, leading to better blood sugar control and improved quality of life."
"Artificial intelligence in diabetes management","https://scispace.com/paper/artificial-intelligence-in-diabetes-management-3wxwv8bsz6","2024","Book Chapter","","Anju Thomas
Varun P. Gopi
Bibin Francis","10.1016/b978-0-443-19073-5.00002-1","","Artificial intelligence (AI) has emerged as a transformative technology in various fields, including healthcare. This chapter explores the application of AI in the management of diabetes, a prevalent chronic disease affecting millions of individuals worldwide. The study begins by providing an understanding of AI and its impact on healthcare, highlighting its potential to address the challenges faced in diabetes management. The importance of data in diabetes management is emphasized, along with an exploration of data collection methods and the associated challenges of integration and standardization. The overview of machine learning in healthcare sets the foundation for understanding how predictive models can be employed for accurate risk assessment. The chapter further delves into the application of AI in blood glucose monitoring, comparing traditional methods with continuous glucose monitoring. The use of AI algorithms in glucose monitoring is explored, with a focus on the detection of hypoglycemia and hyperglycemia through predictive approaches. Personalized diabetes management is another aspect covered in this chapter. The potential of AI to tailor treatment plans is discussed, along with the development of decision support systems for optimizing insulin dosage. These applications highlight the potential of AI to improve the identification and management of diabetes-related complications. Ethical considerations and challenges associated with AI-enabled diabetes care are addressed, including privacy and security concerns, bias and fairness, and regulatory and legal implications. The study concludes by discussing emerging trends in AI for diabetes management and outlining potential benefits and limitations. Overall, this chapter provides a comprehensive overview of the current state of AI in diabetes management, highlighting its transformative potential and the challenges that must be addressed to ensure its successful implementation. ","AI in diabetes management explores the application of AI in managing diabetes, focusing on data collection, glucose monitoring, personalized treatment, and risk assessment. It highlights the potential benefits and challenges associated with AI-enabled diabetes care."
"GARNN: An Interpretable Graph Attentive Recurrent Neural Network for
  Predicting Blood Glucose Levels via Multivariate Time Series","https://scispace.com/paper/garnn-an-interpretable-graph-attentive-recurrent-neural-2aru34mdj9","2024","Preprint","","Chengzhe Piao
Taiyu Zhu
Stephanie E Baldeweg
Paul Taylor
Pantelis Georgiou
Jinsheng Sun
Jun Wang
Kezhi Li","10.48550/arxiv.2402.16230","","Accurate prediction of future blood glucose (BG) levels can effectively improve BG management for people living with diabetes, thereby reducing complications and improving quality of life. The state of the art of BG prediction has been achieved by leveraging advanced deep learning methods to model multi-modal data, i.e., sensor data and self-reported event data, organised as multi-variate time series (MTS). However, these methods are mostly regarded as ``black boxes'' and not entirely trusted by clinicians and patients. In this paper, we propose interpretable graph attentive recurrent neural networks (GARNNs) to model MTS, explaining variable contributions via summarizing variable importance and generating feature maps by graph attention mechanisms instead of post-hoc analysis. We evaluate GARNNs on four datasets, representing diverse clinical scenarios. Upon comparison with twelve well-established baseline methods, GARNNs not only achieve the best prediction accuracy but also provide high-quality temporal interpretability, in particular for postprandial glucose levels as a result of corresponding meal intake and insulin injection. These findings underline the potential of GARNN as a robust tool for improving diabetes care, bridging the gap between deep learning technology and real-world healthcare solutions. ","GARNNs are interpretable graph attentive recurrent neural networks that achieve high accuracy and interpretability in predicting blood glucose levels via multivariate time series."
"Let Curves Speak: A Continuous Glucose Monitor based Large Sensor
  Foundation Model for Diabetes Management","https://scispace.com/paper/let-curves-speak-a-continuous-glucose-monitor-based-large-5k5qlexiiqdr","2024","Journal Article","","Junjie Luo
Abhimanyu Kumbara
Mansur Shomali
Rui Han
Anand Iyer
Ritu Agarwal
Gordon Gao","10.48550/arxiv.2412.09727","","While previous studies of AI in diabetes management focus on long-term risk, research on near-future glucose prediction remains limited but important as it enables timely diabetes self-management. Integrating AI with continuous glucose monitoring (CGM) holds promise for near-future glucose prediction. However, existing models have limitations in capturing patterns of blood glucose fluctuations and demonstrate poor generalizability. A robust approach is needed to leverage massive CGM data for near-future glucose prediction. We propose large sensor models (LSMs) to capture knowledge in CGM data by modeling patients as sequences of glucose. CGM-LSM is pretrained on 15.96 million glucose records from 592 diabetes patients for near-future glucose prediction. We evaluated CGM-LSM against state-of-the-art methods using the OhioT1DM dataset across various metrics, prediction horizons, and unseen patients. Additionally, we assessed its generalizability across factors like diabetes type, age, gender, and hour of day. CGM-LSM achieved exceptional performance, with an rMSE of 29.81 mg/dL for type 1 diabetes patients and 23.49 mg/dL for type 2 diabetes patients in a two-hour prediction horizon. For the OhioT1DM dataset, CGM-LSM achieved a one-hour rMSE of 15.64 mg/dL, halving the previous best of 31.97 mg/dL. Robustness analyses revealed consistent performance not only for unseen patients and future periods, but also across diabetes type, age, and gender. The model demonstrated adaptability to different hours of day, maintaining accuracy across periods of various activity intensity levels. CGM-LSM represents a transformative step in diabetes management by leveraging pretraining to uncover latent glucose generation patterns in sensor data. Our findings also underscore the broader potential of LSMs to drive innovation across domains involving complex sensor data. ","Researchers propose a large sensor model (CGM-LSM) for near-future glucose prediction in diabetes management, leveraging 15.96 million glucose records from 592 patients, achieving exceptional performance with an rMSE of 15.64 mg/dL for type 1 diabetes patients in a one-hour prediction horizon."
"Meta-optimised Time-index Modeling for Glucose Excursion Prediction","https://scispace.com/paper/meta-optimised-time-index-modeling-for-glucose-excursion-1685qjvihbkm","2024","Proceedings Article","","Ran Cui
Hanna Suominen
Christopher J. Nolan
Elena Daskalaki","10.1109/bibm62325.2024.10822258","","The development of continuous glucose monitoring (CGM) devices has facilitated research of data-driven glucose prediction, which is useful in managing type 1 diabetes mellitus (T1DM). Existing research has investigated using historical-value based machine learning approaches to predict short-term glucose excursion and adapting pre-trained models to unseen patients via meta-learning. This study aims to investigate if time-index based modeling could improve the effectiveness and efficiency to the same objective. Different to existing methods that take the past glucose sequence as the input and output the future sequence, the method we apply — referred to as the meta-optimised time-index model (MOTIM) — takes time-index features as the input and predicts the glucose value at that time. We argue that the reduction of modeling complexity from sequence-level to value-level could ease the learning difficulty and increase the efficiency. In our experiments on the OhioT1DM and UMT1DM datasets, the MOTIM achieves comparable performance to the state-of-the-art models (e.g., 1-hour excursion averaged mean absolute percentage error of 10.25 on OhioT1DM and 12.50 on UMT1DM) while consuming a substantially lower cost (e.g., only 1.3% model parameters and more than 10 times faster inference). These promising findings encourage further work on time-index modeling in glucose prediction for T1DM, and to encourage it, we have released our codes at https://github.com/r-cui/MOTIMGluPred under the MIT license.","This study proposes a meta-optimised time-index model (MOTIM) for glucose excursion prediction in type 1 diabetes mellitus, achieving comparable performance to state-of-the-art models while reducing complexity and inference cost by 90% and 10x, respectively."
