"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Deep Multitask Learning by Stacked Long Short-Term Memory for Predicting Personalized Blood Glucose Concentration","https://scispace.com/paper/deep-multitask-learning-by-stacked-long-short-term-memory-2xufjrzz","2023","Journal Article","IEEE Journal of Biomedical and Health Informatics","","10.1109/jbhi.2022.3233486","","The adverse glycemic events triggered by the inaccurate insulin infusion in Type I diabetes (T1D) can lead to fatal complications. Predicting blood glucose concentration (BGC) based on clinical health records is critical for control algorithms in the artificial pancreas (AP) and aiding in medical decision support. This paper presents a novel deep learning (DL) model incorporating multitask learning (MTL) for personalized blood glucose prediction. The network architecture consists of shared and clustered hidden layers. Two layers of stacked long short-term memory (LSTM) form the shared hidden layers that learn generalized features from all subjects. The clustered hidden layers comprise two dense layers adapting to the gender-specific variability in the data. Finally, the subject-specific dense layers offer additional fine-tuning to personalized glucose dynamics resulting in an accurate BGC prediction at the output. OhioT1DM clinical dataset is used for the training and performance evaluation of the proposed model. A detailed analytical and clinical assessment have been performed using root mean square (RMSE), mean absolute error (MAE), and Clarke error grid analysis (EGA), respectively, which demonstrates the robustness and reliability of the proposed method. Consistently leading performance has been achieved for 30- (RMSE = 16.06 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 2.74, MAE = 10.64 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 1.35), 60- (RMSE = 30.89 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 4.31, MAE = 22.07 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 2.96), 90- (RMSE = 40.51 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 5.16, MAE = 30.16 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 4.10), and 120-minute (RMSE = 47.39 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 5.62, MAE = 36.36 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 4.54) prediction horizon (PH). In addition, the EGA analysis confirms the clinical feasibility by maintaining more than 94% BGC predictions in the clinically safe zone for up to 120-minute PH. Moreover, the improvement is established by benchmarking against the state-of-the-art statistical, machine learning (ML), and deep learning (DL) methods. ","In this paper , a novel deep learning (DL) model incorporating multitask learning (MTL) for personalized blood glucose prediction is presented, where two layers of stacked long short-term memory (LSTM) form the shared hidden layers that learn generalized features from all subjects."
"A Real-Time Continuous Glucose Monitoring-Based Algorithm to Trigger Hypotreatments to Prevent/Mitigate Hypoglycemic Events.","https://scispace.com/paper/a-real-time-continuous-glucose-monitoring-based-algorithm-to-tjy8gbn126","2019","Journal Article","Diabetes Technology & Therapeutics","Nunzio Camerlingo
Martina Vettoretti
Simone Del Favero
Giacomo Cappon
Giovanni Sparacino
Andrea Facchinetti","10.1089/DIA.2019.0139","","Background: The standard treatment for hypoglycemia recommended by the American Diabetes Association (ADA) suggests patients with diabetes to take small amounts of carbohydrates, the so-ca...","The potentiality of the new algorithm in generating preventive HTs, which can allow significant reduction of hypoglycemia without concomitant increase of hyperglycemia, suggests its further development and test in-silico, e.g., simulating both insulin pump and multiple-daily-injections therapies."
"Incorporating Glucose Variability into Glucose Forecasting Accuracy Assessment Using the New Glucose Variability Impact Index and the Prediction Consistency Index: An LSTM Case Example.","https://scispace.com/paper/incorporating-glucose-variability-into-glucose-forecasting-56twnulmf2","2021","Journal Article","Journal of diabetes science and technology","Clara Mosquera-Lopez
Peter G. Jacobs","10.1177/19322968211042621","","Background:In this work, we developed glucose forecasting algorithms trained and evaluated on a large dataset of free-living people with type 1 diabetes (T1D) using closed-loop (CL) and sensor-augm...","In this paper, the authors developed glucose forecasting algorithms trained and evaluated on a large dataset of free-living people with type 1 diabetes (T1D) using closed-loop (CL) and sensor-augm..."
"Nanomaterial-assisted wearable glucose biosensors for noninvasive real-time monitoring: Pioneering point-of-care and beyond","https://scispace.com/paper/nanomaterial-assisted-wearable-glucose-biosensors-for-11bmhyolf2","2023","Journal Article","Nano materials science","Moein Safarkhani
Abdullah Aldhaher
Golnaz Heidari
Ehsan Nazarzadeh Zare
Majid Ebrahimi Warkiani
Omid Akhavan
YunSuk Huh
Navid Rabiee","10.1016/j.nanoms.2023.11.009","","This review explores glucose monitoring and management strategies, emphasizing the need for reliable and user-friendly wearable sensors that are the next generation of sensors for continuous glucose detection. In addition, examines key strategies for designing glucose sensors that are multi-functional, reliable, and cost-effective in a variety of contexts. The unique features of effective diabetes management technology are highlighted, with a focus on using nano/biosensor devices that can quickly and accurately detect glucose levels in the blood, improving patient treatment and control of potential diabetes-related infections. The potential of next-generation wearable and touch-sensitive nano biomedical sensor engineering designs for providing full control in assessing implantable, continuous glucose monitoring is also explored. The challenges of standardizing drug or insulin delivery doses, low-cost, real-time detection of increased blood sugar levels in diabetics, and early digital health awareness controls for the adverse effects of injectable medication are identified as unmet needs. Also, the market for biosensors is expected to expand significantly due to the rising need for portable diagnostic equipment and an ever-increasing diabetic population. The paper concludes by emphasizing the need for further research and development of glucose biosensors to meet the stringent requirements for sensitivity and specificity imposed by clinical diagnostics while being cost-effective, stable, and durable. ","The need for further research and development of glucose biosensors to meet the stringent requirements for sensitivity and speci ﬁ city imposed by clinical diagnostics while being cost-effective, stable, and durable is emphasized."
"Blood Glucose Level Prediction: Advanced Deep-Ensemble Learning Approach","https://scispace.com/paper/blood-glucose-level-prediction-advanced-deep-ensemble-3craykoh","2022","Journal Article","IEEE Journal of Biomedical and Health Informatics","Hoda Nemat
Heydar Khadem
Mohammad R. Eissa
Jackie Elliott
Mohammed Benaissa","10.1109/JBHI.2022.3144870","","Optimal and sustainable control of blood glucose levels (BGLs) is the aim of type-1 diabetes management. The automated prediction of BGL using machine learning (ML) algorithms is considered as a promising tool that can support this aim. In this context, this paper proposes new advanced ML architectures to predict BGL leveraging deep learning and ensemble learning. The deep-ensemble models are developed with novel meta-learning approaches, where the feasibility of changing the dimension of a univariate time series forecasting task is investigated. The models are evaluated regression-wise and clinical-wise. The performance of the proposed ensemble models are compared with benchmark non-ensemble models. The results show the superior performance of the developed ensemble models over developed non-ensemble benchmark models and also show the efficacy of the proposed meta-learning approaches.","New advanced ML architectures to predict BGL leveraging deep learning and ensemble learning are proposed and show the superior performance of the developed ensemble models over developed non-ensemble benchmark models and also show the efficacy of the proposed meta-learning approaches."
"Overview of Artificial Intelligence–Driven Wearable Devices for Diabetes: Scoping Review","https://scispace.com/paper/overview-of-artificial-intelligence-driven-wearable-devices-lyedgj0w","2022","Journal Article","Journal of Medical Internet Research","Arfan Ahmed
Sarah Aziz
Alaa Abd-Alrazaq
Faisal Farooq
Javaid Anjum Sheikh","10.2196/36010","https://scispace.com/pdf/overview-of-artificial-intelligence-driven-wearable-devices-lyedgj0w.pdf","Background Prevalence of diabetes has steadily increased over the last few decades with 1.5 million deaths reported in 2012 alone. Traditionally, analyzing patients with diabetes has remained a largely invasive approach. Wearable devices (WDs) make use of sensors historically reserved for hospital settings. WDs coupled with artificial intelligence (AI) algorithms show promise to help understand and conclude meaningful information from the gathered data and provide advanced and clinically meaningful analytics. Objective This review aimed to provide an overview of AI-driven WD features for diabetes and their use in monitoring diabetes-related parameters. Methods We searched 7 of the most popular bibliographic databases using 3 groups of search terms related to diabetes, WDs, and AI. A 2-stage process was followed for study selection: reading abstracts and titles followed by full-text screening. Two reviewers independently performed study selection and data extraction, and disagreements were resolved by consensus. A narrative approach was used to synthesize the data. Results From an initial 3872 studies, we report the features from 37 studies post filtering according to our predefined inclusion criteria. Most of the studies targeted type 1 diabetes, type 2 diabetes, or both (21/37, 57%). Many studies (15/37, 41%) reported blood glucose as their main measurement. More than half of the studies (21/37, 57%) had the aim of estimation and prediction of glucose or glucose level monitoring. Over half of the reviewed studies looked at wrist-worn devices. Only 41% of the study devices were commercially available. We observed the use of multiple sensors with photoplethysmography sensors being most prevalent in 32% (12/37) of studies. Studies reported and compared >1 machine learning (ML) model with high levels of accuracy. Support vector machine was the most reported (13/37, 35%), followed by random forest (12/37, 32%). Conclusions This review is the most extensive work, to date, summarizing WDs that use ML for people with diabetes, and provides research direction to those wanting to further contribute to this emerging field. Given the advancements in WD technologies replacing the need for invasive hospital setting devices, we see great advancement potential in this domain. Further work is needed to validate the ML approaches on clinical data from WDs and provide meaningful analytics that could serve as data gathering, monitoring, prediction, classification, and recommendation devices in the context of diabetes.","This review is the most extensive work, to date, summarizing WDs that use ML for people with diabetes, and provides research direction to those wanting to further contribute to this emerging field."
"Clinically Accurate Prediction of Glucose Levels in Patients with Type 1 Diabetes","https://scispace.com/paper/clinically-accurate-prediction-of-glucose-levels-in-patients-3ilm4esfia","2020","Journal Article","Diabetes Technology & Therapeutics","Yotam Amar
Smadar Shilo
Smadar Shilo
Tal Oron
Tal Oron
Eran Amar
Moshe Phillip
Moshe Phillip
Eran Segal","10.1089/DIA.2019.0435","","Background and Aims: Accurate prediction of glucose levels in patients with type 1 diabetes mellitus (T1DM) is critical both for their glycemic control and for the development of closed-loop system...","A novel model, constructed on real-life data, was superior to all other models across all age groups, and achieved higher clinical accuracy in subgroups of patients with high glucose variability and greater time spent in hypoglycemia."
"Digital Diabetes Data and Artificial Intelligence: A Time for Humility Not Hubris:","https://scispace.com/paper/digital-diabetes-data-and-artificial-intelligence-a-time-for-3s7fo9al78","2019","Journal Article","Journal of diabetes science and technology","David Kerr
David C. Klonoff","10.1177/1932296818796508","https://journals.sagepub.com/doi/pdf/10.1177/1932296818796508","In the future artificial intelligence (AI) will have the potential to improve outcomes diabetes care. With the creation of new sensors for physiological monitoring sensors and the introduction of s...","In the future artificial intelligence (AI) will have the potential to improve outcomes diabetes care but decision-making processes based exclusively on quantitative metrics that ignore qualitative factors could create a quantitative fallacy."
"Blood Glucose Prediction for Type 1 Diabetes Using Generative Adversarial Networks.","https://scispace.com/paper/blood-glucose-prediction-for-type-1-diabetes-using-2abvmqbff7","2020","Proceedings Article","European Conference on Artificial Intelligence","Taiyu Zhu
Xi Yao
Kezhi Li
Pau Herrero
Pantelis Georgiou","","https://scispace.com/pdf/blood-glucose-prediction-for-type-1-diabetes-using-2abvmqbff7.pdf","Maintaining blood glucose in a target range is essential for people living with Type 1 diabetes in order to avoid excessive periods in hypoglycemia and hyperglycemia which can result in severe complications. Accurate blood glucose prediction can reduce this risk and enhance early interventions to improve diabetes management. However, due to the complex nature of glucose metabolism and the various lifestyle related factors which can disrupt this, diabetes management still remains challenging. In this work we propose a novel deep learning model to predict future BG levels based on the historical continuous glucose monitoring measurements, meal ingestion, and insulin delivery. We adopt a modified architecture of the generative adversarial network that comprises of a generator and a discriminator. The generator computes the BG predictions by a recurrent neural network with gated recurrent units, and the auxiliary discriminator employs a one-dimensional convolutional neural network to distinguish between the predictive and real BG values. Two modules are trained in an adversarial process with a combination of loss. The experiments were conducted using the OhioT1DM dataset that contains the data of six T1D contributors over 40 days. The proposed algorithm achieves an average root mean square error (RMSE) of 18.34 ± 0.17 mg/dL with a mean absolute error (MAE) of 13.37 ± 0.18 mg/dL for the 30-minute prediction horizon (PH) and an average RMSE of 32.31 ± 0.46 mg/dL with a MAE of 24.20 ± 0.42 for the 60-minute PH. The results are compared for clinical relevance using the Clarke error grid which confirms the promising performance of the proposed model.","A novel deep learning model to predict future BG levels based on the historical continuous glucose monitoring measurements, meal ingestion, and insulin delivery is proposed and compared for clinical relevance using the Clarke error grid."
"Enabling fully automated insulin delivery through meal detection and size estimation using Artificial Intelligence","https://scispace.com/paper/enabling-fully-automated-insulin-delivery-through-meal-29r9nubb","2023","Journal Article","npj digital medicine","Clara Mosquera-Lopez
Leah M. Wilson
Joseph El Youssef
Wade Hilts
Joseph Leitschuh
Deborah Branigan
Virginia Gabo
Jae H. Eom
Jessica R. Castle
Peter G. Jacobs","10.1038/s41746-023-00783-1","https://scispace.com/pdf/enabling-fully-automated-insulin-delivery-through-meal-29r9nubb.pdf","Abstract We present a robust insulin delivery system that includes automated meal detection and carbohydrate content estimation using machine learning for meal insulin dosing called robust artificial pancreas (RAP). We conducted a randomized, single-center crossover trial to compare postprandial glucose control in the four hours following unannounced meals using a hybrid model predictive control (MPC) algorithm and the RAP system. The RAP system includes a neural network model to automatically detect meals and deliver a recommended meal insulin dose. The meal detection algorithm has a sensitivity of 83.3%, false discovery rate of 16.6%, and mean detection time of 25.9 minutes. While there is no significant difference in incremental area under the curve of glucose, RAP significantly reduces time above range (glucose &gt;180 mg/dL) by 10.8% ( P = 0.04) and trends toward increasing time in range (70–180 mg/dL) by 9.1% compared with MPC. Time below range (glucose &lt;70 mg/dL) is not significantly different between RAP and MPC. ","In this paper , a robust insulin delivery system that includes automated meal detection and carbohydrate content estimation using machine learning for meal insulin dosing called robust artificial pancreas (RAP) is presented."
"Personalized Blood Glucose Prediction for Type 1 Diabetes Using Evidential Deep Learning and Meta-Learning","https://scispace.com/paper/personalized-blood-glucose-prediction-for-type-1-diabetes-17i00uff","2022","Journal Article","IEEE Transactions on Biomedical Engineering","Taiyu Zhu
Kezhi Li
Pau Herrero
G. Georgiou","10.1109/TBME.2022.3187703","","The availability of large amounts of data from continuous glucose monitoring (CGM), together with the latest advances in deep learning techniques, have opened the door to a new paradigm of algorithm design for personalized blood glucose (BG) prediction in type 1 diabetes (T1D) with superior performance. However, there are several challenges that prevent the widespread implementation of deep learning algorithms in actual clinical settings, including unclear prediction confidence and limited training data for new T1D subjects. To this end, we propose a novel deep learning framework, Fast-adaptive and Confident Neural Network (FCNN), to meet these clinical challenges. In particular, an attention-based recurrent neural network is used to learn representations from CGM input and forward a weighted sum of hidden states to an evidential output layer, aiming to compute personalized BG predictions with theoretically supported model confidence. The model-agnostic meta-learning is employed to enable fast adaptation for a new T1D subject with limited training data. The proposed framework has been validated on three clinical datasets. In particular, for a dataset including 12 subjects with T1D, FCNN achieved a root mean square error of 18.64±2.60 mg/dL and 31.07±3.62 mg/dL for 30 and 60-minute prediction horizons, respectively, which outperformed all the considered baseline methods with significant improvements. These results indicate that FCNN is a viable and effective approach for predicting BG levels in T1D. The well-trained models can be implemented in smartphone apps to improve glycemic control by enabling proactive actions through real-time glucose alerts.","Results indicate that FCNN is a viable and effective approach for predicting BG levels in T1D and can be implemented in smartphone apps to improve glycemic control by enabling proactive actions through real-time glucose alerts."
"A Blood Glucose Control Framework Based on Reinforcement Learning With Safety and Interpretability: In Silico Validation","https://scispace.com/paper/a-blood-glucose-control-framework-based-on-reinforcement-x6cqh76avu","2021","Journal Article","IEEE Access","Min Hyuk Lim
Woo Hyung Lee
Byoungjun Jeon
Sungwan Kim","10.1109/ACCESS.2021.3100007","https://scispace.com/pdf/a-blood-glucose-control-framework-based-on-reinforcement-x6cqh76avu.pdf","Controlling blood glucose levels in diabetic patients is important for managing their health and quality of life. Several algorithms based on model predictive control and reinforcement learning (RL) have been proposed so far, most of which use prior knowledge of physiological systems, the mathematical structure of blood glucose dynamics, and many episodes including failures for training the policy network in RL. To be smoothly adopted in clinical settings, we propose a fast online learning method underlining safety and interpretability. A random forest regressor and a dual attention network were exploited for glucose prediction and extension of state variables. The soft actor-critic network to determine insulin dosing was guided by proportional-integral-derivative (PID) control in the early phase, and an adaptive safe actor with suspension and additional insulin dosing was incorporated. The performance of the models was validated using an FDA-approved type 1 diabetes simulator. The results showed comparable outcomes with PID control. Using this system, glucose dynamics could be captured despite minimal prior knowledge. The extended state variables were correlated with basic states such as glucose, insulin, and meal intake, their derivatives, and their integrals, which can be fundamental elements of mathematical modeling of physiological responses. Attention scores and attribution scores in the prediction and control models represented the focused features and the internal operation of the models with interpretability. We expect this study to provide some insights on how RL can be practically adopted in clinical environments and how interpretability can provide hints of machines’ thoughts for clinical applications.","In this paper, a soft actor-critic network was used to determine insulin dosing in the early phase, and an adaptive safe actor with suspension and additional insulin dose was incorporated."
"A Multitask Learning Approach to Personalized Blood Glucose Prediction","https://scispace.com/paper/a-multitask-learning-approach-to-personalized-blood-glucose-13vz42im","2022","Journal Article","IEEE Journal of Biomedical and Health Informatics","","10.1109/jbhi.2021.3100558","","Blood glucose prediction algorithms are key tools in the development of decision support systems and closed-loop insulin delivery systems for blood glucose control in diabetes. Deep learning models have provided leading results among machine learning algorithms to date in glucose prediction. However these models typically require large amounts of data to obtain best personalised glucose prediction results. Multitask learning facilitates an approach for leveraging data from multiple subjects while still learning accurate personalised models. In this work we present results comparing the effectiveness of multitask learning over sequential transfer learning, and learning only on subject-specific data with neural network and support vector regression. The multitask learning approach shows consistent leading performance in predictive metrics at both short-term and long-term prediction horizons. We obtain a predictive accuracy (RMSE) of 18.8 ±2.3, 25.3 ±2.9, 31.8 ±3.9, 41.2 ±4.5, 47.2 ±4.6 mg/dL at 30, 45, 60, 90, and 120 min prediction horizons respectively, with at least 93% clinically acceptable predictions using the Clarke Error Grid (EGA) at each prediction horizon. We also identify relevant prior information such as glycaemic variability that can be incorporated to improve predictive performance at long-term prediction horizons. Furthermore, we show consistent performance - ≤ 5% change in both RMSE and EGA (Zone A) - in rare cases of adverse glycaemic events with 1-6 weeks of training data. In conclusion, a multitask approach can allow for deploying personalised models even with significantly less subject-specific data without compromising performance. ","In this paper , the authors compared the effectiveness of multitask learning over sequential transfer learning, and learning only on subject-specific data with neural network and support vector regression, and showed consistent leading performance in predictive metrics at both short-term and long-term prediction horizons."
"Improving blood glucose level predictability using machine learning.","https://scispace.com/paper/improving-blood-glucose-level-predictability-using-machine-379k7plrs8","2020","Journal Article","Diabetes-metabolism Research and Reviews","Yonit Marcus
Yonit Marcus
Roy Eldor
Roy Eldor
Mariana Yaron
Mariana Yaron
Sigal Shaklai
Sigal Shaklai
Maya Ish-Shalom
Maya Ish-Shalom
Gabi Shefer
Gabi Shefer
Naftali Stern
Naftali Stern
Nehor Golan
Amit Dvir
Ofir Pele
Mira Gonen","10.1002/DMRR.3348","","This study was designed to improve blood glucose level predictability and future hypoglycemic and hyperglycemic event alerts through a novel patient-specific supervised-machine-learning (SML) analysis of glucose level based on a continuous-glucose-monitoring system (CGM) that needs no human intervention, and minimises false-positive alerts. The CGM data over 7 to 50 non-consecutive days from 11 type-1 diabetic patients aged 18 to 39 with a mean HbA1C of 7.5% ± 1.2% were analysed using four SML models. The algorithm was constructed to choose the best-fit model for each patient. Several statistical parameters were calculated to aggregate the magnitudes of the prediction errors. The personalised solutions provided by the algorithm were effective in predicting glucose levels 30 minutes after the last measurement. The average root-mean-square-error was 20.48 mg/dL and the average absolute-mean-error was 15.36 mg/dL when the best-fit model was selected for each patient. Using the best-fit-model, the true-positive-hypoglycemia-prediction-rate was 64%, whereas the false-positive- rate was 4.0%, and the false-negative-rate was 0.015%. Similar results were found even when only CGM samples below 70 were considered. The true-positive-hyperglycemia-prediction-rate was 61%. State-of-the-art SML tools are effective in predicting the glucose level values of patients with type-1diabetes and notifying these patients of future hypoglycemic and hyperglycemic events, thus improving glycemic control. The algorithm can be used to improve the calculation of the basal insulin rate and bolus insulin, and suitable for a closed loop ""artificial pancreas"" system. The algorithm provides a personalised medical solution that can successfully identify the best-fit method for each patient.","In this paper, a patient-specific supervised-machine-learning (SML) analysis of glucose level based on a continuous-glucose-monitoring system (CGM) that needs no human intervention, and minimises false-positive alerts was designed to improve blood glucose level predictability and future hypoglycemic and hyperglycemic event alerts."
"Advances in Continuous Glucose Monitoring and Integrated Devices for Management of Diabetes with Insulin-Based Therapy: Improvement in Glycemic Control","https://scispace.com/paper/advances-in-continuous-glucose-monitoring-and-integrated-2eh8yef1","2023","Journal Article","Diabetes & Metabolism Journal","Jee Hee Yoo
Jae Hyeon Kim","10.4093/dmj.2022.0271","https://scispace.com/pdf/advances-in-continuous-glucose-monitoring-and-integrated-2eh8yef1.pdf","Continuous glucose monitoring (CGM) technology has evolved over the past decade with the integration of various devices including insulin pumps, connected insulin pens (CIPs), automated insulin delivery (AID) systems, and virtual platforms. CGM has shown consistent benefits in glycemic outcomes in type 1 diabetes mellitus (T1DM) and type 2 diabetes mellitus (T2DM) treated with insulin. Moreover, the combined effect of CGM and education have been shown to improve glycemic outcomes more than CGM alone. Now a CIP is the expected future technology that does not need to be worn all day like insulin pumps and helps to calculate insulin doses with a built-in bolus calculator. Although only a few clinical trials have assessed the effectiveness of CIPs, they consistently show benefits in glycemic outcomes by reducing missed doses of insulin and improving problematic adherence. AID systems and virtual platforms made it possible to achieve target glycosylated hemoglobin in diabetes while minimizing hypoglycemia, which has always been challenging in T1DM. Now fully automatic AID systems and tools for diabetes decisions based on artificial intelligence are in development. These advances in technology could reduce the burden associated with insulin treatment for diabetes.","In this paper , the authors have shown that continuous glucose monitoring (CGM) has shown consistent benefits in glycemic outcomes in type 1 diabetes mellitus (T1DM) treated with insulin."
"Blood Glucose Level Prediction: Advanced Deep-Ensemble Learning Approach","https://scispace.com/paper/blood-glucose-level-prediction-advanced-deep-ensemble-2wuxvjcv","2022","Journal Article","IEEE Journal of Biomedical and Health Informatics","","10.1109/jbhi.2022.3144870","https://scispace.com/pdf/blood-glucose-level-prediction-advanced-deep-ensemble-2wuxvjcv.pdf","Optimal and sustainable control of blood glucose levels (BGLs) is the aim of type-1 diabetes management. The automated prediction of BGL using machine learning (ML) algorithms is considered as a promising tool that can support this aim. In this context, this paper proposes new advanced ML architectures to predict BGL leveraging deep learning and ensemble learning. The deep-ensemble models are developed with novel meta-learning approaches, where the feasibility of changing the dimension of a univariate time series forecasting task is investigated. The models are evaluated regression-wise and clinical-wise. The performance of the proposed ensemble models are compared with benchmark non-ensemble models. The results show the superior performance of the developed ensemble models over developed non-ensemble benchmark models and also show the efficacy of the proposed meta-learning approaches. ","In this paper , the authors proposed new advanced ML architectures to predict BGL leveraging deep learning and ensemble learning, where the feasibility of changing the dimension of a univariate time series forecasting task is investigated."
"Sense and Learn: Recent Advances in Wearable Sensing and Machine Learning for Blood Glucose Monitoring and Trend-Detection","https://scispace.com/paper/sense-and-learn-recent-advances-in-wearable-sensing-and-1yijxqoe","2022","Journal Article","Frontiers in Bioengineering and Biotechnology","Ahmad Yaser Alhaddad
Hussein Aly
Hoda Y. Gad
Abdulaziz Khalid Al-Ali
Kishor Kumar Sadasivuni
John-John Cabibihan
Rayaz A. Malik","10.3389/fbioe.2022.876672","https://scispace.com/pdf/sense-and-learn-recent-advances-in-wearable-sensing-and-1yijxqoe.pdf","Graphical Abstract Diabetes mellitus is characterized by elevated blood glucose levels, however patients with diabetes may also develop hypoglycemia due to treatment. There is an increasing demand for non-invasive blood glucose monitoring and trends detection amongst people with diabetes and healthy individuals, especially athletes. Wearable devices and non-invasive sensors for blood glucose monitoring have witnessed considerable advances. This review is an update on recent contributions utilizing novel sensing technologies over the past five years which include electrocardiogram, electromagnetic, bioimpedance, photoplethysmography, and acceleration measures as well as bodily fluid glucose sensors to monitor glucose and trend detection. We also review methods that use machine learning algorithms to predict blood glucose trends, especially for high risk events such as hypoglycemia. Convolutional and recurrent neural networks, support vector machines, and decision trees are examples of such machine learning algorithms. Finally, we address the key limitations and challenges of these studies and provide recommendations for future work.","This review is an update on recent contributions utilizing novel sensing technologies over the past five years which include electrocardiogram, electromagnetic, bioimpedance, photoplethysmography, and acceleration measures as well as bodily fluid glucose sensors to monitor glucose and trend detection."
"Development of Smartphone-Controlled and Microneedle-Based Wearable Continuous Glucose Monitoring System for Home-Care Diabetes Management","https://scispace.com/paper/development-of-smartphone-controlled-and-microneedle-based-1pasu57x","2023","Journal Article","ACS Sensors","","10.1021/acssensors.2c02635","","Continuous glucose monitoring (CGM) can mini-invasively track blood glucose fluctuation and reduce the risk of hyperglycemia and hypoglycemia, and this is is in great demand for diabetes management. However, cost-effective manufacture of CGM systems with continuously improved convenience and performance is still the persistent goal. Herein, we developed a smartphone-controlled and microneedle (MN)-based wearable CGM system for long-term glucose monitoring. The CGM system modified with a sandwich-type enzyme immobilization strategy can satisfy the clinical requirement of interstitial fluid (ISF) glucose monitoring for 14 days with a mean absolute relative difference of 10.2% and a cost of less than $15, which correlated well with the commercial glucometer and FDA-approved CGM system FreeStyle Libre (Abbott Inc., Illinois, USA). The self-developed CGM system is demonstrated to accurately monitor glucose fluctuations and provide abundant clinical information. It is better to find the cause of individual blood glucose changes and beneficial for the guide of precise glucose control. On the whole, the intelligently wearable CGM system may provide an alternative solution for home-care diabetes management. ","In this paper , a smartphone-controlled and microneedle-based wearable continuous glucose monitoring (CGM) system for long-term glucose monitoring was developed for home-care diabetes management."
"On the Possibility of Predicting Glycaemia 'On the Fly' with Constrained IoT Devices in Type 1 Diabetes Mellitus Patients.","https://scispace.com/paper/on-the-possibility-of-predicting-glycaemia-on-the-fly-with-1dorqyzntd","2019","Journal Article","Sensors","Ignacio Rodríguez-Rodríguez
José-Víctor Rodríguez
Ioannis Chatzigiannakis
Miguel Angel Zamora Izquierdo","10.3390/S19204538","https://www.mdpi.com/1424-8220/19/20/4538/pdf","Type 1 Diabetes Mellitus (DM1) patients are used to checking their blood glucose levels several times per day through finger sticks and, by subjectively handling this information, to try to predict their future glycaemia in order to choose a proper strategy to keep their glucose levels under control, in terms of insulin dosages and other factors. However, recent Internet of Things (IoT) devices and novel biosensors have allowed the continuous collection of the value of the glucose level by means of Continuous Glucose Monitoring (CGM) so that, with the proper Machine Learning (ML) algorithms, glucose evolution can be modeled, thus permitting a forecast of this variable. On the other hand, glycaemia dynamics require that such a model be user-centric and should be recalculated continuously in order to reflect the exact status of the patient, i.e., an 'on-the-fly' approach. In order to avoid, for example, the risk of being disconnected from the Internet, it would be ideal if this task could be performed locally in constrained devices like smartphones, but this would only be feasible if the execution times were fast enough. Therefore, in order to analyze if such a possibility is viable or not, an extensive, passive, CGM study has been carried out with 25 DM1 patients in order to build a solid dataset. Then, some well-known univariate algorithms have been executed in a desktop computer (as a reference) and two constrained devices: a smartphone and a Raspberry Pi, taking into account only past glycaemia data to forecast glucose levels. The results indicate that it is possible to forecast, in a smartphone, a 15-min horizon with a Root Mean Squared Error (RMSE) of 11.65 mg/dL in just 16.15 s, employing a 10-min sampling of the past 6 h of data and the Random Forest algorithm. With the Raspberry Pi, the computational effort increases to 56.49 s assuming the previously mentioned parameters, but this can be improved to 34.89 s if Support Vector Machines are applied, achieving in this case an RMSE of 19.90 mg/dL. Thus, this paper concludes that local on-the-fly forecasting of glycaemia would be affordable with constrained devices.","An extensive, passive, CGM study with 25 DM1 patients concludes that local on-the-fly forecasting of glycaemia would be affordable with constrained devices."
